Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
0.5	735.318	253	nan	nan	nan	nan	nan	nan	
1.5	669.837	245.5	nan	0.673258	0.485149	nan	0.623383	0.519225	
2.5	648.008	240	nan	nan	nan	nan	0.284801	0.597147	
3.5	611.962	234	nan	0.643999	0.565604	nan	0.495803	0.508921	
4.5	592.199	228	nan	nan	0.458598	nan	0.561497	0.581199	
5.5	564.911	222	nan	nan	0.703898	nan	nan	0.621421	
6.5	543.253	216	nan	nan	0.6461	nan	nan	nan	
7.5	525.729	209.5	nan	0.617636	0.651051	nan	0.621639	nan	
8.5	510.319	203	nan	0.75479	0.743709	nan	nan	nan	
9.5	487.59	197.5	nan	0.731219	0.756909	nan	nan	0.378237	
10.5	469.94	192	nan	0.742718	0.75664	nan	0.625485	0.518501	
11.5	453.805	186	0.699827	0.708743	0.739666	nan	nan	0.376272	
12.5	439.232	180.5	nan	0.676544	0.765413	nan	0.625608	0.543984	
13.5	424.372	175	0.726629	0.75588	0.794682	0.606198	0.665161	0.596412	
14.5	402.216	169.5	nan	0.674934	0.749913	nan	0.797476	0.634402	
15.5	389.008	164	nan	0.539107	0.812123	nan	0.694554	0.656228	
16.5	373.507	158.5	0.747005	0.760038	0.820909	nan	0.608759	0.54935	
17.5	354.901	153.5	nan	0.79737	0.851768	nan	0.690619	0.51468	
18.5	344.291	149	0.713863	0.717455	0.790195	0.495218	0.396341	0.517895	
19.5	331.943	144.5	nan	0.792624	0.842287	nan	0.408844	0.432795	
20.5	315.883	139.5	nan	0.745308	0.840813	nan	0.615521	nan	
21.5	305.818	135	nan	0.755427	0.831634	nan	0.767762	0.59865	
22.5	299.08	130.5	nan	0.828179	0.855281	nan	0.623338	0.613676	
23.5	282.51	126	nan	0.727325	0.8235	nan	0.726343	0.553465	
24.5	267.308	122	0.756206	0.767167	0.849863	nan	0.617035	0.39007	
25.5	260.207	118	0.771944	0.782021	0.852975	0.607344	0.719709	0.38419	
26.5	248.598	113.5	nan	0.793325	0.84691	nan	0.647395	nan	
27.5	240.146	109.5	0.788025	0.798824	0.869751	0.355903	0.624869	0.538118	
28.5	228.022	106	0.807002	0.823826	0.873168	0.474682	0.57523	0.534696	
29.5	227.769	102	nan	0.860567	0.877924	nan	0.832114	0.534047	
30.5	211.104	98	0.801266	0.810608	0.867662	nan	0.516851	0.533681	
31.5	200.401	94.5	0.793884	0.809049	0.878314	0.692595	0.784404	0.702795	
32.5	192.436	91	0.789242	0.795603	0.868411	nan	0.663848	0.593128	
33.5	187.946	87.5	nan	0.769385	0.860253	nan	0.800093	0.553627	
34.5	185.949	84.5	0.801863	0.809377	0.874437	0.609513	0.802538	0.526419	
35.5	167.886	81.5	0.77497	0.774268	0.862092	0.47973	0.782118	0.666482	
36.5	158.093	78.5	nan	0.838291	0.885011	nan	nan	0.611478	
37.5	153.233	75.5	0.759184	0.772655	0.872009	0.69611	0.846845	0.736724	
38.5	147.879	72.5	0.726362	0.732089	0.867971	0.562815	0.82372	0.592497	
39.5	138.583	69.5	nan	0.760911	0.871938	nan	0.898499	0.754367	
40.5	132.081	66.5	nan	0.807005	0.888452	nan	0.817577	0.708067	
41.5	125.733	63.5	0.802111	0.813748	0.880747	0.531049	0.823299	0.654687	
42.5	119.31	61	0.774525	0.783236	0.883074	0.401591	0.786463	0.624252	
43.5	113.363	58.5	nan	0.798658	0.88426	nan	0.695085	0.627949	
44.5	108.133	56	nan	0.757959	0.882202	nan	0.840871	0.586056	
45.5	105.106	53.5	0.815389	0.84277	0.891765	nan	0.84167	0.62093	
46.5	97.1137	51	0.760085	0.794468	0.892131	0.385819	0.840075	0.687418	
47.5	92.7466	49	nan	0.812355	0.884988	nan	0.75767	0.634236	
48.5	88.7154	47	0.792538	0.819748	0.884201	0.530616	0.831212	0.65717	
49.5	83.0652	44.5	0.746636	0.781254	0.874355	0.716185	0.902612	0.685244	
50.5	79.2623	42	0.757029	0.796191	0.89271	0.478863	0.82117	0.708408	
51.5	74.6962	40	0.721202	0.787243	0.889414	0.608963	0.817559	0.722661	
52.5	71.0935	38.5	0.771462	0.801055	0.887337	0.63378	0.912569	0.759269	
53.5	66.9867	37	0.785984	0.821461	0.893702	0.643162	0.91655	0.723313	
54.5	63.7864	35	0.791509	0.845289	0.900164	0.648602	0.888434	0.733119	
55.5	60.0902	33	0.777827	0.828787	0.90533	0.495721	0.903418	0.724589	
56.5	56.6698	31.5	0.742489	0.882479	0.90967	0.675038	0.929955	0.764817	
57.5	53.0701	30	0.744804	0.819566	0.899579	0.651253	0.923685	0.770283	
58.5	50.4296	28	0.764329	0.890448	0.895687	0.499164	0.91772	0.762058	
59.5	47.4052	26.5	0.772691	0.84445	0.901653	nan	0.91975	0.679808	
60.5	44.7447	25.5	0.772229	0.868889	0.891202	nan	0.906721	0.720761	
61.5	41.5496	24	0.690107	0.885868	0.909374	nan	0.937109	0.73707	
62.5	39.7283	22.5	0.721419	0.799428	0.887623	nan	0.91046	0.74255	
63.5	36.4966	21.5	0.722494	0.875812	0.899304	nan	0.929104	0.705317	
64.5	34.2525	20.5	0.750871	0.896231	0.897697	nan	0.927014	0.706558	
65.5	32.2388	19	0.744996	0.928172	0.907759	nan	0.905316	0.6365	
66.5	30.4804	17.5	0.768301	0.962813	0.914564	0.34655	0.941559	0.763841	
67.5	27.7222	16.5	0.685432	0.934168	0.902007	0.238909	0.914745	0.626853	
68.5	26.01	15.5	0.636198	0.928796	0.894632	nan	0.920324	0.646075	
69.5	24.5199	14.5	0.438186	0.934696	0.870289	nan	0.891624	0.209781	
70.5	22.489	13.5	0.649135	0.96356	0.899022	nan	0.901174	0.374378	
71.5	20.8155	13	0.584759	0.959547	0.891434	nan	0.884473	nan	
72.5	19.036	12.5	nan	0.950503	0.877733	nan	0.898289	0.504737	
73.5	17.9211	11.5	nan	0.956012	0.851504	nan	0.888927	nan	
74.5	16.616	10.5	0.549744	0.922485	0.888076	nan	0.852764	nan	
75.5	14.9758	10	0.590474	0.96406	0.910216	0.469854	0.913804	nan	
76.5	14.3061	9.5	nan	0.906702	0.727374	nan	0.804851	nan	
77.5	12.608	8.5	0.230222	0.931975	0.840971	nan	0.896968	nan	
78.5	11.9651	8	nan	0.896316	0.668114	nan	0.787546	nan	
79.5	10.6179	7.5	nan	0.879395	nan	nan	0.353916	nan	
80.5	9.52395	7	nan	0.870261	0.59815	nan	0.584795	nan	
81.5	8.80245	6.5	nan	0.849993	0.518852	nan	0.465146	nan	
82.5	7.9211	6	nan	0.798603	nan	nan	nan	nan	
83.5	7.13899	5.5	nan	0.827202	0.55668	nan	nan	nan	
84.5	6.44976	5	nan	0.79628	nan	nan	nan	nan	
85.5	5.75018	4.5	nan	0.62962	nan	nan	nan	nan	
86.5	5.17809	4	nan	nan	nan	nan	nan	nan	
87.5	4.52677	4	nan	0.560527	nan	nan	nan	nan	
88.5	4.06829	4	nan	nan	nan	nan	nan	nan	
89.5	3.47012	3.5	nan	nan	nan	nan	nan	nan	
90.5	nan	3	nan	nan	nan	nan	nan	nan	
91.5	nan	3	nan	nan	nan	nan	nan	nan	
92.5	nan	2.5	nan	nan	nan	nan	nan	nan	
93.5	nan	2	nan	nan	nan	nan	nan	nan	
94.5	nan	2	nan	nan	nan	nan	nan	nan	
95.5	nan	2	nan	nan	nan	nan	nan	nan	
96.5	nan	2	nan	nan	nan	nan	nan	nan	
97.5	nan	2	nan	nan	nan	nan	nan	nan	
98.5	nan	2	nan	nan	nan	nan	nan	nan	
99.5	nan	0	nan	nan	nan	nan	nan	nan	
