Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
2.5	1321.85	387.5	0.460501	nan	nan	0.568245	0.490084	nan	
7.5	1075.13	334	0.82575	0.847468	0.826615	0.567186	0.505324	0.638814	
12.5	887.517	287	0.899586	0.916045	0.913275	0.516757	nan	nan	
17.5	730.07	245	0.894757	0.915403	0.919885	0.630287	0.567559	0.549876	
22.5	599.441	207.5	0.904263	0.925498	0.934439	nan	nan	nan	
27.5	492.356	175	0.902666	0.925151	0.950713	0.339568	nan	0.469308	
32.5	361.989	146.5	0.863654	0.888726	0.938692	nan	nan	0.210143	
37.5	353.286	121	0.868222	0.890532	0.938831	0.592397	0.74825	0.59632	
42.5	219.625	99	0.859762	0.906046	0.948532	0.471305	0.709676	0.525351	
47.5	223.175	80	0.846876	0.884989	0.939948	0.611002	0.748574	0.664938	
52.5	132.592	63	0.784264	nan	nan	nan	nan	nan	
57.5	131.561	48.5	0.753324	nan	nan	nan	nan	nan	
62.5	nan	37	nan	nan	nan	nan	nan	nan	
67.5	nan	27.5	nan	nan	nan	nan	nan	nan	
72.5	nan	19.5	nan	nan	nan	nan	nan	nan	
77.5	nan	13	nan	nan	nan	nan	nan	nan	
82.5	nan	8	nan	nan	nan	nan	nan	nan	
87.5	nan	5	nan	nan	nan	nan	nan	nan	
92.5	nan	3	nan	nan	nan	nan	nan	nan	
97.5	nan	1.5	nan	nan	nan	nan	nan	nan	
