Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
5	1197.36	362.5	nan nan 1.28603 0.238997 1.32583 0.351793 
15	804.728	267	0.999566 0.0021881 1.08393 0.0677868 1.02603 0.0396981 
25	545.904	192.5	0.998579 0.00126145 nan nan 1.01235 0.0577579 
35	357.599	134.5	1.0028 0.00447867 nan nan 1.10465 0.241619 
45	221.269	90	0.998224 0.00334586 1.0425 0.0953631 1.05453 0.33683 
55	131.818	56.5	0.98279 0.0145264 nan nan nan nan 
65	nan	32.5	nan nan nan nan nan nan 
75	nan	16.5	nan nan nan nan nan nan 
85	nan	7	nan nan nan nan nan nan 
95	nan	2.5	nan nan nan nan nan nan 
