Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
0.5	1435.67	408.5	0.499374	nan	nan	0.721705	nan	nan	
1.5	1373.71	396	0.507202	0.552267	0.620091	0.557257	0.210568	0.577286	
2.5	1322.91	386	0.69288	0.582005	0.657048	0.609558	nan	0.594635	
3.5	1266.53	375.5	0.660045	0.695894	0.688703	0.770883	0.764874	nan	
4.5	1203.59	364.5	0.76692	0.748713	0.660598	0.482977	nan	nan	
5.5	1165.54	354	0.719005	0.75064	0.71296	0.678648	0.623257	0.654093	
6.5	1123.71	344	0.786597	0.817621	0.791827	0.83934	0.840397	0.684367	
7.5	1078.29	334	0.870922	0.893052	0.86698	0.414088	nan	0.620246	
8.5	1033.19	324	0.896719	0.912754	0.888695	0.39924	0.553002	0.649491	
9.5	990.36	314	0.878167	0.897466	0.892178	0.609033	0.552825	0.697311	
10.5	960.497	304.5	0.897612	0.915552	0.909938	0.371202	nan	nan	
11.5	919.822	295.5	0.892918	0.909245	0.893385	0.668086	0.483958	0.601876	
12.5	893.043	286.5	0.936418	0.949889	0.957677	0.544876	0.45807	0.661375	
13.5	850.94	277.5	0.895985	0.905887	0.90394	0.690569	0.5797	nan	
14.5	822.812	269	0.894802	0.918344	0.913667	nan	nan	nan	
15.5	786.817	260.5	0.881619	0.91324	0.91366	0.689449	0.540821	0.363687	
16.5	755.294	252	0.882448	0.901998	0.919945	nan	nan	nan	
17.5	722.711	244	0.899406	0.910545	0.936751	0.715185	0.676187	0.782397	
18.5	703.361	236.5	0.904323	0.921279	0.91342	0.730467	0.734263	0.737604	
19.5	671.971	229	0.91336	0.93222	0.928386	0.796088	0.804388	0.735638	
20.5	643.844	221.5	0.925848	0.944486	0.936502	0.786022	0.78997	0.744969	
21.5	624.732	214	0.886833	0.905172	0.927853	nan	nan	nan	
22.5	593.795	207	0.928605	0.938434	0.936405	0.415574	nan	nan	
23.5	573.866	200.5	0.900897	0.923879	0.944282	0.690157	0.715247	0.663908	
24.5	559.145	193.5	0.895509	0.92444	0.942435	nan	nan	nan	
