Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
0.5	1435.67	408.5	2.08095e-06 1.9864e-05	4.64796e-09 1.37314e-08	4.46742e-09 2.13205e-09	2.68097e-10 4.09843e-10	5.01064e-11 2.42055e-11	2.86652e-12 4.5166e-12	
1.5	1373.71	396	1.87068e-05 8.57071e-06	8.26479e-09 2.07907e-08	3.40949e-09 7.84586e-09	-1.21803e-10 1.1466e-09	1.06219e-10 3.45205e-11	-1.04833e-12 5.59279e-12	
2.5	1322.91	386	4.25689e-05 1.70799e-05	3.47703e-08 1.97664e-08	5.40394e-09 5.51808e-09	2.36338e-09 9.32226e-10	5.30586e-11 7.23922e-11	-4.67538e-12 7.00063e-12	
3.5	1266.53	375.5	-3.51874e-06 1.53625e-05	6.12352e-08 3.90863e-08	1.18641e-08 3.89306e-09	1.92035e-09 9.41561e-10	-3.01324e-11 7.94044e-11	6.28894e-12 6.16086e-12	
4.5	1203.59	364.5	3.76268e-05 1.4259e-05	1.59825e-07 5.81237e-08	2.98912e-09 7.7331e-09	2.17321e-09 1.00038e-09	1.38656e-10 8.00878e-11	-3.8009e-12 7.58087e-12	
5.5	1165.54	354	4.21035e-05 1.7433e-05	2.11294e-07 1.01997e-07	1.12913e-08 7.12282e-09	2.28192e-09 1.54838e-09	-2.32825e-10 3.29563e-10	-1.86684e-11 1.73781e-11	
6.5	1123.71	344	2.33198e-05 1.17958e-05	3.27136e-07 1.10421e-07	2.33227e-08 5.71511e-09	-1.7077e-09 4.24209e-09	-9.24197e-11 1.43871e-10	-3.38168e-11 2.37676e-11	
7.5	1078.29	334	3.19851e-05 1.31434e-05	7.80884e-07 1.42916e-07	2.86725e-09 1.79057e-08	2.09587e-09 1.51151e-09	2.58724e-10 1.83664e-10	-2.08949e-11 2.39974e-11	
8.5	1033.19	324	-0.000139301 0.000165494	1.20951e-06 1.87991e-07	1.77545e-09 1.12177e-08	2.7266e-09 1.56814e-09	3.74681e-10 1.55459e-10	-1.88456e-10 2.1566e-10	
9.5	990.36	314	4.11387e-05 3.90659e-05	1.76017e-06 3.12657e-07	1.13455e-08 1.06995e-08	1.50869e-09 2.94136e-09	-1.48335e-10 2.49829e-10	-1.2139e-11 2.62705e-11	
