Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	1435.67	408.5	1.40292 0.707167 0.962068 0.056131 nan nan 
1.5	1373.71	396	1.14536 0.41447 1.39092 0.528259 nan nan 
2.5	1322.91	386	1.00159 0.0647713 0.936434 0.27071 0.972853 0.0359307 
3.5	1266.53	375.5	0.710548 nan 0.954349 0.0318453 0.906133 0.126704 
4.5	1203.59	364.5	1.01686 0.034205 nan nan 0.893745 0.113539 
5.5	1165.54	354	0.975333 0.0533093 1.04874 0.0688693 0.980603 0.0873569 
6.5	1123.71	344	0.998162 0.0194895 1.0006 0.0124927 nan nan 
7.5	1078.29	334	0.999614 0.00609299 1.62806 2.04423 0.990784 0.084649 
8.5	1033.19	324	0.99678 0.00346487 nan nan 0.906608 0.17885 
9.5	990.36	314	1.00227 0.00892723 nan nan 0.92482 0.860615 
10.5	960.497	304.5	0.997115 0.00373545 nan nan 0.96656 0.0190016 
11.5	919.822	295.5	0.998024 0.00381989 1.00271 0.0815989 1.00806 0.0182705 
12.5	893.043	286.5	1.00036 0.00153604 1.08335 0.246575 0.924802 0.124787 
13.5	850.94	277.5	0.993578 0.0033331 1.06076 0.0724406 1.0473 0.0766142 
14.5	822.812	269	0.993186 0.00344189 nan nan 0.862146 0.336102 
15.5	786.817	260.5	0.993242 0.00365984 0.96251 0.0834749 1.02058 0.125101 
16.5	755.294	252	1.0068 0.00932826 nan nan 1.28687 0.743224 
17.5	722.711	244	0.996328 0.00370122 1.03455 0.0542443 0.953414 0.132613 
18.5	703.361	236.5	0.99363 0.00290895 0.98311 0.0507097 nan nan 
19.5	671.971	229	1.00021 0.00305397 0.992806 0.0165453 0.983573 0.0195639 
20.5	643.844	221.5	1.00103 0.00242405 1.02762 0.0535033 0.989953 0.0429503 
21.5	624.732	214	0.99416 0.00344247 nan nan 0.763073 1.16801 
22.5	593.795	207	0.996284 0.00176349 nan nan 0.935871 0.0475946 
23.5	573.866	200.5	0.995552 0.00297525 1.04807 0.0504631 0.95818 0.0857854 
24.5	559.145	193.5	0.997795 0.00304408 nan nan 0.99647 0.0269545 
25.5	531.717	187	0.998854 0.00248015 1.1016 0.14602 0.989563 0.0718819 
26.5	508.372	180.5	0.998513 0.0020788 nan nan nan nan 
27.5	492.218	174	0.997245 0.0022898 1.0413 0.135992 0.9442 0.140126 
28.5	473.075	168	0.998273 0.00821179 nan nan 0.884467 0.406018 
29.5	452.542	162.5	0.999875 0.00301518 nan nan 0.920534 0.0978164 
30.5	361.629	157	0.991425 0.00373214 nan nan 0.937788 0.104857 
31.5	359.386	151	1.0164 0.0216183 1.15833 0.237138 1.12852 0.210041 
32.5	363.509	145.5	1.02248 0.0270143 nan nan nan nan 
33.5	369.864	140.5	0.98892 0.00696193 nan nan nan nan 
34.5	352.412	135.5	1.0028 0.00909934 nan nan 1.186 0.409464 
35.5	346.914	130.5	0.990743 0.00549016 0.996277 0.246649 nan nan 
36.5	350.369	125.5	0.999169 0.00526517 1.45716 nan 0.932844 1.01665 
37.5	354.11	120.5	1.00121 0.0118428 nan nan 1.04021 nan 
