Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	1197.36	362.5	0.598179	0.617862	0.535985	0.536194	0.415132	0.408337	
15	804.728	267	0.888658	0.908518	0.905803	0.5829	0.424056	0.440057	
25	545.904	192.5	0.901489	0.924772	0.939617	nan	nan	nan	
35	357.599	134.5	0.866818	0.890413	0.939338	nan	0.533228	0.499214	
45	221.269	90	0.850165	0.894421	0.943721	0.568652	0.7337	0.609455	
55	131.818	56.5	0.759681	nan	nan	nan	nan	nan	
65	nan	32.5	nan	nan	nan	nan	nan	nan	
75	nan	16.5	nan	nan	nan	nan	nan	nan	
85	nan	7	nan	nan	nan	nan	nan	nan	
95	nan	2.5	nan	nan	nan	nan	nan	nan	
