Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
2.5	1287.31	387.5	0.37428	nan	nan	0.575744	0.323582	0.178604	
7.5	1042.01	334	0.838274	0.845653	0.828275	0.50259	0.341901	0.63767	
12.5	857.153	287	0.913865	0.918238	0.913932	0.54101	0.286597	0.333883	
17.5	702.365	245	0.913183	0.917961	0.919683	0.625205	0.599126	0.547522	
22.5	574.769	207.5	0.927782	0.931691	0.934107	nan	nan	nan	
27.5	469.921	175	0.936859	0.941489	0.951104	0.444384	0.257307	0.457433	
32.5	341.285	146.5	0.912986	0.918629	0.940319	nan	nan	0.297876	
37.5	336.087	121	0.916458	0.92108	0.939678	0.633548	0.687949	0.51937	
42.5	207.441	99	0.916632	0.923506	0.94926	0.578513	0.609609	0.560224	
47.5	209.941	80	0.910602	0.915742	0.938668	0.681623	0.751741	0.648574	
52.5	124.479	63	0.863354	nan	nan	0.545728	nan	nan	
57.5	122.824	48.5	0.884523	nan	nan	0.417359	nan	0	
62.5	nan	37	nan	nan	nan	nan	nan	nan	
67.5	nan	27.5	nan	nan	nan	nan	nan	nan	
72.5	nan	19.5	nan	nan	nan	nan	nan	nan	
77.5	nan	13	nan	nan	nan	nan	nan	nan	
82.5	nan	8	nan	nan	nan	nan	nan	nan	
87.5	nan	5	nan	nan	nan	nan	nan	nan	
92.5	nan	3	nan	nan	nan	nan	nan	nan	
97.5	nan	1.5	nan	nan	nan	nan	nan	nan	
