Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	1402.46	408.5	1.92425 nan 0.895889 0.149302 0.958534 0.206112 
1.5	1338.18	396	0.920927 0.14124 1.14715 0.171412 1.52676 0.786137 
2.5	1286.41	386	1.00401 0.0513281 1.04834 0.14815 1.01892 0.0442115 
3.5	1232.11	375.5	0.855707 0.205535 0.954111 0.0320857 nan nan 
4.5	1168.93	364.5	1.09313 0.107932 nan nan 0.848141 0.231335 
5.5	1131.9	354	0.997372 0.0331626 0.987053 0.0475525 1.08692 0.18567 
6.5	1088.72	344	1.00991 0.0173925 1.05282 0.0700028 nan nan 
7.5	1044.11	334	0.994655 0.00348981 1.98613 nan 0.751678 nan 
8.5	1001.19	324	0.997341 0.00453129 nan nan 1.06763 0.218669 
9.5	958.348	314	0.999424 0.00362526 nan nan nan nan 
10.5	929.479	304.5	0.99684 0.00293187 nan nan 0.979885 0.0137215 
11.5	889.506	295.5	0.998384 0.00338074 0.968352 0.0791793 0.993192 0.0167122 
12.5	863.203	286.5	0.998909 0.000888031 0.928436 0.125983 0.927727 0.0732626 
13.5	819.593	277.5	0.994038 0.00238501 1.11486 0.121159 0.96505 0.173464 
14.5	793.738	269	0.996149 0.002338 nan nan 1.09796 0.209724 
15.5	757.171	260.5	0.997433 0.00224929 0.582475 nan 0.99862 0.0380248 
16.5	727.488	252	1.00455 0.00573432 nan nan 1.67416 nan 
17.5	694.435	244	0.996982 0.00211232 0.981961 0.0221706 1.18805 0.295718 
18.5	677.536	236.5	0.996618 0.00204315 1.03148 0.0678796 0.741934 nan 
19.5	646.427	229	0.998286 0.00180256 1.01081 0.0275665 0.642549 nan 
20.5	619.29	221.5	0.999483 0.00132938 1.0226 0.0508661 0.981132 0.018238 
21.5	598.733	214	0.994854 0.00185031 nan nan 0.942698 0.0780803 
22.5	570.348	207	0.998195 0.00142853 nan nan 0.950612 0.0429068 
23.5	549.549	200.5	0.997361 0.00165319 1.02609 0.144533 0.979998 0.0605876 
24.5	531.348	193.5	0.997745 0.00154615 nan nan 0.999914 0.0716432 
25.5	508.305	187	0.999872 0.00215951 1.0556 0.139302 1.11738 0.243736 
26.5	485.227	180.5	0.999124 0.000792757 nan nan nan nan 
27.5	470.886	174	0.99944 0.00105874 0.965619 0.0807969 1.11457 0.150614 
28.5	451.011	168	0.997627 0.00236917 nan nan 1.15544 0.197206 
29.5	431.595	162.5	0.999494 0.000949239 nan nan 0.989917 0.0835745 
30.5	340.992	157	0.994026 0.00238602 0.910544 0.811811 0.675659 nan 
