Cent%	 dNdy	 Npart	 Observable	 err
5	1163.71	362.5	-0.00513319 0.0375746
15	774.599	267	0.0580309 0.039904
25	522.082	192.5	0.108069 0.0456824
35	338.719	134.5	0.16425 0.0444025
45	208.477	90	0.153303 0.0551968
55	123.767	56.5	0.128576 0.0727676
65	nan	32.5	nan nan
75	nan	16.5	nan nan
85	nan	7	nan nan
95	nan	2.5	nan nan
