Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	576.327	226	0.580462	0.613129	0.598715	0.21958	0.455967	nan	
15	394.613	167.5	0.691287	0.72063	0.771366	0.384024	0.564116	nan	
25	261.882	120.5	0.754106	0.772217	0.839061	0.53993	0.763875	0.510179	
35	172.277	84	0.781011	0.796423	0.864702	0.569674	0.776109	0.666034	
45	106.66	55.5	0.776124	0.818107	0.875633	0.582899	0.846646	0.683916	
55	61.3711	34.5	0.744119	0.817453	0.890273	0.440026	0.910447	0.722962	
65	33.8058	20	0.709673	0.926405	0.90343	nan	0.924629	0.670718	
75	15.8147	10.5	nan	0.942868	0.83268	nan	0.83491	nan	
85	6.18371	5	nan	0.734214	nan	nan	nan	nan	
95	3.35477	2.5	0.260459	0.125986	0.323632	0.406415	0.401283	0.0407846	
