Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
0.5	724.117	252.5	9.30799e-13 6.67357e-13	7.10632e-12 1.3571e-10	4.53554e-12 1.81835e-11	6.66035e-13 9.50274e-13	9.83393e-15 9.30678e-15	-6.58156e-17 2.51695e-16	
1.5	670.124	244.5	2.6346e-13 2.46311e-13	1.63993e-10 1.77231e-10	-8.78289e-12 2.31325e-11	-3.82819e-15 4.64403e-13	-2.51279e-15 6.84582e-15	-1.53648e-16 1.97815e-16	
2.5	640.396	239	7.20681e-14 1.49242e-13	6.4448e-10 2.61958e-10	2.92951e-11 2.65049e-11	4.30752e-12 4.1904e-12	4.07676e-15 6.38436e-15	-2.21716e-17 1.39822e-16	
3.5	614.986	233	-2.5692e-15 1.1587e-13	-1.79512e-10 4.18184e-10	7.67043e-12 2.45649e-11	-6.27051e-13 8.0135e-13	7.67837e-15 1.03342e-14	-1.87355e-16 1.90321e-16	
4.5	587.037	227	-1.30917e-14 1.03382e-13	8.64239e-10 4.53565e-10	9.25612e-12 3.43447e-11	5.07849e-13 9.66753e-13	4.51335e-15 1.35176e-14	-3.84868e-16 3.07741e-16	
5.5	567.251	221	-4.46683e-14 2.33693e-13	2.8459e-10 3.38203e-10	-9.37644e-11 5.22698e-11	-3.24767e-13 1.43273e-12	1.19626e-14 1.59865e-14	-1.85282e-16 3.11226e-16	
6.5	545.991	215	2.56078e-12 2.5986e-12	3.90213e-10 7.94136e-10	2.71153e-11 5.18383e-11	1.89461e-13 1.75527e-12	2.81375e-14 2.34029e-14	4.03519e-16 3.82822e-16	
7.5	525.359	209	5.52047e-13 4.9957e-13	6.33102e-10 1.00404e-09	-2.42049e-11 6.55295e-11	-2.77451e-12 1.74413e-12	5.05506e-15 1.22335e-14	-3.34162e-16 3.07835e-16	
8.5	505.869	203	3.11791e-13 5.17104e-13	2.43229e-09 1.49081e-09	2.99189e-11 5.23292e-11	2.8532e-12 2.27327e-12	3.17752e-14 1.54937e-14	-2.60121e-17 2.64477e-16	
9.5	486.527	197	-1.13021e-13 1.38402e-13	1.26852e-09 1.7021e-09	4.19762e-11 1.15159e-10	8.75116e-14 1.5019e-12	-5.99229e-15 1.93044e-14	4.1833e-16 2.89207e-16	
10.5	469.011	191	-5.04533e-13 3.91264e-13	3.37276e-09 2.31094e-09	4.73474e-11 6.77214e-11	-1.25938e-12 1.71523e-12	-1.91124e-14 2.38174e-14	-2.50475e-16 4.51649e-16	
11.5	448.756	185	-3.79596e-13 1.59633e-13	3.84901e-09 2.52326e-09	-2.70958e-11 6.13781e-11	2.59339e-12 1.65206e-12	2.14463e-15 1.99673e-14	4.28086e-16 4.49373e-16	
12.5	432.554	179.5	-3.00889e-13 9.52442e-14	6.37855e-09 3.04367e-09	-5.5054e-11 8.1454e-11	-1.606e-12 2.01318e-12	-2.38328e-14 2.95324e-14	-3.20715e-16 3.35284e-16	
13.5	415.406	174	-6.00078e-14 6.92993e-13	6.20818e-09 4.02986e-09	6.67088e-11 7.90173e-11	-1.32429e-12 1.7861e-12	-7.66003e-15 1.79371e-14	-4.94981e-16 3.63492e-16	
14.5	401.104	168.5	-8.0183e-13 7.3986e-13	7.34399e-09 4.1522e-09	8.96181e-12 1.62237e-10	1.17707e-12 1.84303e-12	-2.30311e-14 3.09312e-14	-4.41725e-16 7.27456e-16	
15.5	386.831	163.5	1.22642e-12 9.44205e-13	9.81224e-09 6.01057e-09	7.73745e-11 1.14801e-10	3.7986e-12 2.68376e-12	3.28611e-14 3.04996e-14	1.20705e-15 9.79114e-16	
16.5	370.076	158.5	-1.77108e-13 3.77605e-13	1.45121e-08 4.76157e-09	6.66031e-11 1.348e-10	1.37714e-12 2.24526e-12	-2.05773e-15 1.50878e-14	4.98896e-16 3.97532e-16	
17.5	359.103	153.5	2.57335e-13 1.5162e-12	1.21384e-08 7.29676e-09	1.44033e-10 1.29902e-10	2.07411e-12 1.2701e-12	-4.58265e-14 3.04945e-14	-2.41232e-16 6.18571e-16	
18.5	344.821	148.5	-8.15698e-13 6.93637e-13	1.23871e-08 8.16468e-09	-1.91469e-10 1.78881e-10	7.36517e-13 2.47717e-12	-1.14765e-14 3.49661e-14	-2.84868e-16 9.11452e-16	
19.5	330.437	143.5	-2.4585e-12 1.77699e-12	2.39177e-08 1.15026e-08	1.08825e-10 1.18446e-10	-1.68197e-12 1.76022e-12	-1.03936e-13 4.54157e-14	4.09477e-16 9.11667e-16	
20.5	318.936	139	1.91546e-12 3.43799e-12	5.13874e-09 1.04633e-08	-5.56196e-11 1.38294e-10	1.15519e-12 3.16501e-12	1.14698e-14 4.60204e-14	-1.27866e-16 8.7477e-16	
