Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
47.5	36.3526	18	5.1999e-11 6.17297e-11	8.35953e-09 1.33674e-08	-1.09845e-11 5.25971e-12	-2.5302e-12 1.24975e-12	-3.65904e-15 1.5359e-15	-1.98268e-16 1.11268e-16	
48.5	34.9574	17.5	3.04514e-11 4.27603e-11	2.41752e-08 1.80279e-08	-1.12255e-11 6.07152e-12	-2.52924e-12 1.02232e-12	-1.6351e-15 1.46536e-15	9.20566e-17 6.39987e-16	
49.5	33.4259	16.5	2.44386e-11 3.15232e-11	9.02117e-10 9.50567e-09	-1.49707e-11 5.24989e-12	-1.44567e-12 6.31006e-13	-2.78896e-16 2.8519e-15	-5.36638e-17 7.14081e-17	
50.5	32.0935	16	3.93904e-11 7.85247e-11	1.90764e-08 1.39874e-08	-4.20901e-12 3.51909e-12	-2.43209e-12 6.99313e-13	-1.95566e-15 2.2989e-15	-2.42328e-17 1.69278e-16	
51.5	30.4819	15.5	3.87412e-11 3.15361e-11	-1.27014e-08 1.52151e-08	-7.93234e-12 3.71869e-12	-4.27214e-12 1.21919e-12	-9.31679e-16 9.7904e-16	-2.00464e-16 1.0371e-16	
52.5	28.5049	14.5	3.21823e-11 1.69609e-11	1.2457e-08 1.14867e-08	-5.63829e-12 3.14606e-12	-1.67595e-12 4.89336e-13	-1.19081e-15 6.09697e-16	-7.0108e-17 4.93286e-17	
53.5	27.2231	14	-2.71601e-12 5.37224e-12	7.78383e-10 1.22346e-08	-3.9939e-12 2.09655e-12	-1.01531e-12 9.15815e-13	-2.39594e-15 8.43974e-16	1.02807e-16 1.70371e-16	
54.5	26.6077	13.5	7.72e-13 1.13905e-11	-1.51439e-08 7.49368e-09	-6.88254e-12 2.68134e-12	-1.2911e-12 5.1967e-13	-9.51944e-16 1.28585e-15	-1.74735e-17 6.34971e-17	
55.5	24.8346	13	7.04434e-12 8.50886e-12	-1.10768e-08 9.30017e-09	-5.55033e-12 2.80675e-12	-1.61838e-12 6.03308e-13	-1.15683e-15 5.8797e-16	-1.31336e-17 5.05379e-17	
56.5	23.7011	12.5	2.64959e-11 3.31715e-11	1.68559e-09 9.55028e-09	-3.55886e-12 1.6664e-12	-1.28648e-12 4.47712e-13	-5.71135e-16 4.75391e-16	-1.35539e-17 4.76017e-17	
57.5	22.4432	12	3.74287e-12 9.42223e-12	-1.32519e-08 9.74932e-09	-2.18028e-12 1.25403e-12	-9.31142e-13 4.37938e-13	-9.09986e-16 4.3308e-16	5.81649e-18 2.68788e-17	
58.5	21.6996	11.5	2.24364e-12 7.22699e-12	-5.99285e-09 9.81774e-09	-2.35187e-12 9.10365e-13	-1.40272e-12 5.02716e-13	-4.01212e-16 4.44777e-16	-4.15138e-17 4.31185e-17	
59.5	20.7852	11	-8.5386e-12 3.96595e-12	-1.70316e-08 4.55061e-09	-9.91356e-13 7.02725e-13	-1.05678e-12 4.26895e-13	-4.83847e-16 1.40596e-16	9.77976e-18 2.65853e-17	
60.5	19.5594	10.5	-4.54807e-12 3.94624e-12	-1.84469e-08 4.51221e-09	-1.17469e-12 1.08085e-12	-7.94143e-13 4.46994e-13	-6.14801e-16 2.16433e-16	2.77577e-17 3.78979e-17	
61.5	18.8833	10	-1.52265e-12 1.37011e-12	-1.51536e-08 2.92051e-09	-1.4956e-12 4.59868e-13	-4.24668e-13 1.93841e-13	-3.54082e-16 2.06691e-16	3.67428e-18 7.84126e-18	
62.5	17.435	9.5	-1.70458e-12 2.41723e-12	-2.27906e-08 5.38398e-09	6.53932e-13 1.30112e-12	-7.71744e-13 4.48772e-13	-2.1274e-16 2.69395e-16	-2.1986e-17 1.31631e-17	
63.5	16.7762	9	3.81696e-12 4.3532e-12	-1.79533e-08 3.94114e-09	-1.5936e-12 7.47936e-13	4.7521e-14 3.27191e-13	1.20809e-16 1.63242e-16	-1.54136e-18 9.30974e-18	
64.5	15.6577	9	5.19468e-12 5.73969e-12	-2.00796e-08 3.90587e-09	-2.6889e-13 7.96789e-13	-2.89375e-13 1.8967e-13	5.38347e-16 7.19355e-16	-5.76447e-19 7.36434e-18	
65.5	14.8497	8.5	2.1934e-12 3.82226e-12	-9.76102e-09 2.22599e-09	-1.12365e-12 2.7128e-13	3.06856e-13 2.6308e-13	-1.64329e-17 1.62898e-16	5.50022e-18 6.31445e-18	
66.5	14.0573	8	6.49215e-12 4.85141e-12	-1.30909e-08 3.12689e-09	-4.77336e-13 2.82777e-13	6.46466e-15 1.21736e-13	-2.38928e-17 3.70459e-17	1.04844e-18 3.69548e-18	
67.5	13.1555	8	3.64362e-13 1.36122e-12	-1.22375e-08 4.0436e-09	8.36136e-14 3.5829e-13	2.42273e-14 6.8156e-14	2.84056e-17 4.22557e-17	1.82294e-17 1.666e-17	
68.5	12.3704	7.5	3.08622e-12 2.17668e-12	-1.69985e-08 3.84022e-09	-1.97854e-13 4.21136e-13	-4.90092e-14 7.30292e-14	1.51509e-17 7.18719e-17	-2.96728e-19 1.72064e-18	
69.5	11.6351	7	1.05897e-12 1.09669e-12	-9.77961e-09 2.22386e-09	2.63257e-13 2.47678e-13	6.65696e-14 5.42545e-14	9.64542e-17 7.65501e-17	9.70121e-18 5.36516e-18	
70.5	11.0455	7	6.82065e-12 5.23835e-12	-9.04661e-09 2.79781e-09	-3.61392e-13 1.75832e-13	3.8714e-15 3.86416e-14	1.76463e-16 9.5683e-17	2.90301e-19 8.15957e-19	
71.5	10.3058	6.5	8.38984e-12 5.65949e-12	-4.24011e-09 1.52228e-09	-1.47112e-13 9.59925e-14	5.18597e-14 3.41444e-14	1.5832e-16 1.41441e-16	2.76983e-17 2.66985e-17	
72.5	9.55294	6	1.91334e-12 1.1472e-12	-5.98273e-09 1.45899e-09	-1.40543e-13 1.22716e-13	2.10294e-16 1.68274e-14	9.4279e-18 8.9476e-18	-2.40385e-19 2.86616e-19	
73.5	8.85423	6	2.10174e-12 1.52356e-12	-6.70022e-09 1.81299e-09	-6.34792e-14 9.16469e-14	2.05338e-14 1.80272e-14	4.71289e-17 3.9678e-17	4.46329e-19 5.40154e-19	
74.5	8.39308	5.5	7.24805e-12 4.69302e-12	-6.19174e-09 1.83392e-09	-6.41565e-14 7.61537e-14	2.21745e-14 1.60835e-14	3.5917e-17 3.41108e-17	1.52856e-19 2.49647e-19	
75.5	7.74491	5	7.20116e-12 6.8729e-12	-3.24797e-09 1.48638e-09	-2.67597e-14 3.41576e-14	2.29152e-14 8.7796e-15	9.17284e-19 4.79888e-19	2.43081e-20 9.00163e-20	
76.5	7.19523	5	2.59451e-12 2.65618e-12	-1.98737e-09 1.11346e-09	-1.72296e-14 1.68643e-14	1.39492e-14 5.99009e-15	4.25988e-17 2.79998e-17	2.09847e-19 2.15119e-19	
77.5	6.736	5	3.44749e-12 2.04185e-12	-2.44387e-09 1.14367e-09	2.97125e-14 2.30118e-14	5.57839e-15 2.83983e-15	1.54723e-17 1.35613e-17	8.92164e-20 1.46973e-19	
78.5	6.25956	4.5	1.69634e-12 9.22283e-13	-1.57316e-09 6.67778e-10	-1.00744e-15 1.67578e-14	2.99795e-15 1.40969e-15	1.5499e-18 9.82162e-19	-6.42539e-21 3.03266e-20	
79.5	5.76417	4	3.80024e-12 1.93923e-12	-6.0979e-10 6.46208e-10	2.06234e-14 1.64571e-14	3.06387e-15 1.23003e-15	4.65956e-19 2.91023e-19	1.58583e-20 2.03261e-20	
80.5	5.31796	4	1.53632e-12 8.51672e-13	-4.11698e-10 4.02254e-10	3.36924e-14 2.26443e-14	6.68463e-16 2.98023e-16	1.26039e-18 5.66079e-19	2.19231e-20 3.04955e-20	
81.5	4.86412	4	1.16212e-12 4.25172e-13	-3.70749e-10 3.06667e-10	3.79541e-15 3.95573e-15	5.33393e-16 1.87944e-16	1.09909e-21 4.76682e-21	1.28237e-20 9.83709e-21	
82.5	4.46141	4	5.06329e-13 2.97987e-13	1.41249e-10 2.15153e-10	4.3289e-15 3.02869e-15	1.39968e-16 4.61208e-17	1.8531e-20 9.17593e-21	9.50505e-21 7.41466e-21	
83.5	4.07392	3.5	7.85286e-14 8.91044e-14	-2.24367e-10 2.21609e-10	2.46844e-15 1.18252e-15	1.11027e-16 3.98833e-17	2.19623e-20 1.81651e-20	1.14139e-20 5.97501e-21	
84.5	3.73875	3	6.78777e-14 3.76074e-14	2.47716e-10 1.26601e-10	2.51986e-15 1.84714e-15	2.57315e-17 8.4392e-18	2.36292e-21 1.77217e-21	3.3239e-21 1.73762e-21	
85.5	3.40477	3	2.2891e-13 1.42936e-13	1.4455e-10 6.63182e-11	1.92252e-15 1.24427e-15	1.99544e-17 9.6002e-18	3.60674e-21 1.9743e-21	1.65081e-21 8.03756e-22	
86.5	3.06049	3	4.41819e-14 2.51965e-14	8.86802e-11 6.99635e-11	1.5354e-15 7.61e-16	7.4264e-18 4.38028e-18	6.13815e-21 5.00243e-21	4.06015e-21 1.51513e-21	
87.5	2.72456	3	1.68146e-14 8.54346e-15	4.7657e-11 5.57692e-11	1.73109e-16 6.09994e-17	1.90078e-18 1.02476e-18	4.87983e-22 3.47465e-22	1.20071e-21 5.98826e-22	
88.5	2.46946	2.5	1.65083e-14 9.84424e-15	8.81682e-11 2.60452e-11	2.139e-16 9.92423e-17	1.71902e-19 8.41549e-20	1.43458e-22 8.1341e-23	3.94836e-22 1.63992e-22	
89.5	2.17627	2	5.04618e-15 1.50552e-15	5.87516e-11 2.12011e-11	8.07305e-17 3.31829e-17	1.73994e-20 1.18656e-20	2.17806e-23 7.74706e-24	1.58143e-22 8.47969e-23	
90.5	1.89894	2	8.65534e-16 3.46495e-16	4.21779e-11 1.09994e-11	3.46726e-18 1.24478e-18	3.65323e-21 2.35551e-21	3.66496e-24 1.50421e-24	8.41554e-23 2.32159e-23	
91.5	1.65278	2	1.64466e-16 6.76285e-17	1.09307e-11 6.15668e-12	4.13264e-18 1.77456e-18	1.03985e-22 3.72478e-23	2.99675e-24 1.32817e-24	5.20571e-24 1.69378e-24	
92.5	1.40252	2	4.20164e-17 9.37623e-18	7.30344e-12 2.26552e-12	1.52625e-19 7.34641e-20	2.49845e-23 1.02858e-23	3.55158e-24 1.34446e-24	5.21868e-25 1.55353e-25	
93.5	1.18734	2	3.84433e-18 1.14182e-18	3.44483e-12 1.36752e-12	2.2614e-20 1.24508e-20	9.28436e-24 4.4142e-24	1.11214e-24 5.76637e-25	7.83419e-26 2.41121e-26	
94.5	0.969473	2	5.79676e-19 3.08525e-19	8.984e-13 3.19333e-13	1.25773e-22 5.81329e-23	8.7332e-24 3.9679e-24	1.34542e-25 6.7114e-26	9.20872e-26 4.17058e-26	
95.5	0.760575	2	6.097e-20 2.47862e-20	3.59772e-13 9.64967e-14	9.57579e-23 5.84198e-23	7.59958e-24 4.77378e-24	2.38557e-26 1.1684e-26	1.51627e-25 9.31845e-26	
96.5	0.561243	2	3.08771e-21 1.7821e-21	1.37639e-14 5.95125e-15	3.05123e-22 9.62771e-23	1.38658e-23 6.84974e-24	8.91392e-27 5.82703e-27	1.21013e-27 8.9456e-28	
97.5	0.384281	2	1.10145e-22 6.89313e-23	4.57765e-16 1.9151e-16	2.76401e-22 7.66832e-23	2.09087e-26 8.80412e-27	1.49614e-27 1.30922e-27	1.56682e-29 6.31088e-30	
98.5	0.19303	2	8.7207e-21 4.61974e-21	1.72879e-17 9.44897e-18	9.75741e-25 5.13043e-25	7.19609e-26 6.30413e-26	7.50228e-31 6.83145e-31	9.74009e-32 6.9492e-32	
99.5	0.0491761	0	3.50519e-21 3.30606e-21	1.7306e-29 1.30722e-29	-4.43721e-33 1.95015e-33	-3.06782e-34 3.47251e-34	-4.01803e-36 9.24617e-35	4.8447e-35 9.26292e-35	
