Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	243.395	77.5	0.824774 0.285638 nan nan nan nan 
1.5	216.681	74	nan nan 0.815279 0.313814 0.862941 0.190782 
2.5	204.763	72.5	nan nan nan nan nan nan 
3.5	195.218	71	nan nan nan nan nan nan 
4.5	185.493	69	1.35623 0.427075 0.96853 0.0697483 1.0103 0.0355147 
5.5	181.632	67.5	nan nan 0.701189 nan 0.935302 0.0622963 
6.5	173.921	66	nan nan 0.845943 0.339718 1.216 0.236977 
7.5	168.126	64.5	nan nan nan nan 0.876222 0.221568 
8.5	163.401	63	1.03439 0.0766344 0.883748 0.177368 nan nan 
9.5	156.22	61	0.786394 0.350593 nan nan nan nan 
10.5	153.381	59.5	0.94606 0.0364017 0.931176 0.0760053 1.02263 0.0550171 
11.5	146.86	58	nan nan 0.965267 0.0292617 0.763479 0.37775 
12.5	140.439	56.5	0.860246 0.196478 0.966836 0.0326499 0.884637 1.42169 
13.5	135.711	55	0.688281 nan 1.01196 0.0674634 1.79423 nan 
14.5	130.368	53.5	nan nan 1.00897 0.0559603 0.703676 1.05105 
15.5	126.435	52	nan nan nan nan nan nan 
16.5	122.468	50.5	nan nan 0.962247 0.041896 nan nan 
17.5	117.45	49	nan nan 0.50144 nan nan nan 
18.5	113.412	47.5	nan nan 0.936605 0.089064 nan nan 
19.5	109.92	46.5	0.991752 0.197207 0.91427 0.243898 nan nan 
20.5	105.395	45	nan nan 0.895947 0.0940912 nan nan 
21.5	101.313	43.5	0.938341 0.0980738 nan nan nan nan 
22.5	98.3867	42.5	1.00147 0.0204012 0.980829 0.0123306 nan nan 
23.5	95.5188	41	0.921419 0.208895 0.897922 0.0691715 nan nan 
24.5	91.6415	39.5	1.3701 1.00085 0.958291 0.0723117 nan nan 
25.5	87.5398	38.5	0.905737 0.139138 1.01947 0.0672566 nan nan 
26.5	84.6635	37.5	0.965104 0.0231581 0.952815 0.0288883 nan nan 
27.5	80.6609	36.5	1.01859 0.101349 1.08536 0.151655 nan nan 
28.5	78.3433	35.5	0.95754 0.026013 0.86834 0.130651 nan nan 
29.5	75.2744	34	0.880957 0.159537 nan nan nan nan 
30.5	73.3791	32.5	0.942846 0.0385485 nan nan nan nan 
31.5	70.0113	31.5	0.952521 0.0297765 nan nan nan nan 
32.5	67.2941	30.5	1.01937 0.0449135 0.95855 0.0824214 nan nan 
33.5	64.4857	29.5	1.01662 0.0469645 nan nan nan nan 
34.5	62.3203	28.5	0.948194 0.0301359 0.893268 0.0852697 nan nan 
35.5	59.8953	27.5	0.984472 0.0388944 nan nan nan nan 
36.5	57.0291	26.5	0.939768 0.0379242 nan nan nan nan 
37.5	54.3925	26	0.963547 0.0174092 0.94663 0.0418726 nan nan 
38.5	52.8243	25.5	0.957786 0.0403664 nan nan nan nan 
39.5	52.124	24.5	nan nan nan nan nan nan 
40.5	49.3724	23.5	0.847582 0.149069 nan nan nan nan 
41.5	47.3815	22.5	0.950417 0.0484769 nan nan nan nan 
42.5	44.917	21.5	0.9854 0.0203319 nan nan nan nan 
43.5	42.7305	21	0.739986 0.506975 nan nan nan nan 
44.5	41.8764	20.5	0.933262 0.0645155 nan nan nan nan 
45.5	39.1724	19.5	0.844672 0.125789 nan nan nan nan 
46.5	37.8848	18.5	0.913994 0.0730154 0.817371 nan nan nan 
47.5	36.3526	18	0.835265 0.157835 nan nan nan nan 
48.5	34.9574	17.5	0.909021 0.0574832 nan nan nan nan 
49.5	33.4259	16.5	0.634859 1.25302 nan nan nan nan 
50.5	32.0935	16	0.913733 0.0547325 nan nan nan nan 
51.5	30.4819	15.5	nan nan nan nan nan nan 
52.5	28.5049	14.5	0.888606 0.0803565 nan nan nan nan 
53.5	27.2231	14	0.598951 nan nan nan nan nan 
54.5	26.6077	13.5	nan nan nan nan nan nan 
55.5	24.8346	13	nan nan nan nan nan nan 
56.5	23.7011	12.5	0.688512 0.588759 nan nan nan nan 
57.5	22.4432	12	nan nan nan nan nan nan 
58.5	21.6996	11.5	nan nan nan nan nan nan 
59.5	20.7852	11	nan nan nan nan nan nan 
60.5	19.5594	10.5	nan nan nan nan nan nan 
