Cent%	 dNdy	 Npart	 Observable	 err
5	302.193	335	0.00953771 0.0150004
15	204.327	238.5	-0.0283077 0.0133094
25	139.454	169	-0.0575491 0.0139408
35	91.4231	116	-0.052334 0.0158782
45	57.4595	76	-0.0441929 0.0186048
55	33.3267	46.5	-0.0571954 0.0225013
65	17.3918	26	-0.0230202 0.0269898
75	7.78817	13.5	0.171707 0.0418757
85	2.76914	6.5	1.15973 0.172414
95	0.599908	3	nan nan
