Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
5	1200.23	363	nan nan nan nan nan nan 
15	639.876	267.5	1.00354 0.0036121 nan nan 0.915554 0.122085 
25	432.835	191.5	0.999527 0.0030101 1.11785 0.199322 1.04003 0.0745989 
35	281.254	132	0.995451 0.00146501 nan nan 0.978524 0.0526945 
45	173.463	87	0.990092 0.0022072 nan nan 1.30164 nan 
55	99.0991	54	0.984791 0.00291477 nan nan nan nan 
65	52.2076	30.5	0.963883 0.00618698 nan nan nan nan 
75	23.953	15.5	nan nan nan nan nan nan 
85	8.64243	7	nan nan nan nan nan nan 
95	2.09161	3	nan nan nan nan nan nan 
