Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	367.805	381.5	0.987052 0.0362474 nan nan 0.826039 nan 
1.5	345.932	365.5	nan nan nan nan nan nan 
2.5	330.542	354.5	nan nan nan nan nan nan 
3.5	317.166	343.5	3.13952 nan nan nan nan nan 
4.5	304.617	333	1.20556 0.324189 nan nan nan nan 
5.5	292.919	322.5	nan nan 1.35271 nan 0.975123 0.0468049 
6.5	280.808	312	1.01052 0.0314215 nan nan 1.04042 0.168677 
7.5	270.727	302	1.13053 0.189584 nan nan 0.927715 0.289827 
8.5	260.232	292.5	0.960613 0.0198464 nan nan nan nan 
9.5	250.843	283	0.974136 0.016424 nan nan nan nan 
10.5	241.248	273.5	0.992767 0.01955 1.1043 0.160018 1.4802 0.55821 
11.5	232.139	265	1.00278 0.0125432 0.958061 0.0601385 nan nan 
12.5	223.692	256.5	1.00291 0.0110602 1.07717 0.179769 nan nan 
13.5	215.093	248	0.985407 0.00844136 nan nan nan nan 
14.5	206.948	240	1.00295 0.0119485 nan nan 0.832771 0.293613 
15.5	199.378	232	0.982748 0.0172938 nan nan nan nan 
16.5	192.244	224	1.00928 0.00983628 nan nan 0.986154 0.270974 
17.5	184.874	216.5	0.989089 0.00400256 nan nan nan nan 
18.5	178.383	209.5	1.00429 0.0110512 nan nan nan nan 
19.5	171.548	202.5	0.990113 0.00525879 nan nan 0.862716 0.51793 
20.5	165.101	195.5	0.994134 0.00559573 1.21189 0.278784 nan nan 
21.5	158.6	188.5	0.991881 0.00396241 nan nan nan nan 
22.5	152.689	182	0.992372 0.00437284 0.886366 0.199643 0.854356 0.458019 
23.5	146.597	176	1.00241 0.00907236 nan nan 1.47037 nan 
24.5	141.192	170	0.99389 0.00541203 nan nan nan nan 
25.5	135.747	164	1.00592 0.0086849 1.03832 0.322959 nan nan 
26.5	130.283	158	0.996365 0.00595232 1.30781 0.376199 nan nan 
27.5	125.145	152	0.996789 0.0040571 nan nan 0.882126 0.338482 
28.5	120.291	146.5	0.991789 0.00524957 nan nan nan nan 
29.5	115.219	141.5	0.997311 0.00678921 nan nan 1.57194 1.12419 
30.5	110.242	136	0.99412 0.00494286 1.7904 1.64525 nan nan 
31.5	106.056	130.5	0.993501 0.00413659 1.33861 0.591369 nan nan 
32.5	101.419	126	0.993307 0.00697811 0.976861 0.112639 nan nan 
33.5	97.2484	121.5	1.00037 0.0114464 nan nan nan nan 
34.5	93.2998	116.5	0.998734 0.00514766 nan nan nan nan 
35.5	88.9135	112	0.997961 0.00718383 0.824063 0.775175 nan nan 
36.5	85.4122	107.5	1.00021 0.00738752 nan nan nan nan 
37.5	81.3808	103	0.989536 0.00471882 nan nan nan nan 
38.5	77.8225	99	0.99817 0.0111808 nan nan nan nan 
39.5	74.385	95	0.993227 0.00565312 nan nan nan nan 
40.5	71.0572	91	0.990599 0.00876061 0.941937 0.124607 nan nan 
41.5	67.9782	87	0.995099 0.00799206 0.721912 1.5186 nan nan 
42.5	64.3778	83	1.00184 0.00918173 nan nan nan nan 
43.5	61.3959	79.5	0.988006 0.00974034 nan nan nan nan 
44.5	58.4296	76	0.996135 0.00970963 nan nan nan nan 
45.5	55.5157	72.5	0.986947 0.0110274 nan nan nan nan 
46.5	52.7993	69.5	0.994734 0.0124199 nan nan nan nan 
47.5	49.9868	66.5	0.97726 0.00699547 0.495968 nan nan nan 
48.5	47.4533	63.5	0.985319 0.00813414 1.19747 0.275783 nan nan 
49.5	45.3036	60.5	0.96765 0.0184877 nan nan nan nan 
50.5	42.7279	57.5	1.00879 0.0262643 nan nan nan nan 
51.5	40.5886	54.5	0.970316 0.018139 nan nan nan nan 
52.5	38.1032	51.5	0.96139 0.022362 nan nan nan nan 
53.5	35.7739	49	0.924094 0.0480972 nan nan nan nan 
54.5	34.2041	46.5	0.945995 0.0239006 nan nan nan nan 
55.5	31.9677	44	0.933995 0.0332543 nan nan nan nan 
56.5	30.193	42	0.976212 0.0320194 nan nan nan nan 
57.5	28.2317	39.5	0.966811 0.0250295 nan nan nan nan 
58.5	26.6862	37	0.994416 0.0179637 nan nan nan nan 
59.5	24.9607	35	0.94089 0.0377364 nan nan nan nan 
60.5	23.4533	33	0.901529 0.0621723 nan nan nan nan 
61.5	21.9187	31.5	0.979686 0.016868 nan nan nan nan 
62.5	20.4602	30	nan nan nan nan nan nan 
63.5	19.012	28	0.949925 0.0300308 nan nan nan nan 
64.5	17.7312	26	0.932344 0.0547768 nan nan nan nan 
65.5	16.4923	24.5	0.941885 0.0529324 nan nan nan nan 
66.5	15.3251	23	nan nan nan nan nan nan 
67.5	14.1783	21.5	0.882703 0.116361 nan nan nan nan 
68.5	13.1793	20	0.38965 nan nan nan nan nan 
69.5	12.0896	18.5	0.85285 0.144291 nan nan nan nan 
70.5	11.2014	17.5	nan nan nan nan nan nan 
71.5	10.3582	16.5	nan nan nan nan nan nan 
72.5	9.45825	15.5	nan nan nan nan nan nan 
73.5	8.67306	14.5	nan nan nan nan nan nan 
74.5	7.90895	13.5	nan nan nan nan nan nan 
75.5	7.21476	12.5	nan nan nan nan nan nan 
76.5	6.57323	11.5	nan nan nan nan nan nan 
77.5	5.95007	10.5	nan nan nan nan nan nan 
78.5	5.38058	9.5	nan nan nan nan nan nan 
79.5	4.89626	9	nan nan nan nan nan nan 
80.5	4.42096	8.5	nan nan nan nan nan nan 
81.5	3.94546	7.5	nan nan nan nan nan nan 
82.5	3.58676	7	nan nan nan nan nan nan 
83.5	3.18999	6.5	nan nan nan nan nan nan 
84.5	2.84187	6	nan nan nan nan nan nan 
85.5	2.5191	5.5	nan nan nan nan nan nan 
86.5	2.21848	5	nan nan nan nan nan nan 
87.5	1.94866	4.5	nan nan nan nan nan nan 
88.5	1.69084	4	nan nan nan nan nan nan 
89.5	1.46869	4	nan nan nan nan nan nan 
90.5	1.25875	3.5	nan nan nan nan nan nan 
91.5	1.06056	3	nan nan nan nan nan nan 
92.5	0.877042	2.5	nan nan nan nan nan nan 
93.5	0.715522	2	nan nan nan nan nan nan 
94.5	0.55671	2	nan nan nan nan nan nan 
95.5	0.40909	2	nan nan nan nan nan nan 
96.5	0.279757	2	nan nan nan nan nan nan 
97.5	0.160607	2	nan nan nan nan nan nan 
98.5	0.0538206	2	nan nan nan nan nan nan 
99.5	nan	0	nan nan nan nan nan nan 
