Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
21.5	158.6	188.5	-1.19769e-13 7.70783e-14	1.95801e-08 2.89122e-09	-1.73907e-12 4.13391e-12	-3.88777e-15 3.90612e-14	-4.49824e-17 2.10703e-16	-1.87245e-18 2.77998e-18	
22.5	152.689	182	6.58769e-14 1.99692e-13	1.86208e-08 3.0491e-09	2.42271e-12 4.65519e-12	7.78921e-15 3.25589e-14	7.50896e-17 2.68652e-16	-2.64953e-19 2.03874e-18	
23.5	146.597	176	4.43553e-13 3.85619e-13	1.97641e-08 3.11712e-09	-3.70977e-13 6.08354e-12	1.14586e-14 4.88883e-14	-1.53723e-16 2.35818e-16	2.02489e-17 2.55963e-17	
24.5	141.192	170	5.43732e-13 5.96555e-13	2.20595e-08 3.68262e-09	-1.71889e-13 5.72825e-12	-3.93329e-14 3.82973e-14	-3.64559e-16 2.73691e-16	5.56182e-18 4.952e-18	
25.5	135.747	164	5.85548e-13 7.60305e-13	2.53029e-08 3.82378e-09	5.01336e-12 6.9666e-12	1.09366e-13 8.43665e-14	-3.88005e-16 3.41042e-16	-2.74655e-18 2.21083e-18	
26.5	130.283	158	3.15228e-15 1.94495e-13	2.55524e-08 4.57143e-09	8.22876e-12 5.55907e-12	-8.01363e-14 4.75825e-14	-2.01368e-16 3.16601e-16	4.25119e-18 7.57555e-18	
27.5	125.145	152	2.72152e-15 2.24659e-13	3.70111e-08 5.47398e-09	-7.51968e-12 4.43887e-12	1.51978e-14 4.8008e-14	-2.49325e-17 3.09394e-16	-1.53575e-18 3.81607e-18	
28.5	120.291	146.5	1.2204e-12 1.16391e-12	3.70151e-08 6.05958e-09	-5.37691e-12 7.30257e-12	6.00018e-14 5.39133e-14	-1.30082e-16 2.9609e-16	3.20036e-17 3.44008e-17	
29.5	115.219	141.5	2.13698e-13 1.81718e-13	3.71493e-08 6.8373e-09	2.0402e-12 6.67206e-12	6.99836e-14 6.96891e-14	-7.57367e-17 4.6037e-16	1.51065e-17 1.42167e-17	
30.5	110.242	136	7.13261e-13 8.91388e-13	3.75963e-08 6.23319e-09	1.21377e-11 8.95436e-12	-6.51345e-14 5.64207e-14	-8.54753e-17 2.66165e-16	4.0613e-18 5.93636e-18	
31.5	106.056	130.5	1.57624e-12 1.05283e-12	4.42208e-08 6.80622e-09	7.62087e-12 8.00753e-12	-1.9353e-15 5.43494e-14	-6.63213e-16 3.39076e-16	4.0133e-17 2.44651e-17	
32.5	101.419	126	-1.11126e-13 1.26275e-13	3.50561e-08 6.93191e-09	7.83382e-12 7.87048e-12	9.86874e-17 5.46482e-14	3.22944e-16 6.62126e-16	-1.62789e-18 4.37292e-18	
33.5	97.2484	121.5	9.74555e-13 6.87805e-13	3.85817e-08 7.71568e-09	-9.65667e-12 8.08842e-12	7.54733e-14 1.26088e-13	-5.80963e-17 3.98864e-16	1.66273e-17 1.95345e-17	
34.5	93.2998	116.5	-3.30404e-14 3.82096e-13	4.22126e-08 6.77764e-09	-2.2888e-12 5.03862e-12	1.51145e-13 1.20384e-13	3.4274e-16 7.09474e-16	1.08635e-17 8.74906e-18	
35.5	88.9135	112	-2.71133e-13 1.35271e-13	6.04157e-08 9.86198e-09	8.49002e-13 5.77137e-12	-3.89527e-14 6.99963e-14	-8.09398e-16 4.54434e-16	-1.09331e-17 3.56724e-18	
36.5	85.4122	107.5	1.12151e-12 1.0844e-12	6.39328e-08 9.9938e-09	-2.14809e-12 5.31586e-12	-7.14264e-14 8.15148e-14	2.18166e-15 1.92621e-15	4.31864e-18 4.85948e-18	
37.5	81.3808	103	2.71719e-12 2.21316e-12	5.25172e-08 8.58421e-09	-9.12469e-12 5.61228e-12	-1.33578e-13 7.73804e-14	-2.35993e-16 2.9866e-16	2.40495e-18 7.1191e-18	
38.5	77.8225	99	7.94716e-13 7.70325e-13	5.40069e-08 1.02147e-08	2.91234e-12 6.19617e-12	1.72444e-14 1.2725e-13	-2.87885e-16 4.58663e-16	4.02496e-18 1.03696e-17	
39.5	74.385	95	1.70977e-13 3.64646e-13	4.97936e-08 9.0154e-09	-8.42565e-12 7.46453e-12	5.00088e-14 1.18111e-13	7.991e-16 6.25512e-16	-6.97907e-19 8.04022e-18	
40.5	71.0572	91	3.71622e-13 3.28818e-13	4.78046e-08 1.00659e-08	3.79914e-12 4.90437e-12	6.94062e-15 1.21139e-13	-9.10019e-16 4.47954e-16	-4.28326e-18 3.41711e-18	
41.5	67.9782	87	3.2088e-13 4.83077e-13	7.06511e-08 1.2666e-08	3.85722e-13 4.93183e-12	4.67517e-14 1.53046e-13	-4.40614e-16 2.67094e-16	3.86782e-17 3.13731e-17	
42.5	64.3778	83	1.13413e-13 6.03285e-13	4.76416e-08 8.60548e-09	-2.632e-12 4.42548e-12	9.78804e-14 1.09615e-13	3.18435e-15 3.10272e-15	2.38586e-17 2.05098e-17	
43.5	61.3959	79.5	3.47924e-12 2.31636e-12	4.02314e-08 9.5078e-09	-8.18399e-13 5.81503e-12	-9.58216e-14 6.99316e-14	-2.75534e-16 5.03296e-16	6.91535e-18 9.64923e-18	
44.5	58.4296	76	5.72837e-13 5.20097e-13	4.19142e-08 9.50859e-09	-5.40994e-12 7.48539e-12	-5.58841e-14 1.00004e-13	1.0483e-15 1.62428e-15	1.29533e-17 1.76667e-17	
45.5	55.5157	72.5	1.82682e-12 1.3127e-12	5.13113e-08 1.17418e-08	-2.81889e-12 4.37664e-12	-1.91428e-13 1.09636e-13	1.13606e-16 5.4867e-16	-6.82471e-18 4.72961e-18	
46.5	52.7993	69.5	2.01279e-11 1.9969e-11	4.22324e-08 1.00173e-08	-3.90414e-13 5.74058e-12	-4.68783e-14 1.84744e-13	8.619e-16 1.39871e-15	6.32139e-18 8.08431e-18	
47.5	49.9868	66.5	8.67506e-13 8.8959e-13	5.67822e-08 1.23489e-08	7.4642e-14 4.08678e-12	2.75212e-13 4.04938e-13	-5.20325e-16 2.80164e-16	1.14935e-16 9.51396e-17	
48.5	47.4533	63.5	9.70933e-13 9.52121e-13	5.72374e-08 1.21076e-08	5.22059e-12 4.23571e-12	1.929e-13 3.14604e-13	1.43111e-16 4.21188e-16	1.13752e-16 1.17545e-16	
49.5	45.3036	60.5	2.03424e-12 1.17518e-12	2.89514e-08 1.01433e-08	-7.56675e-12 4.32483e-12	-1.8484e-13 1.05015e-13	1.23371e-16 5.39256e-16	6.34794e-18 7.29091e-18	
50.5	42.7279	57.5	2.96027e-12 2.37214e-12	2.4201e-08 8.10351e-09	-1.33883e-12 3.77098e-12	5.09249e-13 2.02328e-13	-3.95025e-16 2.00814e-16	1.58669e-17 1.54502e-17	
51.5	40.5886	54.5	2.76092e-12 2.45825e-12	2.68549e-08 8.92105e-09	-1.45219e-12 3.31439e-12	1.79068e-13 2.08238e-13	-2.82424e-16 1.53362e-16	2.50642e-17 1.54e-17	
52.5	38.1032	51.5	5.47796e-12 3.37846e-12	2.18339e-08 8.47648e-09	-8.7509e-12 4.45853e-12	2.76422e-13 3.28187e-13	-2.56104e-16 1.84571e-16	1.80359e-17 1.0077e-17	
53.5	35.7739	49	1.63125e-13 4.61239e-13	1.29879e-08 8.15887e-09	-4.79817e-12 3.09045e-12	2.85404e-13 2.05986e-13	5.37922e-16 5.46491e-16	1.72866e-17 1.35742e-17	
54.5	34.2041	46.5	2.35889e-12 1.26141e-12	2.29505e-08 8.94314e-09	-2.51656e-12 2.46886e-12	3.2588e-13 2.34693e-13	4.77207e-16 4.07094e-16	5.37187e-17 3.54896e-17	
55.5	31.9677	44	1.89768e-12 1.28318e-12	1.71138e-08 8.20791e-09	8.73464e-13 3.86851e-12	1.10845e-13 1.48782e-13	-2.36701e-16 1.38464e-16	3.48635e-17 1.54285e-17	
56.5	30.193	42	4.80797e-13 7.24694e-13	1.84689e-08 7.71677e-09	-2.01901e-12 1.87626e-12	6.86775e-14 1.22713e-13	7.58191e-17 2.68923e-16	2.39686e-17 1.75991e-17	
57.5	28.2317	39.5	5.05093e-12 2.95943e-12	2.12853e-08 8.63534e-09	-2.82216e-12 1.76451e-12	1.43025e-13 2.5235e-13	-6.34857e-17 1.49311e-16	4.85092e-17 3.59625e-17	
58.5	26.6862	37	2.17504e-13 7.53867e-13	2.67558e-08 7.11518e-09	-2.38315e-12 1.39599e-12	-4.53671e-14 1.06603e-13	-2.99999e-16 9.18088e-17	8.97672e-18 6.8914e-18	
59.5	24.9607	35	1.31084e-13 4.19231e-13	1.05912e-08 5.58503e-09	-5.24178e-12 1.79377e-12	-8.76525e-14 3.98781e-14	5.69546e-17 1.01154e-16	3.0656e-18 1.68234e-18	
60.5	23.4533	33	1.85565e-12 1.2656e-12	8.5295e-09 6.26696e-09	-1.39609e-12 1.34452e-12	2.60678e-14 7.84624e-14	-9.46652e-17 5.57715e-17	8.06965e-18 6.36578e-18	
61.5	21.9187	31.5	4.02081e-13 4.58854e-13	1.92649e-08 5.90098e-09	-2.98946e-12 1.33099e-12	-8.56724e-15 6.46885e-14	2.53935e-16 2.07752e-16	6.16053e-18 5.38359e-18	
62.5	20.4602	30	2.71526e-13 2.50362e-13	-3.92261e-09 3.98694e-09	-2.78052e-13 7.85441e-13	-4.94357e-14 3.61056e-14	8.53321e-17 8.63717e-17	-1.19425e-18 4.66154e-19	
63.5	19.012	28	9.13041e-13 5.94063e-13	8.97725e-09 4.09988e-09	-2.25925e-12 8.50835e-13	-2.9417e-14 2.56582e-14	1.55733e-17 5.08524e-17	1.8991e-18 1.18814e-18	
64.5	17.7312	26	2.87504e-12 1.29941e-12	4.66077e-09 3.21159e-09	3.11561e-14 1.03185e-12	-3.13981e-14 3.37637e-14	-1.99757e-17 1.66676e-17	5.63267e-18 2.88218e-18	
65.5	16.4923	24.5	1.5448e-12 1.34995e-12	4.96743e-09 3.37143e-09	-1.09895e-12 4.46593e-13	-1.9658e-14 1.62834e-14	1.552e-16 1.60034e-16	8.35521e-19 5.13583e-19	
66.5	15.3251	23	3.20933e-12 1.93113e-12	-1.17328e-09 3.22453e-09	-1.12948e-12 3.08316e-13	-4.96565e-14 2.49256e-14	-2.71779e-17 1.02542e-17	3.77352e-19 7.22575e-19	
67.5	14.1783	21.5	5.83269e-13 3.47465e-13	2.27026e-09 2.717e-09	-3.55583e-13 3.84243e-13	-2.76543e-14 2.37527e-14	2.64209e-17 3.20783e-17	1.30922e-18 8.32834e-19	
68.5	13.1793	20	1.87801e-12 1.09942e-12	2.02331e-11 2.97679e-09	-9.18073e-13 2.31504e-13	3.82214e-14 3.75427e-14	1.56428e-17 1.97305e-17	1.9394e-18 1.84958e-18	
69.5	12.0896	18.5	2.41542e-12 1.94977e-12	1.53615e-09 2.22909e-09	-3.82862e-13 1.44988e-13	7.70749e-14 5.07786e-14	6.32515e-17 4.46069e-17	3.75329e-18 2.39668e-18	
70.5	11.2014	17.5	1.75384e-12 9.1517e-13	-2.26944e-09 2.01385e-09	-3.11465e-13 1.18526e-13	-7.96175e-15 1.5648e-14	2.24452e-17 1.9302e-17	-1.58514e-19 1.26832e-19	
71.5	10.3582	16.5	4.72671e-12 2.31394e-12	-5.29558e-09 1.39823e-09	-3.86981e-13 1.13981e-13	1.95284e-14 2.14276e-14	1.96135e-17 1.81851e-17	5.69275e-19 5.35305e-19	
72.5	9.45825	15.5	4.1481e-12 3.28193e-12	-4.05688e-09 1.38005e-09	-2.18549e-13 9.03798e-14	-1.2854e-15 6.72353e-15	3.31288e-17 2.36833e-17	-4.24351e-20 1.27213e-19	
73.5	8.67306	14.5	2.22226e-12 1.56357e-12	-2.70918e-09 7.9858e-10	-2.22666e-13 5.13092e-14	9.20307e-15 6.21739e-15	5.82079e-17 5.27995e-17	2.98289e-19 2.25953e-19	
74.5	7.90895	13.5	2.63246e-12 1.06549e-12	-4.00852e-09 7.90722e-10	-4.80655e-14 3.07893e-14	6.5476e-15 4.53559e-15	4.74538e-18 2.72385e-18	5.7022e-21 3.76165e-20	
75.5	7.21476	12.5	2.28535e-12 1.37201e-12	-3.89151e-09 6.85989e-10	-1.0221e-13 2.64837e-14	9.62206e-15 5.40043e-15	2.58443e-18 1.42896e-18	2.54869e-19 2.69808e-19	
76.5	6.57323	11.5	2.07909e-12 1.27118e-12	-4.05223e-09 6.12227e-10	-6.91734e-14 2.0677e-14	7.17797e-16 1.49712e-15	1.85512e-17 1.72275e-17	6.4424e-20 5.45747e-20	
77.5	5.95007	10.5	3.14276e-12 2.38259e-12	-2.85591e-09 4.57702e-10	-2.18598e-14 1.05408e-14	5.22925e-15 3.18809e-15	1.01724e-18 3.48562e-19	6.05252e-20 3.98185e-20	
78.5	5.38058	9.5	4.20946e-12 2.44194e-12	-2.69865e-09 4.26519e-10	-1.24379e-14 6.77753e-15	6.80212e-16 3.21411e-16	7.81164e-18 5.36828e-18	5.13452e-20 3.76524e-20	
79.5	4.89626	9	1.19074e-12 5.29083e-13	-1.98565e-09 3.41118e-10	-9.97699e-15 4.38738e-15	5.62411e-16 1.54167e-16	1.93958e-18 1.84258e-18	2.35199e-20 2.84329e-20	
80.5	4.42096	8.5	1.17762e-12 8.61963e-13	-1.3818e-09 2.34742e-10	-8.71016e-15 3.13203e-15	1.65522e-16 7.59002e-17	7.11517e-19 3.82701e-19	2.33896e-20 1.76428e-20	
81.5	3.94546	7.5	3.60738e-13 1.98319e-13	-1.00855e-09 1.88661e-10	-1.52987e-15 1.41291e-15	6.80056e-17 2.76721e-17	1.18512e-19 5.93715e-20	-1.05389e-21 2.90154e-21	
82.5	3.58676	7	1.2654e-13 7.67515e-14	-5.59889e-10 1.08044e-10	-1.00581e-15 8.51538e-16	1.06146e-17 6.23208e-18	1.38944e-20 6.23089e-21	2.36821e-21 2.32747e-21	
83.5	3.18999	6.5	1.644e-13 5.99347e-14	-2.36225e-10 6.24808e-11	4.85062e-16 4.92298e-16	5.06909e-18 2.3738e-18	1.61419e-20 1.17027e-20	1.30613e-21 7.62396e-22	
84.5	2.84187	6	5.07538e-14 1.75851e-14	-1.93511e-10 5.16407e-11	8.3888e-17 1.76431e-16	8.65053e-19 3.83618e-19	3.62399e-23 8.32687e-23	5.17997e-22 2.35798e-22	
85.5	2.5191	5.5	2.75439e-14 1.44837e-14	-7.67182e-11 2.75975e-11	1.25027e-17 3.63708e-17	4.28573e-19 2.78141e-19	2.68301e-22 2.14134e-22	8.95193e-22 3.43157e-22	
86.5	2.21848	5	2.94044e-15 2.81796e-15	-7.40586e-11 2.01733e-11	1.13315e-17 1.02413e-17	1.10502e-19 6.67415e-20	1.15556e-23 1.91248e-23	4.03668e-22 1.57467e-22	
87.5	1.94866	4.5	-3.0143e-17 1.75291e-15	-2.5002e-11 7.94856e-12	3.47504e-18 5.01847e-18	-1.33036e-23 1.48745e-22	-3.74682e-25 4.63543e-24	2.71701e-23 1.55216e-23	
88.5	1.69084	4	-8.21913e-17 1.8815e-16	-1.44854e-11 4.84341e-12	4.86396e-19 1.1006e-18	-1.11151e-22 2.88645e-23	-2.5585e-24 1.09266e-24	4.00831e-24 1.94258e-24	
89.5	1.46869	4	-3.41827e-17 3.52726e-17	-1.56842e-11 4.87352e-12	4.06992e-19 2.61962e-19	-4.93606e-23 1.22284e-23	4.13611e-25 5.73863e-25	1.38886e-24 8.9909e-25	
90.5	1.25875	3.5	2.99175e-18 5.8619e-18	-3.87504e-12 2.18892e-12	2.15677e-20 1.39119e-20	-2.00362e-23 1.10726e-23	4.5723e-25 2.7685e-25	2.21848e-25 1.007e-25	
91.5	1.06056	3	9.79517e-19 6.34499e-19	-1.10729e-12 6.98252e-13	7.75654e-22 1.06291e-21	-8.67099e-25 8.96589e-24	5.43089e-25 1.82869e-25	1.24659e-25 5.54148e-26	
92.5	0.877042	2.5	2.36707e-19 1.01503e-19	-1.69029e-13 2.05817e-13	8.52752e-22 3.78679e-22	3.21667e-23 1.37561e-23	8.13986e-26 2.44936e-26	1.02965e-25 6.28559e-26	
93.5	0.715522	2	3.88558e-21 1.25237e-21	2.00583e-13 6.65105e-14	1.04955e-21 6.13242e-22	4.96453e-23 1.47055e-23	1.98909e-26 7.96729e-27	3.30327e-25 1.73583e-25	
94.5	0.55671	2	8.10367e-21 3.88425e-21	2.85357e-14 1.10345e-14	3.49344e-22 7.17266e-23	3.4061e-23 1.16574e-23	3.28851e-26 1.09759e-26	1.82605e-26 1.27499e-26	
95.5	0.40909	2	9.95253e-20 7.28333e-20	4.09793e-15 8.5026e-16	2.08728e-22 5.7418e-23	8.0195e-24 3.02792e-24	5.54713e-26 1.52972e-26	3.66874e-28 1.58559e-28	
96.5	0.279757	2	1.04649e-20 6.25253e-21	1.04024e-16 2.48208e-17	2.50143e-23 7.52159e-24	7.89235e-25 4.29258e-25	4.74103e-27 2.76996e-27	3.67942e-28 1.84337e-28	
97.5	0.160607	2	7.08832e-22 3.82174e-22	2.85638e-19 1.47042e-19	3.21107e-27 2.2167e-27	2.06396e-28 1.41494e-28	4.92965e-30 4.26841e-30	1.20819e-31 4.02154e-32	
98.5	0.0538206	2	3.06739e-21 2.87979e-21	6.41704e-27 3.35229e-27	-2.64543e-31 3.0021e-31	1.32307e-31 1.62592e-31	-5.71044e-33 1.84361e-33	-4.74557e-33 1.58645e-33	
99.5	nan	0	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
