Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	480.783	361	nan	nan	0.427298	0.154333	0.362388	0.236904	
15	318.587	264	0.878341	0.886793	0.894201	0.464246	0.536179	0.470355	
25	215.197	190	0.904475	0.913671	0.93154	0.509946	0.58693	0.546454	
35	141.283	133	0.889197	0.903888	0.938027	0.576058	0.66125	0.613015	
45	80.9361	89	0.838401	0.867677	0.938195	0.398068	0.686191	0.591024	
55	47.8844	56	0.770958	0.806044	0.928108	0.458107	0.789731	0.652961	
65	24.8782	32	0.702346	0.784273	0.921151	0.32369	0.919355	0.702752	
75	10.8218	16	0.551322	0.906279	0.914882	nan	0.917141	0.584396	
85	nan	7	nan	nan	nan	nan	nan	nan	
95	nan	2.5	nan	nan	nan	nan	nan	nan	
