Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
2.5	529.174	386.5	0.48078	0.475253	0.490384	nan	nan	nan	
7.5	431.45	331.5	0.799668	0.80628	0.812064	0.561041	0.603407	0.556906	
12.5	349.941	283.5	0.890826	0.898678	0.901396	0.544016	0.578883	0.556908	
17.5	285.565	241.5	0.89575	0.903351	0.914813	0.410121	0.513526	0.459195	
22.5	237.528	205	0.909816	0.917973	0.932121	0.4506	0.515535	0.454944	
27.5	192.807	173	0.906693	0.915527	0.938275	0.564588	0.632251	0.628011	
32.5	157.508	144.5	0.897634	0.909245	0.940918	0.52966	0.631142	0.573774	
37.5	124.917	119.5	0.885535	0.901376	0.939613	0.6145	0.683758	0.651035	
42.5	90.8849	97.5	0.858244	0.883483	0.941293	0.461373	0.62424	0.589156	
47.5	71.8896	78.5	0.820572	0.849921	0.93726	0.294616	0.694988	0.61748	
52.5	54.9138	62.5	0.797583	0.835617	0.932367	0.444298	0.741471	0.645012	
57.5	41.2538	48.5	0.74585	0.773412	0.925568	0.472874	0.798316	0.67788	
62.5	29.5373	36.5	0.716992	0.761321	0.924502	0.431743	0.900532	0.699731	
67.5	20.3879	26.5	0.688226	0.796587	0.919159	0.360184	0.92912	0.709697	
72.5	13.5752	19	0.627345	0.850346	0.915725	nan	0.929496	0.682567	
77.5	8.55858	13	0.454394	0.93231	0.915006	nan	0.905198	0.434647	
82.5	nan	8	nan	nan	nan	nan	nan	nan	
87.5	nan	5	nan	nan	nan	nan	nan	nan	
92.5	nan	3	nan	nan	nan	nan	nan	nan	
97.5	nan	1.5	nan	nan	nan	nan	nan	nan	
