Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	578.514	407.5	1.05759 0.0780274 nan nan 0.938041 0.0845525 
1.5	555.259	394	0.991263 0.0561037 nan nan nan nan 
2.5	541.906	384	0.969151 0.0489941 0.943143 0.0384814 0.922499 0.0541981 
3.5	502.583	373.5	0.896239 0.173414 nan nan 0.883835 0.269718 
4.5	471.529	362.5	0.99358 0.00919064 nan nan 0.985017 0.0150584 
5.5	466.193	351.5	0.999452 0.0131938 nan nan 0.884954 0.13682 
6.5	449.177	341	0.999856 0.00998491 0.97057 0.0468048 1.41458 0.862216 
7.5	428.314	331	0.987747 0.00689599 nan nan nan nan 
8.5	420.999	321	1.0031 0.0062684 0.991555 0.0455196 0.751412 0.435042 
9.5	391.983	311	0.998526 0.00359784 1.24085 0.316223 0.824229 0.254173 
10.5	368.917	301.5	0.995099 0.00298214 nan nan 0.967793 0.0800434 
11.5	366.258	292	1.00074 0.00394259 1.07158 0.192321 1.01612 0.242487 
12.5	358.788	282.5	0.99723 0.00163486 1.03883 0.0497083 1.35619 0.492761 
13.5	333.511	274	1.00397 0.004674 nan nan nan nan 
14.5	323.226	265.5	0.998581 0.00182148 nan nan nan nan 
15.5	300.96	257	1.00146 0.00381564 1.20797 0.310291 nan nan 
16.5	302.534	249	0.99609 0.00211865 nan nan nan nan 
17.5	284.196	241	0.998077 0.00181387 nan nan 1.42831 0.654051 
18.5	274.891	233.5	0.999989 0.00178602 1.20008 0.246581 2.08817 4.34837 
19.5	266.192	226	0.99879 0.00122123 nan nan nan nan 
20.5	256.66	218.5	0.997837 0.00215859 1.75903 1.34198 nan nan 
21.5	248.629	211.5	0.995199 0.00189752 nan nan nan nan 
22.5	234.558	204.5	0.999823 0.00155858 nan nan nan nan 
23.5	225.872	197.5	0.996853 0.00101953 nan nan nan nan 
24.5	225.981	191	0.997632 0.00138817 0.942182 0.121122 nan nan 
25.5	208.921	184.5	1.00242 0.00278304 1.04095 0.145446 nan nan 
26.5	201.528	178	0.995678 0.00138036 0.446881 nan nan nan 
27.5	192.629	172	0.998268 0.00117873 1.31843 0.460898 1.41102 0.709937 
28.5	185.878	166	0.999086 0.00384046 nan nan 0.976864 0.107523 
29.5	171.122	160.5	0.996865 0.00149982 0.936113 0.0471056 0.982773 0.261241 
30.5	174.755	155	0.996671 0.00172419 nan nan nan nan 
31.5	166.351	149.5	0.998373 0.00308383 1.00033 0.0423265 0.968921 0.1879 
32.5	154.432	144	0.99707 0.00137495 nan nan nan nan 
33.5	149.678	138.5	0.998855 0.00232084 1.22915 0.238951 nan nan 
34.5	142.768	133.5	0.998008 0.00236028 1.06837 0.173279 nan nan 
35.5	132.376	128.5	1.00048 0.00410651 0.922245 0.177318 1.29797 0.592905 
36.5	130.036	123.5	0.999985 0.00287133 nan nan nan nan 
37.5	125.833	119	1.00276 0.00271891 0.924275 0.0681851 nan nan 
38.5	120.043	114.5	0.994737 0.00338825 0.916282 0.109302 nan nan 
39.5	115.584	110	0.995731 0.00162906 nan nan nan nan 
40.5	110.578	105.5	0.996535 0.00389618 2.19471 7.52587 nan nan 
41.5	95.4008	101	0.996532 0.00210882 1.27736 nan 0.964905 0.0626574 
42.5	90.9797	97	0.999769 0.00299073 1.17448 0.460458 nan nan 
43.5	87.6032	93	0.993551 0.00235666 1.07656 nan 1.03933 0.243996 
44.5	82.4555	89	0.993846 0.00352498 nan nan nan nan 
45.5	79.542	85.5	1.00051 0.0158232 nan nan nan nan 
46.5	76.2106	82	0.991906 0.00305245 nan nan 1.35036 0.533548 
47.5	71.4493	78.5	0.989379 0.00374674 0.977662 0.241451 nan nan 
48.5	68.6503	75	0.990971 0.00465456 nan nan nan nan 
49.5	64.1843	71.5	0.994288 0.00523106 nan nan nan nan 
50.5	60.8016	68.5	0.983902 0.00555124 0.738582 0.713927 nan nan 
51.5	57.5133	65	0.992396 0.00471217 nan nan nan nan 
52.5	53.9891	61.5	0.983839 0.00547516 nan nan nan nan 
53.5	51.2351	58.5	0.98867 0.0063747 nan nan nan nan 
54.5	49.2422	56	0.980791 0.00764 nan nan nan nan 
55.5	46.3765	53.5	0.98204 0.01226 nan nan nan nan 
56.5	43.4107	50.5	0.988154 0.00691967 nan nan nan nan 
57.5	41.4004	48	0.960878 0.0230825 nan nan nan nan 
58.5	38.2329	45.5	0.968825 0.0128697 nan nan nan nan 
59.5	35.8919	43	0.954004 0.0238893 nan nan nan nan 
60.5	34.1301	41	0.918117 0.0400134 1.38411 0.460395 nan nan 
61.5	31.5632	38.5	0.900557 0.0370127 nan nan nan nan 
62.5	29.2216	36	0.943113 0.033691 nan nan nan nan 
63.5	27.2529	34	0.970911 0.0163065 nan nan nan nan 
64.5	25.4615	32	0.951625 0.0218028 nan nan nan nan 
65.5	23.4401	30	0.939297 0.0281799 nan nan nan nan 
66.5	22.2147	28	0.83483 0.0885545 nan nan nan nan 
67.5	20.6844	26.5	0.922911 0.0585336 nan nan nan nan 
68.5	19.0608	25	0.922338 0.0276491 nan nan nan nan 
69.5	17.4793	23	nan nan nan nan nan nan 
70.5	16.0762	21.5	0.681601 0.658073 nan nan nan nan 
71.5	14.2377	20	nan nan nan nan nan nan 
72.5	13.1409	18.5	nan nan nan nan nan nan 
73.5	12.2663	17.5	0.699579 0.553464 nan nan nan nan 
74.5	11.3689	16.5	nan nan nan nan nan nan 
75.5	10.2166	15	nan nan nan nan nan nan 
76.5	9.04933	13.5	nan nan nan nan nan nan 
77.5	8.24322	12.5	nan nan nan nan nan nan 
78.5	7.55578	11.5	nan nan nan nan nan nan 
79.5	6.74383	10.5	nan nan nan nan nan nan 
80.5	nan	9.5	nan nan nan nan nan nan 
81.5	nan	9	nan nan nan nan nan nan 
82.5	nan	8.5	nan nan nan nan nan nan 
83.5	nan	7.5	nan nan nan nan nan nan 
84.5	nan	6.5	nan nan nan nan nan nan 
85.5	nan	6	nan nan nan nan nan nan 
86.5	nan	5.5	nan nan nan nan nan nan 
87.5	nan	5	nan nan nan nan nan nan 
88.5	nan	4.5	nan nan nan nan nan nan 
89.5	nan	4	nan nan nan nan nan nan 
90.5	nan	3.5	nan nan nan nan nan nan 
91.5	nan	3	nan nan nan nan nan nan 
92.5	nan	3	nan nan nan nan nan nan 
93.5	nan	2.5	nan nan nan nan nan nan 
94.5	nan	2	nan nan nan nan nan nan 
95.5	nan	2	nan nan nan nan nan nan 
96.5	nan	2	nan nan nan nan nan nan 
97.5	nan	1.5	nan nan nan nan nan nan 
98.5	nan	1	nan nan nan nan nan nan 
99.5	nan	0	nan nan nan nan nan nan 
