Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
10.5	368.917	301.5	-4.39006e-09 8.81556e-10	2.87316e-06 3.05077e-07	2.66869e-09 1.66652e-08	4.14428e-09 1.94451e-09	9.18772e-11 8.66384e-11	-1.98785e-11 1.63535e-11	
11.5	366.258	292	-3.62852e-09 7.84563e-10	4.02472e-06 3.69298e-07	1.59388e-08 1.55559e-08	1.83633e-09 2.09996e-09	1.00735e-10 1.19733e-10	-2.01757e-11 1.10107e-11	
12.5	358.788	282.5	-4.56675e-09 1.22042e-09	4.42676e-06 3.79331e-07	3.93718e-08 1.52773e-08	1.32336e-09 2.64414e-09	5.10347e-11 1.35652e-10	-1.73457e-11 1.52991e-11	
13.5	333.511	274	-4.23946e-09 1.68827e-09	4.91544e-06 4.72783e-07	1.62684e-08 1.46583e-08	1.24921e-09 2.16204e-09	-8.84805e-11 1.58695e-10	-3.37926e-11 2.04035e-11	
14.5	323.226	265.5	-7.55136e-09 2.55318e-09	6.53886e-06 4.8273e-07	5.36992e-09 1.56654e-08	-4.88805e-09 8.41304e-09	2.15773e-10 1.23914e-10	-6.02702e-11 2.94933e-11	
15.5	300.96	257	-5.63758e-09 1.5218e-09	6.69559e-06 6.85153e-07	1.69455e-08 2.28026e-08	-4.64297e-09 8.36402e-09	-2.42957e-10 3.37364e-10	-9.46373e-11 5.66447e-11	
16.5	302.534	249	-5.33861e-09 1.03161e-09	7.45589e-06 7.27722e-07	1.62856e-09 1.8295e-08	1.85754e-09 3.17146e-09	6.08827e-12 2.09919e-10	-1.12784e-11 1.93596e-11	
17.5	284.196	241	-6.19804e-09 1.90069e-09	9.88313e-06 8.49557e-07	1.95171e-08 1.90787e-08	1.54778e-09 4.00701e-09	-8.57664e-10 5.3766e-10	-5.98099e-11 3.64224e-11	
18.5	274.891	233.5	-7.96047e-09 2.1236e-09	1.0595e-05 9.05037e-07	2.94581e-08 3.10746e-08	4.88519e-10 5.84861e-09	2.1539e-10 2.72651e-10	-2.80054e-11 3.51114e-11	
19.5	266.192	226	-1.18167e-08 4.08301e-09	1.2865e-05 9.71117e-07	-2.46267e-08 4.06137e-08	1.06899e-09 4.25681e-09	2.35641e-10 2.50827e-10	-1.497e-10 8.71596e-11	
20.5	256.66	218.5	-1.02779e-08 2.52346e-09	1.4703e-05 1.34721e-06	9.1795e-09 4.98086e-08	-1.11293e-09 5.99557e-09	4.89531e-10 3.66107e-10	-3.00077e-10 1.39444e-10	
21.5	248.629	211.5	-1.47735e-08 5.95081e-09	1.38674e-05 1.35382e-06	-5.33973e-08 3.83472e-08	-5.62449e-09 5.54788e-09	-1.69653e-11 3.07233e-10	-5.00093e-11 5.32379e-11	
22.5	234.558	204.5	-2.26158e-08 5.7114e-09	1.71025e-05 1.32265e-06	1.65216e-08 2.10172e-08	7.91655e-09 4.71199e-09	-3.92773e-10 4.38847e-10	-8.40174e-11 4.47388e-11	
23.5	225.872	197.5	-2.9142e-08 7.42128e-09	1.81758e-05 1.31489e-06	3.33961e-08 2.00978e-08	-6.69437e-09 7.21494e-09	1.42946e-10 4.1276e-10	-1.14056e-10 6.19118e-11	
24.5	225.981	191	-1.60543e-08 5.7575e-09	1.98173e-05 1.64205e-06	4.88092e-08 2.6138e-08	-4.16229e-10 6.34394e-09	-2.87623e-10 1.51171e-09	-1.0777e-10 6.24705e-11	
25.5	208.921	184.5	-2.54094e-08 5.56844e-09	2.13427e-05 1.64837e-06	3.92124e-08 3.22601e-08	2.98957e-09 6.12812e-09	-1.25106e-09 8.49516e-10	-2.07554e-10 8.65345e-11	
26.5	201.528	178	-3.40183e-08 9.68875e-09	2.38527e-05 2.03097e-06	2.37283e-08 3.43471e-08	-7.62089e-09 8.7801e-09	8.94009e-10 5.83497e-10	5.18381e-11 4.50965e-11	
27.5	192.629	172	-2.9042e-08 9.61723e-09	2.43064e-05 1.93979e-06	2.76681e-08 4.85663e-08	3.91693e-09 1.12697e-08	-2.16848e-09 1.55946e-09	-1.19468e-10 1.15764e-10	
28.5	185.878	166	-4.69152e-08 8.21063e-09	2.27745e-05 2.04316e-06	2.48535e-08 2.81365e-08	1.37392e-08 8.13926e-09	4.01847e-10 7.00431e-10	-1.0575e-11 5.87599e-11	
29.5	171.122	160.5	-4.85716e-08 1.69381e-08	2.63275e-05 2.36294e-06	7.3885e-08 2.23117e-08	6.19007e-09 6.04614e-09	1.40088e-09 6.36986e-10	-1.54559e-10 1.10649e-10	
30.5	174.755	155	-5.07851e-08 1.85653e-08	2.69227e-05 2.35602e-06	9.1829e-10 2.80346e-08	-8.10093e-09 1.32518e-08	-1.8342e-09 1.38807e-09	-6.73532e-11 7.39629e-11	
31.5	166.351	149.5	-4.65882e-08 1.03456e-08	3.0726e-05 3.13005e-06	8.66425e-08 3.07247e-08	1.52146e-08 1.23481e-08	5.2288e-10 8.03329e-10	-1.02352e-10 9.98117e-11	
32.5	154.432	144	-1.10752e-07 3.36198e-08	3.11405e-05 2.4867e-06	3.35527e-09 3.94298e-08	5.07918e-09 9.90142e-09	5.64676e-10 1.01484e-09	-2.65441e-10 1.63982e-10	
33.5	149.678	138.5	-8.32345e-08 1.79142e-08	2.93721e-05 2.72846e-06	4.94007e-08 4.91579e-08	-2.24057e-09 1.35888e-08	-2.98956e-09 2.42173e-09	-3.27537e-10 1.58986e-10	
34.5	142.768	133.5	-9.85214e-08 3.11991e-08	3.43824e-05 3.14854e-06	3.75126e-08 3.89208e-08	6.19813e-09 1.2739e-08	1.93768e-09 8.8535e-10	-1.57773e-10 1.14904e-10	
35.5	132.376	128.5	-1.05396e-07 2.7508e-08	3.34023e-05 3.05008e-06	5.83936e-08 3.44121e-08	5.86958e-09 1.70185e-08	1.02935e-09 1.27227e-09	-4.37392e-10 2.24444e-10	
36.5	130.036	123.5	-1.60951e-07 4.05559e-08	3.40762e-05 3.23223e-06	2.64652e-08 3.48839e-08	1.15522e-08 1.43181e-08	-2.95349e-10 1.22171e-09	-3.8979e-10 2.43424e-10	
37.5	125.833	119	-1.40959e-07 4.61989e-08	3.60143e-05 3.5034e-06	9.87079e-08 3.28029e-08	-1.63756e-08 2.431e-08	1.85688e-09 9.93822e-10	-3.68649e-11 2.1258e-10	
38.5	120.043	114.5	-1.79861e-07 4.11635e-08	3.65982e-05 3.97251e-06	9.26489e-08 3.5598e-08	1.66498e-08 1.89055e-08	1.48165e-09 1.30899e-09	-4.45447e-10 3.46288e-10	
39.5	115.584	110	-3.66532e-07 1.90804e-07	4.45872e-05 4.16362e-06	5.19648e-08 3.87821e-08	1.6072e-08 2.15874e-08	5.72192e-10 1.74681e-09	-2.49111e-10 1.85017e-10	
40.5	110.578	105.5	-1.90616e-07 4.97463e-08	3.25147e-05 3.3552e-06	4.13443e-09 7.32684e-08	2.99973e-08 1.68944e-08	1.03433e-09 1.62074e-09	-4.62866e-10 2.22684e-10	
41.5	95.4008	101	-3.12009e-07 7.14044e-08	3.22416e-05 1.92299e-06	2.59583e-08 3.23577e-08	2.98501e-08 9.11545e-09	-1.17154e-09 1.06846e-09	-3.59641e-10 9.89808e-11	
42.5	90.9797	97	-3.14886e-07 5.93558e-08	2.69697e-05 1.8822e-06	1.8019e-08 2.46477e-08	-7.46393e-09 1.16489e-08	-1.35254e-09 1.5691e-09	-4.12752e-10 1.10906e-10	
43.5	87.6032	93	-4.38694e-07 7.3658e-08	2.92233e-05 1.917e-06	1.16912e-08 2.52636e-08	1.13515e-08 1.0925e-08	9.38147e-11 1.1309e-09	-3.87592e-10 1.23008e-10	
44.5	82.4555	89	-3.79991e-07 7.29949e-08	2.69174e-05 2.06753e-06	3.27678e-08 1.80123e-08	2.58138e-09 1.07755e-08	-3.38146e-10 1.08594e-09	-2.08736e-10 8.10029e-11	
45.5	79.542	85.5	-3.87676e-07 9.07775e-08	2.21022e-05 2.55822e-06	-3.92704e-08 2.93636e-08	-3.99117e-08 4.75791e-08	-1.27851e-09 1.25062e-09	-7.40108e-10 5.04111e-10	
46.5	76.2106	82	-7.41206e-07 1.7407e-07	2.77322e-05 1.97382e-06	-1.54424e-08 2.40704e-08	1.10131e-08 1.59726e-08	-6.36712e-10 9.23884e-10	-3.18216e-10 1.41137e-10	
47.5	71.4493	78.5	-6.47375e-07 1.26943e-07	2.87795e-05 2.44203e-06	3.52676e-08 2.46114e-08	1.19803e-08 1.32729e-08	-1.65153e-10 1.13811e-09	-9.11736e-11 6.51239e-11	
48.5	68.6503	75	-9.67626e-07 1.49644e-07	2.39666e-05 2.03135e-06	1.07254e-08 2.10109e-08	-1.0883e-10 1.34869e-08	-2.98742e-10 1.25898e-09	-2.20284e-10 9.72981e-11	
49.5	64.1843	71.5	-1.12645e-06 2.23323e-07	2.77649e-05 2.60729e-06	2.58372e-08 2.27978e-08	-7.15838e-09 1.75977e-08	-1.59913e-09 1.13953e-09	-5.96956e-10 2.42468e-10	
50.5	60.8016	68.5	-8.38459e-07 1.59939e-07	2.53131e-05 2.51729e-06	5.16753e-08 2.7486e-08	-1.37048e-09 1.77383e-08	6.90122e-10 1.12287e-09	-3.39062e-10 1.13369e-10	
51.5	57.5133	65	-7.16905e-07 1.30582e-07	2.62069e-05 2.17973e-06	1.51502e-08 2.11971e-08	-7.37407e-09 1.50752e-08	-1.29689e-09 1.1966e-09	-2.5978e-10 1.0476e-10	
52.5	53.9891	61.5	-1.22774e-06 2.38054e-07	2.63658e-05 2.52044e-06	2.93872e-08 2.05632e-08	3.07162e-08 1.47304e-08	-5.29961e-10 9.84389e-10	-3.25332e-10 1.14701e-10	
53.5	51.2351	58.5	-7.67016e-07 1.23877e-07	2.58339e-05 2.6389e-06	1.26801e-08 2.43723e-08	-2.80852e-08 2.16085e-08	-4.68088e-10 1.39961e-09	-6.82477e-10 2.6045e-10	
54.5	49.2422	56	-8.81827e-07 2.00824e-07	2.61528e-05 3.16641e-06	-1.50795e-08 3.14117e-08	-2.03741e-08 2.61946e-08	-3.56484e-09 1.79356e-09	-4.48295e-10 1.74169e-10	
55.5	46.3765	53.5	-1.56849e-06 3.3444e-07	1.95782e-05 2.49957e-06	-1.02939e-08 2.42645e-08	-3.45137e-08 2.18614e-08	-2.41561e-09 1.13907e-09	-5.53299e-10 1.42182e-10	
56.5	43.4107	50.5	-1.99752e-06 3.73345e-07	2.69013e-05 2.62304e-06	2.28453e-08 2.06015e-08	-4.44609e-08 2.57221e-08	-5.61316e-11 9.54022e-10	-3.77273e-10 1.33518e-10	
57.5	41.4004	48	-2.03552e-06 4.67537e-07	1.74022e-05 3.23579e-06	2.99201e-08 2.49356e-08	-5.06992e-08 2.35541e-08	1.292e-09 1.18502e-09	-7.39323e-10 3.87444e-10	
58.5	38.2329	45.5	-2.34039e-06 4.91247e-07	2.24075e-05 2.86516e-06	5.05912e-08 1.76278e-08	-4.37234e-08 2.2109e-08	2.29628e-09 7.37444e-10	-3.09258e-10 9.78432e-11	
59.5	35.8919	43	-1.35273e-06 2.61211e-07	1.94408e-05 3.36548e-06	1.59055e-08 2.47989e-08	-4.19163e-08 2.22167e-08	-1.05736e-09 1.34988e-09	-1.75179e-10 1.23619e-10	
60.5	34.1301	41	-1.39964e-06 2.46381e-07	1.8007e-05 3.4185e-06	1.99955e-08 3.19166e-08	-6.00906e-08 2.68547e-08	-7.97883e-10 1.22219e-09	-4.71039e-10 1.54276e-10	
61.5	31.5632	38.5	-2.66284e-06 5.47209e-07	1.85504e-05 2.67831e-06	-5.78602e-09 2.36066e-08	-5.75632e-08 2.07004e-08	2.47768e-10 8.74748e-10	-3.65688e-10 1.15172e-10	
62.5	29.2216	36	-2.82033e-06 5.73219e-07	1.61717e-05 3.10786e-06	1.90496e-08 2.0572e-08	-8.47578e-08 2.98783e-08	-1.51009e-09 1.33538e-09	-4.7096e-10 1.30501e-10	
63.5	27.2529	34	-1.90963e-06 3.57786e-07	2.35764e-05 3.34359e-06	1.78863e-08 2.08892e-08	-1.08204e-07 3.7327e-08	-8.09776e-10 1.0935e-09	-4.2725e-10 1.42289e-10	
64.5	25.4615	32	-4.44536e-06 1.90224e-06	2.06979e-05 3.21878e-06	3.12825e-08 1.74172e-08	-4.67305e-08 1.92478e-08	8.98151e-10 9.57956e-10	-3.49614e-10 1.21585e-10	
65.5	23.4401	30	-3.23104e-06 8.70719e-07	1.84549e-05 3.05221e-06	4.11173e-08 1.56138e-08	-5.04668e-08 2.18669e-08	-2.84121e-10 9.57597e-10	-2.17159e-10 9.79199e-11	
66.5	22.2147	28	-2.79686e-06 4.29964e-07	1.79391e-05 3.25902e-06	8.8073e-09 1.65653e-08	-7.10017e-08 2.20627e-08	-7.95946e-10 8.81308e-10	-3.94778e-10 1.04825e-10	
67.5	20.6844	26.5	-3.97645e-06 1.22056e-06	1.75443e-05 4.45322e-06	4.25188e-09 1.81372e-08	-8.58682e-08 2.76258e-08	-5.41361e-10 1.04259e-09	-3.1316e-10 1.42801e-10	
68.5	19.0608	25	-3.50562e-06 7.1781e-07	2.01448e-05 2.80514e-06	-1.33005e-09 1.33708e-08	-4.11739e-08 2.0052e-08	-2.04749e-09 1.02427e-09	-2.32225e-10 5.67802e-11	
69.5	17.4793	23	-3.80593e-06 6.57912e-07	1.24627e-05 2.85404e-06	-8.68629e-09 1.06815e-08	-5.52906e-08 1.75151e-08	-1.16852e-09 7.2909e-10	-2.36299e-10 6.78363e-11	
70.5	16.0762	21.5	-5.85256e-06 1.40613e-06	1.18501e-05 4.57821e-06	-9.92663e-10 1.32731e-08	-7.01201e-08 3.18462e-08	-1.13146e-09 1.09972e-09	-4.37972e-10 1.34001e-10	
71.5	14.2377	20	-2.20981e-06 4.8126e-07	1.0753e-05 3.01904e-06	-1.14707e-08 9.50256e-09	-5.40069e-08 1.47105e-08	-6.45475e-10 4.75223e-10	-1.81928e-10 5.52448e-11	
72.5	13.1409	18.5	-2.46314e-06 6.86181e-07	7.78489e-06 4.03545e-06	6.84198e-09 7.68764e-09	-6.3388e-08 2.54923e-08	1.42303e-10 4.82013e-10	-1.83381e-10 9.60715e-11	
73.5	12.2663	17.5	-2.60854e-06 8.12035e-07	9.66515e-06 3.47028e-06	6.35121e-09 7.72893e-09	-4.81026e-08 1.91165e-08	-5.02205e-10 5.00822e-10	-1.99158e-10 8.81483e-11	
74.5	11.3689	16.5	-2.57369e-06 8.57245e-07	1.15102e-05 4.1663e-06	-1.23734e-08 7.2364e-09	-4.23434e-08 2.03401e-08	-3.29519e-10 3.03875e-10	-1.95649e-10 7.54355e-11	
75.5	10.2166	15	-3.27213e-06 6.33529e-07	7.95702e-06 2.42339e-06	-1.89096e-08 5.92394e-09	-3.51078e-08 9.94549e-09	-8.05918e-10 2.27889e-10	-1.36362e-10 3.2992e-11	
76.5	9.04933	13.5	-2.11241e-06 4.79768e-07	1.69942e-06 2.98971e-06	-2.26669e-08 1.24494e-08	-3.24912e-08 1.24318e-08	-4.80047e-10 3.78649e-10	-1.82968e-10 9.08162e-11	
77.5	8.24322	12.5	-1.17369e-06 3.14957e-07	3.64801e-06 2.6756e-06	-8.95111e-09 5.32554e-09	-3.76792e-08 1.08419e-08	-5.93055e-10 2.50994e-10	-9.72952e-11 3.58601e-11	
78.5	7.55578	11.5	-2.86826e-06 7.99289e-07	-1.8273e-06 2.73124e-06	1.19488e-09 2.63369e-09	-1.33875e-08 8.32061e-09	-1.60827e-10 1.4325e-10	-5.67635e-11 1.86284e-11	
79.5	6.74383	10.5	-1.45789e-06 2.3596e-07	-2.26516e-06 2.24868e-06	-1.23381e-09 2.30444e-09	-2.54584e-08 7.66444e-09	-2.85772e-10 1.32897e-10	-1.25207e-10 3.4781e-11	
80.5	nan	9.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
81.5	nan	9	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
82.5	nan	8.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
83.5	nan	7.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
84.5	nan	6.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
85.5	nan	6	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
86.5	nan	5.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
87.5	nan	5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
88.5	nan	4.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
89.5	nan	4	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
90.5	nan	3.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
91.5	nan	3	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
92.5	nan	3	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
93.5	nan	2.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
94.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
95.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
96.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
97.5	nan	1.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
98.5	nan	1	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
99.5	nan	0	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
