Cent%	 dNdy	 Npart	 Observable	 err
5	480.783	361	-0.0730781 0.0202718
15	318.587	264	-0.0324832 0.020296
25	215.197	190	-0.0672061 0.0209051
35	141.283	133	-0.00796508 0.0261926
45	80.9361	89	0.0708576 0.0167557
55	47.8844	56	0.0948446 0.0189039
65	24.8782	32	0.110057 0.021015
75	10.8218	16	0.101192 0.028763
85	nan	7	nan nan
95	nan	2.5	nan nan
