Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
0.5	799.529	408.5	-2.14704e-10 2.82349e-10	-6.44763e-09 9.36793e-08	-9.86018e-08 7.64005e-08	-1.22363e-09 3.31211e-09	1.90155e-10 1.41554e-10	-4.91969e-12 1.48936e-11	
1.5	753.954	396	-3.17406e-09 1.37761e-09	5.34202e-08 8.67143e-08	3.38554e-08 2.3669e-08	4.47314e-09 2.00324e-09	-5.49803e-11 2.22923e-10	-8.90376e-13 7.76203e-12	
2.5	715.15	385.5	-2.49018e-09 1.50057e-09	3.39156e-08 1.67942e-07	2.45367e-08 2.27437e-08	3.16977e-09 2.19596e-09	3.61596e-10 1.63302e-10	2.41167e-11 7.96064e-12	
3.5	686.935	374.5	-9.33827e-10 6.04073e-10	2.8296e-07 2.34122e-07	-9.66916e-09 4.15325e-08	-2.99786e-10 1.73816e-09	2.99386e-10 2.13934e-10	1.61325e-11 1.35458e-11	
4.5	662.559	363.5	-8.65833e-09 4.38078e-09	2.86697e-07 1.45017e-07	-6.04274e-08 5.67254e-08	3.22137e-09 2.70259e-09	1.55528e-11 3.02527e-10	2.43291e-12 8.6258e-12	
5.5	640.155	353	-8.05513e-10 6.34169e-10	2.02225e-07 2.09675e-07	-6.08147e-08 5.69276e-08	5.92443e-09 4.30176e-09	1.54285e-10 1.59969e-10	2.22439e-12 6.5358e-12	
6.5	618.811	342.5	-1.55926e-09 7.41905e-10	3.60517e-07 3.74596e-07	6.33746e-08 5.36199e-08	2.38521e-09 4.40244e-09	-4.09197e-11 2.08133e-10	2.0516e-11 7.62226e-12	
7.5	594.491	332	-3.49252e-09 1.62048e-09	1.39925e-06 4.8616e-07	-8.50777e-09 6.56991e-08	1.78584e-09 4.17284e-09	4.25365e-10 1.75272e-10	-7.59611e-13 1.09761e-11	
8.5	570.345	322	-5.17105e-09 3.52212e-09	1.90043e-06 7.83117e-07	5.44267e-08 4.00054e-08	7.65693e-09 3.45427e-09	2.42704e-10 2.28761e-10	5.77724e-12 9.21691e-12	
9.5	548.699	312	-4.19343e-09 1.96212e-09	2.1188e-06 5.68302e-07	6.16042e-08 4.25071e-08	4.30176e-09 5.22731e-09	1.11775e-10 1.47393e-10	8.85387e-12 8.82075e-12	
10.5	532.236	302.5	-8.7666e-09 6.00775e-09	9.82799e-07 7.23079e-07	-8.33239e-08 8.74393e-08	2.47138e-09 4.36369e-09	-4.86416e-11 2.66838e-10	-1.24966e-11 1.63948e-11	
11.5	512.533	293	-2.89416e-08 1.69523e-08	4.48467e-06 1.05335e-06	7.08163e-09 1.40622e-07	-1.04917e-08 9.47966e-09	2.64082e-10 3.41113e-10	4.07699e-12 1.75575e-11	
12.5	491.503	283.5	-3.48215e-09 2.52472e-09	3.06355e-06 1.22542e-06	3.96561e-08 5.7663e-08	1.55188e-09 7.06872e-09	7.9351e-11 4.13728e-10	-9.65998e-12 1.24197e-11	
13.5	473.147	274.5	-6.03357e-09 2.4008e-09	3.52234e-06 1.18446e-06	6.65307e-08 3.47284e-08	1.46055e-08 6.4761e-09	2.03025e-10 1.86487e-10	1.1271e-12 1.26295e-11	
14.5	456.156	266	-3.07532e-09 1.95182e-09	6.47923e-06 1.72866e-06	4.21234e-08 3.81268e-08	1.84283e-09 1.0196e-08	1.06616e-10 1.81682e-10	2.66972e-11 1.48543e-11	
15.5	435.51	257.5	-6.5023e-09 2.40731e-09	9.81692e-06 1.69935e-06	6.24721e-08 1.26698e-07	8.94761e-09 3.62995e-09	2.94246e-10 2.14497e-10	-1.66993e-11 1.86494e-11	
16.5	419.706	249	-1.7042e-08 7.90274e-09	5.03076e-06 1.87589e-06	6.3052e-08 8.09549e-08	2.27975e-08 7.13149e-09	3.42543e-10 2.59827e-10	-1.18831e-11 2.47948e-11	
17.5	404.311	241	-6.88966e-09 3.78351e-09	7.93222e-06 2.3841e-06	4.60228e-08 8.35156e-08	8.60935e-09 5.48623e-09	2.05101e-10 2.76633e-10	1.14964e-11 2.11727e-11	
18.5	390.494	233	-1.61104e-08 9.22893e-09	8.52444e-06 2.1181e-06	5.37602e-08 1.26773e-07	-2.93181e-09 8.56684e-09	4.00628e-10 2.80748e-10	1.65925e-11 1.42328e-11	
