Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
2.5	724.507	387	-3.39535e-09 1.11234e-09	1.42221e-08 6.42304e-08	-2.94811e-08 2.30045e-08	1.66599e-09 1.07626e-09	1.14527e-10 1.00213e-10	4.28882e-12 4.71447e-12	
7.5	594.917	332.5	-3.09225e-09 9.26229e-10	9.00702e-07 2.39443e-07	1.80723e-08 2.26527e-08	4.20394e-09 1.9114e-09	1.54323e-10 8.35749e-11	6.78218e-12 3.83773e-12	
12.5	494.407	284.5	-1.04937e-08 3.81521e-09	3.24226e-06 5.10969e-07	8.50171e-10 3.87634e-08	5.34346e-10 3.23609e-09	8.53593e-11 1.34051e-10	-1.00829e-12 6.69037e-12	
17.5	404.746	242	-1.29441e-08 2.93867e-09	7.64619e-06 8.92584e-07	1.71186e-08 5.16041e-08	7.89293e-09 2.74258e-09	3.24943e-10 1.14254e-10	4.18513e-12 8.86215e-12	
22.5	332.257	204.5	-2.66603e-08 8.96152e-09	1.73598e-05 1.45939e-06	4.22551e-09 6.36407e-08	5.47927e-09 2.96963e-09	-9.63206e-11 1.97272e-10	-6.70012e-12 1.58924e-11	
27.5	271.306	171.5	-3.14645e-08 8.11455e-09	2.40653e-05 1.95671e-06	-5.05998e-08 8.84602e-08	6.60646e-10 4.6577e-09	9.66553e-11 1.83951e-10	1.47013e-11 1.34909e-11	
32.5	217.339	142.5	-4.28402e-08 1.52655e-08	2.92326e-05 2.42532e-06	3.46831e-08 5.37289e-08	4.51987e-09 3.30508e-09	1.8739e-11 2.85459e-10	-4.38419e-11 2.16718e-11	
37.5	174.788	117	-3.72057e-08 8.38533e-09	2.82611e-05 3.24047e-06	1.31997e-08 5.60705e-08	-3.93663e-09 5.25956e-09	-1.36392e-10 2.88221e-10	-6.25804e-11 4.35025e-11	
42.5	138.482	95	-6.42371e-08 1.62399e-08	3.27524e-05 3.45063e-06	1.18805e-07 5.39683e-08	9.20929e-10 3.89503e-09	1.63286e-10 2.27941e-10	-5.06689e-11 2.0746e-11	
47.5	107.448	76	-1.11878e-07 3.15933e-08	2.73793e-05 3.22921e-06	1.51623e-07 4.63412e-08	-4.60661e-09 6.57058e-09	2.71868e-11 1.78847e-10	-4.73287e-11 2.12308e-11	
52.5	82.1892	59.5	-1.62769e-07 3.92192e-08	3.18919e-05 3.76828e-06	2.48966e-08 4.81151e-08	-1.11142e-08 6.97512e-09	-2.65051e-10 2.38102e-10	-5.65376e-11 3.48078e-11	
57.5	61.7917	45.5	-2.49417e-07 7.22611e-08	2.61435e-05 3.74204e-06	3.58946e-08 3.78363e-08	-1.29925e-08 4.00795e-09	-1.12836e-11 1.10293e-10	-4.77343e-11 1.69005e-11	
62.5	44.3418	34	-1.65748e-07 3.19541e-08	1.92884e-05 3.19151e-06	-8.63023e-09 2.75713e-08	-1.60415e-08 4.50628e-09	-1.29287e-10 6.47473e-11	-7.24077e-11 2.25188e-11	
67.5	31.3257	25	-1.34232e-07 2.98539e-08	1.02716e-05 2.33621e-06	-1.60152e-08 9.29039e-09	-1.97482e-08 3.85744e-09	-2.39211e-10 6.83208e-11	-5.08526e-11 1.03077e-11	
72.5	21.3776	17.5	-4.35316e-08 7.75897e-09	4.77912e-06 1.6492e-06	-1.41781e-08 7.01297e-09	-1.22781e-08 2.0698e-09	-1.02032e-10 2.43725e-11	-1.47611e-11 2.75257e-12	
77.5	13.3742	12	-3.13663e-08 8.19225e-09	-2.02053e-06 9.46937e-07	-1.13095e-08 2.42113e-09	-4.74492e-09 6.93767e-10	-3.86402e-11 1.0304e-11	-4.49065e-12 1.08222e-12	
82.5	7.97044	8	-3.66957e-08 8.19663e-09	-3.34576e-06 3.57347e-07	-4.27529e-09 6.90717e-10	-1.67499e-09 3.80098e-10	-7.9482e-12 4.75891e-12	-1.10714e-12 3.33212e-13	
87.5	4.343	5	-8.42712e-09 1.3799e-09	-1.62913e-06 2.11945e-07	-1.32985e-09 4.1009e-10	-9.47305e-11 1.92343e-11	-7.27476e-13 2.90384e-13	-1.4041e-13 2.53006e-14	
92.5	1.97101	3	-7.77125e-10 2.10827e-10	-3.16845e-07 3.96896e-08	-2.80996e-11 6.48772e-12	-7.13746e-13 3.01909e-13	-3.01798e-15 1.14349e-15	-8.61614e-15 2.66323e-15	
97.5	0.522167	2	-4.14999e-13 1.91251e-13	-5.56378e-09 1.61624e-09	-2.52016e-15 7.32979e-16	-6.3193e-16 2.10521e-16	-5.26119e-18 2.51158e-18	-7.05857e-18 2.97263e-18	
