Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	973.883	388.5	nan nan nan nan nan nan 
7.5	792.412	335.5	0.987414 0.0145892 nan nan 0.873081 0.0906982 
12.5	655.061	287.5	0.99033 0.00352967 nan nan 1.01705 0.211223 
17.5	540.805	245	1.00295 0.00351312 nan nan 1.11806 0.197788 
22.5	443.891	207	0.997162 0.00371023 nan nan 0.875375 0.141623 
27.5	360.46	173.5	0.99744 0.00419812 1.59752 0.870577 1.10175 0.10284 
32.5	291.218	144	0.994603 0.00186237 nan nan nan nan 
37.5	231.068	118	0.992753 0.0016707 nan nan 0.904726 0.160503 
42.5	181.101	96	0.994019 0.0035001 nan nan 1.17057 nan 
47.5	139.157	77	0.985981 0.00250391 0.888389 0.132116 nan nan 
52.5	104.565	60.5	0.982474 0.00313988 0.562653 1.45671 nan nan 
57.5	76.8303	46.5	0.980921 0.00352976 0.93104 nan nan nan 
62.5	55.3177	34.5	0.974182 0.00589224 nan nan nan nan 
67.5	39.2472	25	0.969584 0.00621828 nan nan nan nan 
72.5	25.7952	18	0.914153 0.0247046 nan nan nan nan 
77.5	16.8906	12.5	nan nan nan nan nan nan 
82.5	10.1263	8	nan nan nan nan nan nan 
87.5	5.56007	5	nan nan nan nan nan nan 
92.5	2.59906	3	nan nan nan nan nan nan 
97.5	0.709647	2	nan nan nan nan nan nan 
