Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
2.5	973.883	388.5	-1.27776e-06 1.21235e-06	-8.1577e-07 6.03024e-07	-1.19044e-07 7.88049e-08	-1.34686e-08 1.30525e-08	-6.31676e-09 4.57614e-09	-1.43972e-08 1.27873e-08	
7.5	792.412	335.5	-7.22859e-09 2.51317e-09	1.25456e-06 1.4843e-07	-2.27571e-08 2.74738e-08	1.04294e-08 2.2774e-09	3.37345e-10 1.43722e-10	-4.63627e-12 1.64649e-11	
12.5	655.061	287.5	-1.30351e-07 1.16099e-07	5.93716e-06 4.16135e-07	2.22231e-08 3.07439e-08	6.56135e-09 3.99244e-09	-9.50829e-09 9.98734e-09	-5.86954e-09 5.85247e-09	
17.5	540.805	245	-2.67264e-08 8.00894e-09	1.18845e-05 7.24173e-07	2.60296e-08 4.1361e-08	6.6433e-09 4.51416e-09	7.50058e-10 2.60691e-10	1.26432e-12 2.3823e-11	
22.5	443.891	207	-8.36672e-08 2.67631e-08	2.30116e-05 1.26458e-06	-1.52992e-08 5.94202e-08	1.51764e-08 4.74388e-09	6.21216e-11 4.72857e-10	-8.62182e-11 5.80682e-11	
27.5	360.46	173.5	-8.41347e-08 1.96783e-08	3.51866e-05 1.93621e-06	2.02199e-08 5.57249e-08	1.34679e-08 6.37036e-09	6.10336e-10 3.49841e-10	-5.00186e-11 3.65322e-11	
32.5	291.218	144	-1.26389e-07 2.62341e-08	4.75187e-05 2.52874e-06	6.11376e-08 6.30743e-08	8.92098e-09 6.47604e-09	9.14378e-10 3.49773e-10	-7.60602e-11 4.34111e-11	
37.5	231.068	118	-2.04515e-07 5.64353e-08	5.19277e-05 2.72354e-06	1.57896e-08 7.02705e-08	1.61926e-08 6.33515e-09	8.594e-10 3.30283e-10	-6.26938e-11 3.7902e-11	
42.5	181.101	96	-2.68333e-07 5.00956e-08	4.89771e-05 3.01869e-06	4.54503e-08 7.00405e-08	6.77055e-09 8.34189e-09	-4.44191e-10 5.64088e-10	-1.12693e-10 5.19317e-11	
47.5	139.157	77	-6.04549e-07 1.41281e-07	5.48612e-05 3.33009e-06	1.80254e-07 5.84012e-08	-2.32431e-09 7.39411e-09	-1.365e-10 4.84125e-10	-1.20353e-10 3.60802e-11	
52.5	104.565	60.5	-5.42279e-07 1.14471e-07	5.24975e-05 3.49944e-06	1.73743e-07 4.53396e-08	-8.31412e-09 6.97018e-09	-1.97119e-10 3.17997e-10	-4.47566e-11 2.52172e-11	
57.5	76.8303	46.5	-6.44959e-07 1.53822e-07	4.9948e-05 3.58734e-06	6.02139e-08 4.74505e-08	-1.50678e-08 5.85816e-09	-2.2527e-11 1.72964e-10	-2.07367e-10 4.02499e-11	
62.5	55.3177	34.5	-9.55598e-07 1.65795e-07	3.57458e-05 3.0442e-06	9.08539e-08 2.36257e-08	-2.23646e-08 5.9627e-09	-5.62888e-10 2.10053e-10	-1.31042e-10 2.63398e-11	
67.5	39.2472	25	-7.89065e-07 1.32855e-07	2.95908e-05 2.59193e-06	-3.69914e-08 1.78675e-08	-2.24138e-08 3.95582e-09	-3.13767e-10 9.67865e-11	-1.22268e-10 1.81432e-11	
72.5	25.7952	18	-1.12082e-06 2.06716e-07	1.51995e-05 1.92577e-06	-4.10057e-08 1.22478e-08	-2.45232e-08 4.02519e-09	-2.31315e-10 5.4196e-11	-9.90391e-11 1.77151e-11	
77.5	16.8906	12.5	-8.69271e-07 1.60755e-07	-2.73055e-06 1.04608e-06	-2.96597e-08 5.38462e-09	-1.42921e-08 1.58145e-09	-1.21489e-10 1.39557e-11	-2.63592e-11 4.85527e-12	
82.5	10.1263	8	-5.30351e-07 7.12533e-08	-6.22008e-06 4.64623e-07	-1.33347e-08 2.69753e-09	-6.99867e-09 7.4581e-10	-5.15883e-11 7.53893e-12	-7.38412e-12 1.03244e-12	
87.5	5.56007	5	-2.38533e-07 4.08398e-08	-4.28571e-06 3.73622e-07	-4.00179e-09 4.99313e-10	-1.17493e-09 1.42876e-10	-3.96108e-12 9.83642e-13	-9.9637e-13 1.38467e-13	
92.5	2.59906	3	-7.12233e-09 1.61249e-09	-7.42942e-07 9.17728e-08	-1.22654e-10 1.78822e-11	-7.52947e-12 2.08557e-12	-2.1613e-14 6.74958e-15	-5.57892e-14 8.71539e-15	
97.5	0.709647	2	-2.70467e-12 7.56346e-13	-1.00014e-08 2.7099e-09	-4.99711e-15 1.97808e-15	-1.12387e-15 4.06612e-16	-8.68815e-17 3.32431e-17	-3.18915e-17 1.07586e-17	
