Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	872.278	363	nan	0.52874	0.438645	nan	nan	nan	
15	593.469	267.5	0.813442	0.832611	0.860083	0.360491	0.529768	0.389382	
25	400.813	191.5	0.856232	0.870694	0.903667	nan	0.622924	0.320576	
35	258.519	132	0.859972	0.874203	0.91596	0.376692	0.686954	0.520011	
45	159.807	87	0.834247	0.848992	0.912694	0.499696	0.761133	0.608086	
55	91.4574	54	0.821427	0.858334	0.919147	0.561671	0.863151	0.690602	
65	47.8478	30.5	0.767467	0.880526	0.917305	0.527437	0.907849	0.701354	
75	21.7534	15.5	0.546599	0.945818	0.895603	nan	0.898605	0.342813	
85	7.8812	7	nan	0.855853	0.561081	nan	0.503267	nan	
95	1.66201	3	nan	nan	nan	nan	nan	nan	
