Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
25.5	392.694	186	-6.37935e-12 4.39473e-12	1.42339e-07 3.02906e-08	-9.35043e-11 8.83518e-11	5.53329e-12 3.06448e-12	5.02225e-14 5.17776e-14	-1.12785e-15 1.42816e-15	
26.5	375.834	179.5	-4.58477e-12 6.67859e-12	1.97515e-07 3.49536e-08	8.34598e-11 6.27082e-11	9.36324e-13 3.97838e-12	-2.57631e-14 4.79066e-14	-3.66734e-16 1.35616e-15	
27.5	359.405	173	1.77325e-11 3.18816e-11	1.82522e-07 3.56006e-08	5.90646e-11 8.0097e-11	2.79049e-12 2.98477e-12	-1.48416e-14 4.52289e-14	6.05401e-16 1.32513e-15	
28.5	346.942	167	1.81197e-11 1.50925e-11	2.42917e-07 3.88582e-08	1.00556e-10 5.53891e-11	7.33685e-13 3.56119e-12	7.12388e-15 2.89164e-14	-1.40046e-15 1.18371e-15	
29.5	329.826	161	7.99105e-12 1.50837e-11	2.80773e-07 4.4989e-08	9.39773e-11 7.39526e-11	2.15428e-12 3.15766e-12	2.55377e-14 4.72324e-14	-3.76305e-16 9.56515e-16	
30.5	318.217	155	-3.27928e-12 2.06905e-11	2.52358e-07 4.40038e-08	-1.92169e-10 1.21885e-10	3.33027e-12 2.80574e-12	-2.79517e-14 5.23392e-14	-5.36862e-16 1.31358e-15	
31.5	304.728	149	-2.79405e-11 1.15424e-11	4.14168e-07 6.20402e-08	-8.61848e-11 7.86893e-11	1.27525e-12 3.20517e-12	-6.7824e-14 5.63678e-14	-1.55227e-15 1.25466e-15	
32.5	292.01	143.5	5.17868e-12 2.66766e-11	3.49146e-07 6.69176e-08	6.36698e-11 1.57475e-10	-9.00127e-12 5.18668e-12	3.41443e-14 5.03013e-14	-7.06279e-16 1.13737e-15	
33.5	276.981	138.5	-3.52138e-12 6.94049e-12	3.50675e-07 6.1557e-08	9.1998e-11 9.11028e-11	3.40986e-12 3.91835e-12	-1.01228e-14 5.1929e-14	2.51156e-15 2.12566e-15	
34.5	266.037	133	4.9593e-12 3.31788e-11	2.40739e-07 5.45077e-08	-6.62913e-11 9.4583e-11	-6.81478e-12 4.2471e-12	2.80727e-14 5.78333e-14	-1.6914e-15 2.34264e-15	
35.5	253.598	127.5	1.08615e-10 1.08573e-10	3.31408e-07 6.26094e-08	1.01874e-10 1.18287e-10	3.93054e-12 3.36211e-12	2.19712e-14 4.13765e-14	-3.42079e-16 8.02935e-16	
36.5	241.841	122.5	-3.32645e-11 2.6773e-11	3.65509e-07 6.17739e-08	-2.18688e-10 1.03282e-10	1.84344e-12 3.2131e-12	-9.09836e-15 5.87798e-14	-1.09884e-15 1.15997e-15	
37.5	231.078	118	-1.04822e-11 1.47325e-11	2.74218e-07 5.05745e-08	-4.05728e-11 1.18468e-10	5.36824e-12 3.89819e-12	2.50194e-14 4.53442e-14	2.7794e-16 1.15566e-15	
38.5	220.952	113.5	-8.27964e-11 2.65704e-11	3.68123e-07 6.84006e-08	1.97555e-11 1.05372e-10	2.78582e-12 5.09287e-12	2.88992e-14 4.74134e-14	1.99617e-16 1.27803e-15	
39.5	210.193	108.5	-4.38165e-11 1.83061e-11	4.68288e-07 7.98939e-08	4.87177e-12 9.55508e-11	-6.30337e-12 3.99935e-12	1.41972e-14 4.15995e-14	-1.99588e-15 1.99352e-15	
40.5	200.734	104	1.73276e-11 6.63717e-11	3.42261e-07 6.53632e-08	-5.65769e-11 7.87597e-11	-3.36769e-12 3.60003e-12	-2.63485e-14 3.82845e-14	4.71389e-16 2.89255e-15	
41.5	190.571	100	-3.66485e-11 1.95302e-11	2.38522e-07 5.017e-08	-1.36724e-12 1.44436e-10	3.95649e-12 2.64054e-12	5.80151e-14 6.11738e-14	6.56959e-16 8.07383e-16	
42.5	180.415	96	-8.10341e-11 3.24603e-11	3.64152e-07 7.30934e-08	-4.22114e-11 1.52847e-10	-6.60776e-12 3.97368e-12	-8.97538e-14 5.92106e-14	2.37245e-16 1.15405e-15	
43.5	173.041	92	5.73373e-12 9.97152e-11	3.20946e-07 6.61964e-08	-2.38496e-10 1.3741e-10	4.26496e-13 3.0687e-12	1.92764e-13 9.1327e-14	5.57672e-15 4.54973e-15	
44.5	163.119	88	-7.30732e-11 3.89997e-11	4.31464e-07 9.65178e-08	6.09916e-11 1.21703e-10	1.04596e-11 1.46965e-11	7.06519e-14 7.87981e-14	-2.51651e-15 1.4221e-15	
45.5	154.381	84	9.77905e-11 1.0734e-10	2.86116e-07 7.26776e-08	-2.09315e-10 1.5506e-10	1.2078e-12 3.64378e-12	8.02865e-14 4.44492e-14	2.33115e-17 1.51025e-15	
46.5	146.461	80	-4.99242e-11 6.97476e-11	4.20249e-07 8.58741e-08	2.78201e-11 8.40414e-11	-3.58139e-12 2.9723e-12	-1.03997e-14 2.9554e-14	2.96008e-16 1.09976e-15	
47.5	138.757	76.5	1.16281e-10 1.37808e-10	3.23701e-07 7.50138e-08	1.06271e-10 1.24027e-10	-7.25692e-13 3.06121e-12	3.74553e-14 4.48943e-14	-1.09081e-16 8.79479e-16	
48.5	132.032	73	5.52365e-10 7.02281e-10	3.61824e-07 8.44532e-08	2.07533e-10 1.27987e-10	-4.21719e-12 2.83411e-12	2.65128e-14 5.03926e-14	-3.5909e-16 7.48291e-16	
49.5	124.97	69.5	9.14431e-10 4.37327e-10	4.19908e-07 8.08942e-08	2.29077e-11 7.95731e-11	4.02094e-12 5.79035e-12	5.79169e-14 1.0573e-13	-1.49933e-15 9.67104e-16	
50.5	117.441	66.5	-8.16789e-11 6.63853e-11	4.35928e-07 9.24367e-08	-3.25121e-12 8.60861e-11	-4.58444e-12 3.17923e-12	2.5818e-14 3.8934e-14	-1.22326e-15 9.38132e-16	
51.5	111.714	63	-8.38413e-11 1.17766e-10	3.48359e-07 8.48936e-08	7.13212e-11 1.01925e-10	-2.84435e-12 3.22885e-12	-4.17987e-14 3.65921e-14	1.69149e-16 7.06661e-16	
52.5	104.88	59.5	3.27315e-10 2.56674e-10	2.83282e-07 8.14723e-08	5.46996e-11 8.05311e-11	-5.85715e-12 3.46921e-12	3.17833e-14 3.72251e-14	-9.96673e-16 6.43974e-16	
53.5	99.2914	56.5	1.32179e-10 3.13171e-10	3.75381e-07 8.94776e-08	-2.85676e-11 6.13431e-11	6.41898e-13 5.01251e-12	-4.83596e-14 3.00565e-14	8.45491e-16 7.62747e-16	
54.5	93.3645	54	2.2969e-10 4.08387e-10	3.58144e-07 6.96937e-08	-3.77776e-11 7.01392e-11	-9.04436e-14 2.85316e-12	-9.20115e-15 2.34067e-14	-1.16054e-15 5.89643e-16	
55.5	88.0027	51.5	2.07983e-10 3.86422e-10	3.22281e-07 8.55073e-08	-2.26817e-11 5.06124e-11	-1.0058e-11 3.24504e-12	5.08309e-15 2.33873e-14	-1.07527e-15 9.7398e-16	
56.5	82.545	48.5	2.80977e-10 8.20457e-10	3.7323e-07 1.02336e-07	4.17351e-11 1.22127e-10	-9.12361e-12 3.67866e-12	-1.6007e-14 1.59874e-14	5.07505e-16 1.75041e-15	
57.5	77.0972	46	8.79327e-10 1.09803e-09	2.52532e-07 6.9443e-08	-1.01494e-11 5.32188e-11	-7.3222e-12 3.24529e-12	-4.22003e-14 1.8651e-14	2.01544e-17 8.8948e-16	
58.5	73.1593	43.5	1.06647e-09 9.35446e-10	2.43302e-07 6.95677e-08	-3.39722e-11 5.15098e-11	2.54198e-14 1.79328e-12	-1.38102e-14 1.44002e-14	4.98382e-16 1.27794e-15	
59.5	67.4209	41	5.02811e-11 2.10911e-10	3.25291e-07 7.41143e-08	-1.73004e-12 3.90279e-11	1.35131e-13 1.64725e-12	2.64745e-15 2.81486e-14	4.28041e-16 5.21529e-16	
60.5	64.2022	39	-3.35468e-11 1.59838e-10	2.67633e-07 7.00744e-08	-8.27963e-11 4.47757e-11	-2.30009e-12 2.21448e-12	1.6474e-14 2.28543e-14	-2.00994e-16 4.3328e-16	
61.5	59.7218	36.5	3.28353e-09 2.93436e-09	3.06616e-07 7.14862e-08	-5.04748e-12 3.1559e-11	-6.27951e-12 2.30568e-12	2.12593e-15 1.64484e-14	3.34039e-17 7.05455e-16	
62.5	55.6917	34	1.30183e-09 8.5956e-10	1.63457e-07 6.09743e-08	5.42804e-11 3.01021e-11	-5.44447e-12 3.18137e-12	-1.57429e-14 9.69356e-15	-2.45045e-16 5.16748e-16	
63.5	51.6008	32	1.24927e-10 2.31255e-10	1.58178e-07 5.20822e-08	-1.05752e-12 2.54907e-11	2.39186e-12 4.41262e-12	-4.45019e-15 8.14937e-15	1.41457e-15 1.27734e-15	
64.5	49.2562	30	2.01077e-10 5.69234e-10	4.6942e-08 3.32032e-08	-1.90422e-11 1.86683e-11	-3.38755e-14 2.68705e-12	-9.74186e-15 6.06579e-15	2.30915e-15 1.23821e-15	
65.5	45.5937	28.5	-3.09733e-10 2.48836e-10	1.79078e-07 5.25368e-08	-3.15765e-11 1.8492e-11	-4.71622e-12 1.88844e-12	-6.72754e-15 5.53945e-15	6.23538e-16 1.095e-15	
66.5	42.8748	27	-1.04446e-10 1.74047e-10	1.47276e-07 4.35753e-08	-1.42905e-11 1.15724e-11	-6.79338e-12 2.70977e-12	-2.51858e-15 8.80601e-15	-5.16971e-16 3.58854e-16	
67.5	39.0919	25	2.65043e-09 1.56404e-09	9.53879e-08 4.39198e-08	-5.16482e-11 1.84662e-11	-4.74228e-12 1.83557e-12	-1.98663e-14 9.33872e-15	-5.82098e-16 3.34283e-16	
68.5	36.8155	23.5	2.2294e-12 3.81128e-10	1.17208e-07 3.71761e-08	-4.84189e-12 6.89579e-12	-5.46789e-12 1.41333e-12	-1.73731e-15 2.24814e-15	-7.9124e-16 3.45633e-16	
69.5	33.966	22	2.56195e-10 3.6203e-10	5.76419e-08 2.947e-08	-4.11368e-12 5.15877e-12	-2.25779e-12 1.00484e-12	-8.92304e-16 3.92984e-15	6.28694e-16 6.48377e-16	
70.5	31.0704	20.5	2.51491e-10 6.67643e-10	9.383e-08 3.46908e-08	-1.80478e-12 4.15859e-12	-1.48684e-12 1.63103e-12	-2.17562e-15 2.08732e-15	9.0641e-16 5.97965e-16	
71.5	28.8611	19	-9.52942e-11 2.41061e-10	8.91663e-08 3.57729e-08	-5.89054e-13 1.01367e-11	-2.10818e-12 1.54707e-12	-8.56519e-16 1.96639e-15	6.12047e-16 7.34481e-16	
72.5	26.5317	17.5	1.07242e-09 4.33975e-10	1.33985e-08 1.70037e-08	-4.47068e-12 5.33785e-12	-3.49006e-13 1.11743e-12	-2.97639e-15 1.566e-15	1.00668e-16 1.39763e-16	
73.5	24.4893	16.5	6.02236e-10 3.65572e-10	-4.64304e-09 1.41153e-08	-8.23635e-12 3.52366e-12	-2.46617e-12 9.48298e-13	8.67453e-16 2.57001e-15	-7.18155e-17 1.05186e-16	
74.5	22.4755	15.5	1.59833e-09 1.12535e-09	-3.09902e-10 1.27314e-08	-2.99347e-12 1.45511e-12	-1.61507e-12 8.91319e-13	-2.06878e-15 5.66752e-16	9.09726e-17 1.40149e-16	
75.5	20.3735	14.5	3.06465e-09 2.35244e-09	-1.8816e-08 1.10912e-08	-2.28295e-12 1.35853e-12	-1.49476e-12 4.64629e-13	-1.1866e-15 4.26131e-16	8.3336e-17 9.39155e-17	
76.5	18.8016	13	8.31204e-10 6.4514e-10	-2.0513e-08 5.79522e-09	-3.82896e-12 2.4547e-12	-1.20547e-12 3.18575e-13	-1.61282e-15 4.34346e-16	2.69324e-17 3.95436e-17	
77.5	17.0659	12	1.65295e-09 1.0828e-09	-3.5034e-08 7.17152e-09	-2.63628e-13 1.20839e-12	-1.03527e-12 3.50778e-13	5.37143e-16 1.59099e-15	8.28104e-17 7.83575e-17	
78.5	15.4868	11.5	2.71499e-10 2.27631e-10	-2.51116e-08 4.72022e-09	-2.86268e-12 8.92191e-13	4.68116e-14 2.71743e-13	-8.06234e-16 3.10214e-16	-3.64587e-18 1.38177e-17	
79.5	14.0961	10.5	1.16904e-09 7.77969e-10	-2.54619e-08 5.11524e-09	-9.53859e-13 5.87783e-13	-3.36567e-13 2.11453e-13	1.55429e-16 2.75645e-16	-1.16153e-17 6.91807e-18	
80.5	12.5582	9.5	1.93962e-09 1.47354e-09	-1.54532e-08 3.05254e-09	3.84384e-13 1.50724e-12	5.95914e-16 1.27666e-13	3.74274e-16 5.02661e-16	4.80054e-18 3.78768e-18	
81.5	11.3933	8.5	5.13609e-10 2.6273e-10	-1.64311e-08 3.70298e-09	-2.75449e-13 3.28861e-13	-7.34917e-14 1.36467e-13	-8.48108e-17 3.46812e-17	5.09144e-18 7.85899e-18	
82.5	10.1553	8	2.25332e-10 1.67218e-10	-9.34907e-09 2.73894e-09	-4.09258e-13 2.20881e-13	1.57684e-14 5.64883e-14	6.51688e-17 8.1177e-17	3.11913e-18 2.32245e-18	
83.5	9.05287	7.5	2.49783e-10 8.57075e-11	-7.61424e-09 3.21479e-09	-1.10525e-13 7.29925e-14	3.55267e-14 4.09984e-14	4.00954e-17 3.76709e-17	2.98879e-18 2.91023e-18	
84.5	8.05685	6.5	3.30572e-10 1.38064e-10	-7.0522e-09 2.28596e-09	-2.15141e-13 8.73384e-14	4.4959e-14 2.70415e-14	4.97471e-16 3.25042e-16	8.95607e-19 1.04878e-18	
85.5	7.15386	6	3.37711e-10 1.93382e-10	-4.32452e-09 1.57589e-09	-7.75069e-14 6.82914e-14	2.46739e-14 1.64614e-14	5.54227e-17 4.88671e-17	-5.07637e-20 3.80741e-19	
86.5	6.3347	5.5	2.70111e-10 1.51307e-10	1.37672e-10 9.71884e-10	1.43988e-14 5.18796e-14	9.65188e-15 4.81565e-15	7.47454e-18 4.43306e-18	2.41043e-19 1.93746e-19	
87.5	5.51672	5	7.79068e-11 2.89901e-11	-8.12011e-10 1.23182e-09	2.88432e-14 2.07091e-14	1.19153e-14 4.12094e-15	1.41664e-17 1.18958e-17	-1.3918e-19 9.72195e-20	
88.5	4.84403	4.5	1.05577e-10 6.50912e-11	7.64223e-10 5.88742e-10	9.80986e-15 6.60652e-15	2.53385e-15 8.48879e-16	3.13768e-18 1.95609e-18	2.44867e-20 4.24693e-20	
89.5	4.12099	4	2.13263e-11 6.44389e-12	8.45693e-11 2.00774e-10	8.69337e-15 5.31907e-15	2.7426e-16 1.14234e-16	3.94179e-18 2.81288e-18	5.28653e-20 4.53344e-20	
90.5	3.58475	4	5.16417e-12 1.39308e-12	-5.76022e-11 2.36997e-10	1.53716e-14 9.62489e-15	3.5603e-16 8.03271e-17	1.89982e-19 1.5646e-19	2.30487e-21 9.88366e-21	
91.5	3.02614	3.5	2.01736e-12 6.68077e-13	8.57633e-11 9.02399e-11	7.8877e-16 3.64951e-16	3.90627e-17 1.9904e-17	1.28328e-20 8.32538e-21	5.22372e-21 2.76674e-21	
92.5	2.55304	3	5.00701e-13 2.0517e-13	1.35819e-10 5.46487e-11	4.83937e-16 1.70455e-16	3.29657e-18 1.49228e-18	1.96804e-21 1.72427e-21	3.30115e-21 1.24391e-21	
93.5	2.0837	2.5	5.21086e-15 1.9652e-15	7.79247e-11 2.77851e-11	1.679e-16 1.19058e-16	6.2575e-19 4.27783e-19	3.5462e-22 1.56444e-22	2.58385e-21 1.17701e-21	
94.5	1.68128	2	3.50967e-16 2.66864e-16	4.78326e-11 1.50134e-11	3.06688e-17 1.64209e-17	1.83192e-21 1.36048e-21	1.69581e-23 5.54263e-24	1.50658e-22 5.77386e-23	
95.5	1.31886	2	1.14733e-19 4.54925e-20	1.26587e-11 2.70098e-12	5.91197e-19 2.94798e-19	9.71137e-23 3.95232e-23	6.73334e-24 2.91408e-24	2.0415e-24 6.49748e-25	
96.5	0.959325	2	2.45545e-18 1.1069e-18	2.17453e-12 8.16195e-13	7.40536e-21 3.36232e-21	2.45041e-23 1.28262e-23	8.39829e-24 2.78277e-24	2.00465e-25 5.1597e-26	
97.5	0.646066	2	4.93282e-17 4.20425e-17	1.25863e-13 7.39344e-14	1.57707e-21 1.16313e-21	2.71618e-24 1.51383e-24	3.52096e-25 2.35913e-25	5.86726e-26 3.79693e-26	
98.5	0.336555	2	1.33319e-17 1.22242e-17	2.02851e-14 9.72249e-15	6.33014e-22 2.71104e-22	3.08423e-24 2.87713e-24	1.9895e-27 1.58804e-27	5.11167e-28 3.52414e-28	
99.5	0.107209	0	1.73573e-15 1.76486e-15	3.83564e-19 2.15774e-19	4.45988e-25 6.71564e-25	4.28208e-28 2.20067e-27	-8.67168e-30 9.00919e-30	-5.0072e-30 7.70942e-30	
