Cent%	 dNdy	 Npart	 Observable	 err
1.81998e+78	3.45945e+97	1.03718e-71	4.76196e-07 3.09632e-07
-1.72723e-77	-1.72723e-77	2.2191e-314	2.69865e-06 2.01022e-07
