Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
2.5	691.479	241.5	nan	nan	nan	nan	0.51662	0.397206	
7.5	563.324	210	nan	0.702374	0.686168	nan	nan	0.268969	
12.5	467.641	181	nan	0.705521	0.762032	nan	0.35396	0.549121	
17.5	384.104	154.5	nan	0.758225	0.81704	nan	0.670419	0.54842	
22.5	315.092	131	nan	0.768223	0.83472	nan	0.638697	0.50865	
27.5	257.343	110	nan	0.818731	0.86312	nan	0.66225	0.488563	
32.5	209.026	91.5	nan	0.794994	0.870044	nan	0.690485	0.589618	
37.5	167.155	75.5	nan	0.781815	0.870783	nan	0.829625	0.680327	
42.5	129.995	61.5	nan	0.797948	0.882177	nan	0.797374	0.632027	
47.5	100.757	49	0.58663	0.798914	0.887097	0.180151	0.858283	0.662814	
52.5	76.2788	38.5	nan	0.809769	0.891592	nan	0.87239	0.72665	
57.5	57.0444	30	0.765606	0.853139	0.90101	0.420291	0.915799	0.737368	
62.5	42.1024	23	0.733417	0.859939	0.896644	nan	0.927974	0.723747	
67.5	30.2267	17	0.682251	0.937255	0.899958	nan	0.918678	0.640688	
72.5	21.2658	12	0.347098	0.955519	0.878586	nan	0.889611	nan	
77.5	13.7135	8.5	nan	0.918669	0.776779	nan	0.82454	nan	
82.5	8.51766	6	nan	0.850815	nan	nan	nan	nan	
87.5	4.86351	4	nan	nan	nan	nan	nan	nan	
92.5	nan	2.5	nan	nan	nan	nan	nan	nan	
97.5	nan	2	nan	nan	nan	nan	nan	nan	
