Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
19.5	354.111	144.5	-0.000592849 0.00057738	-0.000374947 0.000355744	-0.000128556 0.000126795	-3.73222e-05 3.72223e-05	-8.13609e-06 8.06011e-06	-1.75776e-06 1.74153e-06	
20.5	338.534	139.5	-8.31614e-08 1.874e-08	9.34491e-06 1.58378e-06	2.50161e-10 1.6018e-07	4.63378e-09 8.25508e-09	-4.25758e-09 4.1547e-09	-2.06599e-09 1.46047e-09	
21.5	333.657	135	-1.03138e-07 2.71523e-08	9.04654e-06 1.79016e-06	7.82232e-08 1.1351e-07	2.18538e-08 7.29693e-09	2.25505e-10 4.50021e-10	-1.33818e-09 1.3018e-09	
22.5	312.308	130.5	-1.36257e-07 5.20179e-08	1.04819e-05 2.13162e-06	-2.59056e-07 3.46666e-07	-3.03128e-09 1.21785e-08	-3.05967e-10 4.60055e-10	-2.43693e-11 5.68793e-11	
23.5	300.075	126	-1.22009e-07 3.50693e-08	9.10379e-06 1.9125e-06	2.98455e-07 1.23271e-07	-3.38237e-09 1.02953e-08	4.14129e-10 3.78149e-10	-2.33284e-10 1.11364e-10	
24.5	287.685	122	-5.88008e-05 5.86842e-05	-0.000371458 0.000383102	-7.46397e-05 7.47229e-05	-3.21413e-06 3.22321e-06	-1.7734e-08 1.53574e-08	-1.35042e-06 1.35024e-06	
25.5	276.436	118	-2.99056e-06 2.85634e-06	-0.000475137 0.000488585	-7.93544e-05 7.95423e-05	-1.76257e-06 1.79465e-06	-1.2028e-07 1.19668e-07	-5.1786e-06 5.17859e-06	
26.5	264.804	113.5	-1.42786e-05 1.06913e-05	-0.000873743 0.000624923	-0.000164395 0.000115934	-6.5968e-06 4.80392e-06	-5.46074e-07 5.32997e-07	-8.07469e-06 7.08271e-06	
27.5	262.47	109.5	-0.000421997 0.000360084	-0.00147706 0.000792395	-0.000125218 7.58948e-05	-0.000189134 0.000185218	-1.03557e-06 6.70404e-07	-2.19158e-05 1.44394e-05	
28.5	244.84	106	-1.99912e-07 6.45677e-08	1.8839e-05 2.63214e-06	1.33674e-07 1.43103e-07	1.31509e-08 8.24586e-09	2.96069e-10 6.88438e-10	-7.733e-11 6.26774e-11	
29.5	236.585	102	-8.99409e-06 8.69618e-06	-0.000294974 0.000312004	-5.97886e-05 6.00686e-05	-2.29951e-06 2.30369e-06	-2.39105e-09 2.88187e-09	-1.06786e-06 1.06774e-06	
30.5	229.737	98	-2.15188e-06 2.023e-06	-0.000712885 0.000518919	-0.000182853 0.000135224	-4.6379e-05 4.54083e-05	-2.15426e-05 2.13819e-05	-1.57775e-05 1.14919e-05	
31.5	214.398	94.5	-2.66966e-07 7.06893e-08	2.07005e-05 3.04489e-06	5.87345e-07 1.45625e-07	2.11573e-08 7.30446e-09	-6.68711e-10 7.38537e-10	-3.0611e-11 5.08077e-11	
32.5	206.456	91	-1.76557e-07 3.5552e-08	1.66595e-06 1.7212e-05	-9.04935e-05 9.0503e-05	-4.17528e-06 4.19128e-06	-2.9107e-07 2.90181e-07	-6.75289e-07 6.59502e-07	
33.5	205.101	87.5	-1.74926e-06 1.49076e-06	-0.000212979 0.000230051	-3.86394e-05 3.87761e-05	-1.45136e-06 1.46263e-06	-8.48252e-07 8.48572e-07	-6.76492e-06 6.76481e-06	
34.5	187.503	84.5	-3.23859e-06 2.98725e-06	-0.000397502 0.000420743	-7.67332e-05 7.69253e-05	-2.76977e-06 2.77413e-06	-2.16582e-07 2.1645e-07	-4.11121e-06 4.11108e-06	
35.5	178.304	81.5	-3.49047e-07 1.23449e-07	1.84648e-05 2.98443e-06	7.73742e-08 1.06503e-07	6.86397e-09 7.94731e-09	-8.69036e-10 5.09501e-10	-8.71157e-11 5.07186e-11	
36.5	182.147	78.5	-5.64499e-06 5.45298e-06	-0.000237089 0.000261597	-4.92918e-05 4.93448e-05	-2.11387e-06 2.11757e-06	-2.80389e-07 2.7982e-07	-2.96085e-06 2.96072e-06	
37.5	162.122	75.5	-2.20684e-06 1.72073e-06	-0.000326583 0.000346988	-7.66116e-05 7.70248e-05	-7.39811e-06 7.40846e-06	-2.59321e-06 2.59284e-06	-7.90302e-06 7.90276e-06	
38.5	162.847	72.5	-4.0296e-06 3.69895e-06	-0.000437206 0.000454186	-7.64162e-05 7.66137e-05	-2.71333e-06 2.71452e-06	-9.54671e-07 9.53768e-07	-9.34396e-06 9.34369e-06	
39.5	149.05	69.5	-2.01078e-06 1.61551e-06	2.02561e-05 3.8459e-06	4.63505e-07 1.12447e-07	8.52302e-09 7.20339e-09	-4.09945e-08 4.05025e-08	-3.79657e-09 3.66601e-09	
40.5	141.727	66.5	-4.61353e-07 1.70324e-07	2.50793e-05 4.27492e-06	2.71856e-07 8.91011e-08	7.93372e-10 1.18611e-08	-1.04492e-09 7.22343e-10	-1.1475e-10 5.46392e-11	
41.5	136.522	63.5	-0.000799588 0.000799399	-0.000318254 0.000345492	-5.28039e-05 5.28907e-05	-4.53815e-06 4.53132e-06	-2.98985e-07 2.97861e-07	-3.36163e-08 3.34567e-08	
42.5	132.73	61	-1.00948e-05 9.70454e-06	-0.000508006 0.000533234	-9.82187e-05 9.83064e-05	-3.09223e-06 3.07069e-06	-7.68982e-09 6.97277e-09	-2.42261e-06 2.41888e-06	
43.5	123.023	58.5	-3.32035e-07 1.04017e-07	2.70097e-05 4.27281e-06	1.60804e-07 8.68697e-08	-1.70514e-08 1.16983e-08	-1.22545e-10 3.9796e-10	-6.72023e-11 5.09923e-11	
44.5	116.989	56	-1.0399e-06 7.81257e-07	2.65564e-05 4.49622e-06	1.6797e-07 9.07503e-08	-2.40253e-08 1.45573e-08	8.68554e-11 3.74809e-10	-2.23677e-10 1.373e-10	
45.5	115.075	53.5	-8.42236e-05 8.24531e-05	3.14432e-05 4.38452e-06	-1.19395e-07 1.15184e-07	-1.17642e-08 1.01312e-08	-2.08709e-08 1.94902e-08	-9.6457e-07 9.64236e-07	
46.5	104.584	51	-4.62859e-07 1.23339e-07	2.63273e-05 4.48983e-06	5.16912e-08 7.4834e-08	-1.66786e-08 1.10353e-08	-4.1965e-10 3.94527e-10	-1.61049e-10 6.21136e-11	
47.5	101.361	49	-5.17521e-07 1.20753e-07	-6.88868e-05 9.23972e-05	-1.26962e-08 8.84453e-08	-1.02425e-07 9.84959e-08	-4.25648e-08 4.25031e-08	-4.68969e-09 4.54156e-09	
48.5	94.4421	47	-4.32937e-07 1.39979e-07	3.06095e-05 4.55255e-06	8.89924e-08 6.48512e-08	-2.24134e-08 1.34807e-08	-1.63144e-09 9.00047e-10	-8.26151e-11 4.63126e-11	
49.5	89.106	44.5	-1.44689e-05 1.40722e-05	2.07648e-05 3.87882e-06	1.9032e-09 2.52828e-07	-4.70946e-08 1.1638e-08	-1.53204e-10 3.26357e-10	-3.05068e-08 3.02976e-08	
50.5	84.7872	42	-5.42479e-07 1.97292e-07	2.16555e-05 4.05502e-06	1.16401e-08 7.15562e-08	-1.98631e-08 8.2662e-09	-1.39915e-10 3.15279e-10	-1.08335e-10 3.99053e-11	
51.5	79.5671	40	-3.90398e-07 8.57788e-08	1.9172e-05 5.09707e-06	1.56297e-07 5.44926e-08	-3.45536e-08 1.1894e-08	2.41778e-11 2.8442e-10	-2.47128e-10 7.62245e-11	
52.5	77.9255	38.5	-5.8888e-07 1.33736e-07	-0.000329774 0.000355854	-5.9721e-05 5.98836e-05	-5.58786e-06 5.56848e-06	-3.54474e-07 3.536e-07	-2.8102e-08 2.79367e-08	
53.5	71.4114	37	-4.06964e-07 1.22434e-07	2.78931e-05 4.02737e-06	1.21735e-07 4.87598e-08	-1.00513e-08 8.0275e-09	-1.19582e-10 2.40066e-10	-1.45139e-10 5.72793e-11	
54.5	67.7461	35	-4.35124e-07 1.19277e-07	2.68344e-05 3.94523e-06	1.2056e-07 4.87917e-08	-2.59164e-08 7.66662e-09	-8.60398e-11 1.96541e-10	-1.32742e-10 4.06738e-11	
55.5	63.912	33	-5.01317e-07 1.11574e-07	2.56999e-05 3.7717e-06	1.60515e-08 4.41333e-08	-1.76734e-08 6.93373e-09	-2.07528e-10 2.99671e-10	-2.26605e-10 5.72838e-11	
56.5	61.0489	31.5	-8.00336e-07 1.93583e-07	1.9791e-05 3.84787e-06	8.27429e-08 3.57643e-08	-3.02214e-08 1.01516e-08	-1.95326e-10 2.62743e-10	-2.1169e-10 5.65641e-11	
57.5	56.6569	30	-5.02151e-07 1.3147e-07	2.03876e-05 4.12159e-06	3.57538e-08 4.19545e-08	-1.49962e-08 5.7472e-09	-2.16431e-10 2.58913e-10	-8.88168e-11 2.81107e-11	
58.5	53.6036	28	-3.64359e-07 8.06044e-08	2.00884e-05 3.54689e-06	1.22828e-08 3.17221e-08	-1.68843e-08 5.75222e-09	1.83394e-10 2.05503e-10	-1.24251e-10 4.59701e-11	
59.5	50.7187	26.5	-4.52956e-07 1.02527e-07	2.50197e-05 3.89061e-06	-1.52517e-08 2.42895e-08	-2.43433e-08 9.20957e-09	-3.64872e-10 1.6918e-10	-1.37624e-10 4.57348e-11	
60.5	47.929	25.5	-4.04241e-07 9.67103e-08	2.05764e-05 3.11134e-06	3.40453e-08 1.99472e-08	-4.90477e-09 5.51664e-09	-2.52577e-10 1.45572e-10	-1.32239e-10 5.19668e-11	
61.5	44.4183	24	-3.17474e-07 6.95705e-08	1.40775e-05 3.19509e-06	-1.31449e-08 2.44505e-08	-3.01159e-08 6.50899e-09	-3.26821e-10 1.67634e-10	-1.10668e-10 2.8147e-11	
62.5	42.1763	22.5	-3.04683e-07 1.53033e-07	1.43695e-05 3.13306e-06	-9.53341e-09 2.21538e-08	-2.44608e-08 6.4051e-09	-3.20184e-10 1.35656e-10	-1.14271e-10 2.86001e-11	
63.5	39.1998	21.5	-1.71009e-07 4.59372e-08	1.20195e-05 3.3439e-06	-1.21353e-08 1.92737e-08	-3.08962e-08 7.32827e-09	-2.38233e-10 1.60335e-10	-1.68873e-10 3.69739e-11	
64.5	36.6897	20.5	-1.74761e-07 2.85616e-08	1.4041e-05 2.69572e-06	-3.43426e-08 1.76535e-08	-1.63092e-08 5.27244e-09	-1.05545e-10 5.86842e-11	-1.52443e-10 4.73115e-11	
65.5	34.4989	19	-1.13967e-07 2.03749e-08	1.27982e-05 2.51882e-06	-2.94476e-08 1.44393e-08	-1.89477e-08 3.61086e-09	-2.49321e-10 9.9083e-11	-1.13281e-10 2.15674e-11	
66.5	32.6626	17.5	-2.19486e-07 4.83367e-08	1.21884e-05 2.51563e-06	2.19071e-10 9.36158e-09	-1.67465e-08 5.54373e-09	-1.06747e-10 5.30667e-11	-7.01672e-11 1.63375e-11	
67.5	29.6637	16.5	-1.6415e-07 3.11402e-08	8.77408e-06 2.62062e-06	-4.12503e-09 7.56342e-09	-1.85406e-08 4.18632e-09	-2.57988e-10 8.88812e-11	-6.05549e-11 1.30859e-11	
68.5	27.8683	15.5	-1.3636e-07 2.76328e-08	6.01787e-06 2.29923e-06	-2.84775e-08 1.39317e-08	-2.31544e-08 4.07995e-09	-3.32808e-10 2.3292e-10	-8.42997e-11 2.23934e-11	
69.5	26.0877	14.5	-1.92209e-07 5.62033e-08	2.12985e-06 1.8857e-06	-1.76913e-08 7.13053e-09	-1.92802e-08 3.45623e-09	-8.98556e-11 3.14361e-11	-4.25033e-11 1.29347e-11	
70.5	23.9291	13.5	-5.86506e-08 1.30735e-08	4.78221e-06 1.89803e-06	-3.01537e-08 8.37449e-09	-1.59984e-08 3.00317e-09	-4.42139e-11 2.21814e-11	-5.19922e-11 1.17378e-11	
71.5	22.1677	13	-7.93838e-08 1.46862e-08	3.34438e-06 2.02536e-06	-2.04974e-08 6.37984e-09	-1.49776e-08 2.20507e-09	-1.1041e-10 2.39658e-11	-2.72742e-11 5.10827e-12	
72.5	20.4486	12.5	-7.53786e-08 1.42034e-08	-6.51993e-07 1.31741e-06	-1.22916e-08 7.93301e-09	-1.21047e-08 2.66815e-09	-1.176e-10 3.17032e-11	-3.3298e-11 1.19975e-11	
73.5	19.0906	11.5	-7.90226e-08 2.28565e-08	-2.30655e-06 1.10212e-06	-2.04275e-08 5.69732e-09	-1.47732e-08 2.86948e-09	-1.02973e-10 2.39232e-11	-2.7349e-11 6.57977e-12	
74.5	17.8762	10.5	-1.69405e-07 7.81634e-08	5.15502e-07 1.77275e-06	-8.38727e-09 6.41022e-09	-8.45239e-09 2.94844e-09	-4.99282e-11 2.64592e-11	-2.71468e-11 1.96697e-11	
75.5	15.8503	10	-7.86601e-08 2.14675e-08	2.28444e-06 4.36048e-06	1.64993e-09 5.44609e-09	-9.6123e-09 3.82888e-09	-2.91264e-10 1.65166e-10	-6.64289e-11 5.96558e-11	
76.5	15.2773	9.5	-2.24679e-08 1.57717e-08	-4.16445e-06 1.73035e-06	-1.25467e-08 6.33574e-09	-6.74107e-09 3.7451e-09	-7.12429e-11 3.6696e-11	-5.46502e-12 2.79021e-12	
77.5	13.3226	8.5	-2.56104e-08 1.27269e-08	1.01025e-07 2.51517e-06	-1.36832e-09 3.0845e-09	-7.08661e-09 2.60742e-09	-1.05876e-10 7.44422e-11	-5.31164e-12 2.45121e-12	
78.5	12.7439	8	-1.13171e-07 7.91333e-08	-5.99497e-06 1.73475e-06	-8.24592e-09 3.22226e-09	-1.0373e-08 5.24727e-09	-2.49487e-11 1.17194e-11	-8.84923e-12 6.08589e-12	
79.5	11.2422	7.5	-6.30169e-08 1.71718e-08	-5.33414e-06 1.89067e-06	-2.91026e-09 1.62672e-09	-4.31588e-09 1.74484e-09	-5.13405e-12 4.50865e-12	-1.92601e-12 7.66481e-13	
80.5	10.0436	7	-2.84015e-08 1.14385e-08	-5.34114e-06 1.64272e-06	-9.32503e-09 5.61137e-09	-5.21266e-09 2.34329e-09	-9.94473e-12 5.65312e-12	-2.70906e-12 1.51741e-12	
81.5	9.27992	6.5	-5.02693e-08 1.94822e-08	-3.40374e-06 1.03691e-06	-5.42185e-09 1.5482e-09	-2.70521e-09 1.0769e-09	-1.78133e-11 6.98707e-12	-1.49712e-12 5.58154e-13	
82.5	8.33794	6	-2.52555e-08 1.64054e-08	-3.52625e-06 1.37322e-06	-2.81065e-09 1.42468e-09	-1.45586e-09 8.21766e-10	-4.16191e-12 2.28434e-12	-7.15249e-13 2.9268e-13	
83.5	7.50164	5.5	-1.82992e-08 7.24698e-09	-5.33556e-06 1.98648e-06	-1.97485e-09 1.49535e-09	-2.00297e-09 1.02534e-09	-3.09486e-12 2.58222e-12	-1.05197e-12 6.12226e-13	
84.5	6.76668	5	-1.28542e-08 5.85758e-09	-3.65973e-06 1.19764e-06	-1.35572e-09 5.67368e-10	-1.25486e-09 9.01424e-10	-1.32554e-11 1.29904e-11	-9.33778e-13 4.56951e-13	
85.5	6.02018	4.5	-2.43227e-08 1.05946e-08	-1.47101e-06 7.28783e-07	-2.84824e-09 1.78254e-09	-1.96937e-10 1.11659e-10	-5.38193e-12 4.69131e-12	-2.57113e-13 1.20681e-13	
86.5	5.41999	4	-2.78921e-09 1.08976e-09	-2.43151e-06 9.8824e-07	-2.1485e-09 1.70219e-09	-2.84992e-10 1.26782e-10	-3.41762e-12 3.17433e-12	-1.57831e-12 1.15889e-12	
87.5	4.70964	4	-3.52265e-08 1.92153e-08	-3.03026e-06 9.70879e-07	-3.16717e-10 1.42788e-10	-2.65024e-10 1.3656e-10	-3.10244e-13 2.03261e-13	-2.61718e-13 8.07771e-14	
88.5	4.23509	4	-2.01018e-09 1.00285e-09	-1.38567e-06 6.17106e-07	-5.81097e-10 3.04915e-10	-1.09641e-10 7.42673e-11	-2.94989e-14 7.90574e-15	-2.24557e-13 1.13689e-13	
89.5	3.59383	3.5	-2.16831e-09 8.92421e-10	-1.03335e-06 4.10888e-07	-2.2486e-10 1.1555e-10	-4.56248e-12 2.61857e-12	-8.94448e-14 4.4328e-14	-4.3185e-14 1.91935e-14	
90.5	nan	3	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
91.5	nan	3	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
92.5	nan	2.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
93.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
94.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
95.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
96.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
97.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
98.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
99.5	nan	0	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
