Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
0.5	777.18	253	nan nan nan nan nan nan 
1.5	718.472	245.5	nan nan nan nan nan nan 
2.5	674.353	240	nan nan nan nan nan nan 
3.5	660.383	234	nan nan nan nan nan nan 
4.5	626.524	228	nan nan nan nan nan nan 
5.5	613.49	222	nan nan nan nan nan nan 
6.5	578.881	216	nan nan nan nan nan nan 
7.5	559.427	209.5	nan nan nan nan nan nan 
8.5	547.174	203	nan nan nan nan nan nan 
9.5	519.978	197.5	nan nan nan nan nan nan 
10.5	504.576	192	nan nan nan nan nan nan 
11.5	483.895	186	nan nan nan nan nan nan 
12.5	463.808	180.5	nan nan nan nan nan nan 
13.5	449.077	175	nan nan nan nan nan nan 
14.5	435.64	169.5	nan nan nan nan nan nan 
15.5	414.993	164	nan nan nan nan nan nan 
16.5	397.992	158.5	nan nan nan nan nan nan 
17.5	384.183	153.5	nan nan nan nan nan nan 
18.5	366.994	149	nan nan nan nan nan nan 
19.5	354.111	144.5	nan nan nan nan nan nan 
20.5	338.534	139.5	0.987673 0.0127674 4.65746 nan nan nan 
21.5	333.657	135	0.976341 0.0188221 0.845811 nan 0.844234 0.168147 
22.5	312.308	130.5	0.998222 0.0258415 nan nan nan nan 
23.5	300.075	126	0.997718 0.0167248 0.994013 0.0680241 nan nan 
24.5	287.685	122	nan nan nan nan nan nan 
25.5	276.436	118	nan nan nan nan nan nan 
26.5	264.804	113.5	nan nan nan nan nan nan 
27.5	262.47	109.5	nan nan nan nan nan nan 
28.5	244.84	106	0.986009 0.00799132 1.09625 0.188093 1.014 0.129475 
29.5	236.585	102	nan nan nan nan nan nan 
30.5	229.737	98	nan nan nan nan nan nan 
31.5	214.398	94.5	0.98951 0.0113808 0.970592 0.0313988 0.910549 0.0953362 
32.5	206.456	91	2.34367 1.76089 nan nan nan nan 
33.5	205.101	87.5	nan nan nan nan nan nan 
34.5	187.503	84.5	nan nan nan nan nan nan 
35.5	178.304	81.5	0.97564 0.012522 nan nan 0.82591 1.01526 
36.5	182.147	78.5	nan nan nan nan nan nan 
37.5	162.122	75.5	nan nan nan nan nan nan 
38.5	162.847	72.5	nan nan nan nan nan nan 
39.5	149.05	69.5	0.985379 0.0163537 1.02681 0.0292737 1.09729 0.123841 
40.5	141.727	66.5	0.975961 0.0133136 0.857043 0.142209 2.19636 6.15638 
41.5	136.522	63.5	nan nan nan nan nan nan 
42.5	132.73	61	nan nan nan nan nan nan 
43.5	123.023	58.5	0.964689 0.0142558 nan nan nan nan 
44.5	116.989	56	1.00725 0.0188618 0.618265 nan nan nan 
45.5	115.075	53.5	0.968777 0.00971801 nan nan nan nan 
46.5	104.584	51	0.985368 0.0176093 nan nan nan nan 
47.5	101.361	49	nan nan nan nan nan nan 
48.5	94.4421	47	0.964473 0.0110545 nan nan nan nan 
49.5	89.106	44.5	0.961308 0.0199965 4.36635 nan nan nan 
50.5	84.7872	42	0.945985 0.0239904 nan nan nan nan 
51.5	79.5671	40	1.00664 0.0348225 0.771738 0.345014 nan nan 
52.5	77.9255	38.5	nan nan nan nan nan nan 
53.5	71.4114	37	0.977824 0.00951545 0.95488 0.0767328 nan nan 
54.5	67.7461	35	0.973401 0.0102213 0.709438 0.616296 nan nan 
55.5	63.912	33	0.971896 0.0104758 nan nan nan nan 
56.5	61.0489	31.5	0.98141 0.0153543 0.680688 0.849774 nan nan 
57.5	56.6569	30	0.928094 0.0332177 nan nan nan nan 
58.5	53.6036	28	0.968506 0.0167174 nan nan nan nan 
59.5	50.7187	26.5	0.962065 0.0136789 nan nan nan nan 
60.5	47.929	25.5	0.957035 0.0132157 nan nan nan nan 
61.5	44.4183	24	0.92455 0.043888 nan nan nan nan 
62.5	42.1763	22.5	0.890717 0.0576362 nan nan nan nan 
63.5	39.1998	21.5	0.812755 0.164644 nan nan nan nan 
64.5	36.6897	20.5	0.924036 0.0331921 nan nan nan nan 
65.5	34.4989	19	0.901856 0.0440122 nan nan nan nan 
66.5	32.6626	17.5	0.936815 0.0305566 nan nan nan nan 
67.5	29.6637	16.5	0.753647 0.289287 nan nan nan nan 
68.5	27.8683	15.5	nan nan nan nan nan nan 
69.5	26.0877	14.5	nan nan nan nan nan nan 
70.5	23.9291	13.5	nan nan nan nan nan nan 
71.5	22.1677	13	nan nan nan nan nan nan 
72.5	20.4486	12.5	nan nan nan nan nan nan 
73.5	19.0906	11.5	nan nan nan nan nan nan 
74.5	17.8762	10.5	nan nan nan nan nan nan 
75.5	15.8503	10	nan nan nan nan nan nan 
76.5	15.2773	9.5	nan nan nan nan nan nan 
77.5	13.3226	8.5	nan nan nan nan nan nan 
78.5	12.7439	8	nan nan nan nan nan nan 
79.5	11.2422	7.5	nan nan nan nan nan nan 
80.5	10.0436	7	nan nan nan nan nan nan 
81.5	9.27992	6.5	nan nan nan nan nan nan 
82.5	8.33794	6	nan nan nan nan nan nan 
83.5	7.50164	5.5	nan nan nan nan nan nan 
84.5	6.76668	5	nan nan nan nan nan nan 
85.5	6.02018	4.5	nan nan nan nan nan nan 
86.5	5.41999	4	nan nan nan nan nan nan 
87.5	4.70964	4	nan nan nan nan nan nan 
88.5	4.23509	4	nan nan nan nan nan nan 
89.5	3.59383	3.5	nan nan nan nan nan nan 
90.5	nan	3	nan nan nan nan nan nan 
91.5	nan	3	nan nan nan nan nan nan 
92.5	nan	2.5	nan nan nan nan nan nan 
93.5	nan	2	nan nan nan nan nan nan 
94.5	nan	2	nan nan nan nan nan nan 
95.5	nan	2	nan nan nan nan nan nan 
96.5	nan	2	nan nan nan nan nan nan 
97.5	nan	2	nan nan nan nan nan nan 
98.5	nan	2	nan nan nan nan nan nan 
