Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	625.347	226.5	nan	nan	nan	nan	nan	nan	
15	425.73	168.5	nan	0.711162	0.771919	nan	0.628769	0.497515	
25	285.914	121	nan	0.795828	0.845971	nan	0.661539	0.464493	
35	187.639	84	nan	0.78954	0.867567	nan	0.788229	0.635116	
45	115.583	55.5	nan	0.80282	0.883251	nan	0.839241	0.641865	
55	66.7145	34.5	nan	0.838098	0.895731	nan	0.899056	0.731329	
65	36.2826	20	0.705361	0.909774	0.897676	nan	0.924051	0.68781	
75	20.2641	10.5	nan	0.951205	0.868495	nan	0.881742	nan	
85	6.78735	5	nan	0.692783	nan	nan	nan	nan	
95	nan	2.5	nan	nan	nan	nan	nan	nan	
