Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	691.479	241.5	nan nan nan nan nan nan 
7.5	563.324	210	nan nan nan nan nan nan 
12.5	467.641	181	nan nan nan nan nan nan 
17.5	384.104	154.5	nan nan nan nan nan nan 
22.5	315.092	131	nan nan nan nan nan nan 
27.5	257.343	110	nan nan nan nan nan nan 
32.5	209.026	91.5	nan nan nan nan nan nan 
37.5	167.155	75.5	nan nan nan nan nan nan 
42.5	129.995	61.5	nan nan nan nan nan nan 
47.5	100.757	49	1.78631 0.824061 3.68856 nan nan nan 
52.5	76.2788	38.5	nan nan nan nan nan nan 
57.5	57.0444	30	0.963782 0.00707902 nan nan nan nan 
62.5	42.1024	23	0.921157 0.0170964 nan nan nan nan 
67.5	30.2267	17	0.657302 0.283525 nan nan nan nan 
72.5	21.2658	12	nan nan nan nan nan nan 
77.5	13.7135	8.5	nan nan nan nan nan nan 
82.5	8.51766	6	nan nan nan nan nan nan 
87.5	4.86351	4	nan nan nan nan nan nan 
92.5	nan	2.5	nan nan nan nan nan nan 
97.5	nan	2	nan nan nan nan nan nan 
