Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	86.7657	29.5	1.01094 0.0986331 nan nan nan nan 
7.5	66.6617	25.5	0.981826 0.0314983 nan nan nan nan 
12.5	56.3341	23	0.941869 0.0492935 nan nan nan nan 
17.5	48.1437	20.5	0.950309 0.14136 nan nan nan nan 
22.5	41.3162	18	0.907487 0.0517873 nan nan nan nan 
27.5	35.5032	16	0.929347 0.0430329 nan nan nan nan 
32.5	29.8265	14	0.791375 0.121162 nan nan nan nan 
37.5	25.2833	12	nan nan nan nan nan nan 
42.5	20.9476	10.5	nan nan nan nan nan nan 
47.5	17.4016	9	nan nan nan nan nan nan 
52.5	14.1089	7.5	nan nan nan nan nan nan 
57.5	11.4451	6.5	nan nan nan nan nan nan 
62.5	9.03791	5.5	nan nan nan nan nan nan 
67.5	7.06988	4.5	nan nan nan nan nan nan 
72.5	5.30007	4	nan nan nan nan nan nan 
77.5	3.91733	3.5	nan nan nan nan nan nan 
82.5	2.78093	2.5	nan nan nan nan nan nan 
87.5	1.76329	2	nan nan nan nan nan nan 
92.5	0.949622	2	nan nan nan nan nan nan 
97.5	0.296504	2	nan nan nan nan nan nan 
