Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
5	614.012	226	nan nan nan nan nan nan 
15	418.264	167.5	1.00468 0.0130062 nan nan 0.899396 0.155951 
25	280.296	120.5	0.978488 0.00828533 1.03519 0.0635701 0.926079 0.313651 
35	182.724	84	0.984225 0.00681474 1.02682 nan nan nan 
45	112.722	55.5	0.968636 0.00702601 0.770704 0.196991 nan nan 
55	65.2771	34.5	0.978391 0.00834789 nan nan nan nan 
65	35.9197	20	0.901029 0.0280558 nan nan nan nan 
75	16.891	10.5	nan nan nan nan nan nan 
85	6.51227	5	nan nan nan nan nan nan 
95	3.40377	2.5	nan nan nan nan nan nan 
