0.5 1530.45 2.18504e-314
1.5 1421.26 2.18504e-314
2.5 1359.67 2.18504e-314
3.5 1304.21 2.18504e-314
4.5 1251.2 2.18504e-314
5.5 1208.73 2.18504e-314
6.5 1158.76 2.18504e-314
7.5 1115.93 2.18504e-314
8.5 1076 2.18504e-314
9.5 1033.28 2.18504e-314
10.5 999.31 2.18504e-314
11.5 956.94 2.18504e-314
12.5 920.685 2.18504e-314
13.5 886.145 2.18504e-314
14.5 852.475 2.18504e-314
15.5 824.95 2.18504e-314
16.5 786.941 2.18504e-314
17.5 761.229 2.18504e-314
18.5 732.712 2.18504e-314
19.5 701.799 2.18504e-314
20.5 676.924 2.18504e-314
21.5 644.372 2.18504e-314
22.5 621.864 2.18504e-314
23.5 594.858 2.18504e-314
24.5 572.774 2.18504e-314
25.5 547.207 2.18504e-314
26.5 524.876 2.18504e-314
27.5 504.346 2.18504e-314
28.5 485.177 2.18504e-314
29.5 463.846 2.18504e-314
30.5 444.853 2.18504e-314
31.5 423.916 2.18504e-314
32.5 403.692 2.18504e-314
33.5 385.932 2.18504e-314
34.5 369.186 2.18504e-314
35.5 352.557 2.18504e-314
36.5 336.919 2.18504e-314
37.5 322.332 2.18504e-314
38.5 309.02 2.18504e-314
39.5 290.967 2.18504e-314
40.5 278.476 2.18504e-314
41.5 264.417 2.18504e-314
42.5 250.998 2.18504e-314
43.5 237.765 2.18504e-314
44.5 228.133 2.18504e-314
45.5 217.192 2.18504e-314
46.5 205.279 2.18504e-314
47.5 194.684 2.18504e-314
48.5 184.176 2.18504e-314
49.5 174.677 2.18504e-314
50.5 164.492 2.18504e-314
51.5 155.692 2.18504e-314
52.5 148.687 2.18504e-314
53.5 138.043 2.18504e-314
54.5 130.55 2.18504e-314
55.5 124.943 2.18504e-314
56.5 118.158 2.18504e-314
57.5 110.752 2.18504e-314
58.5 103.329 2.18504e-314
59.5 98.5613 2.18504e-314
60.5 92.6734 2.18504e-314
61.5 87.0814 2.18504e-314
62.5 81.3096 2.18504e-314
63.5 75.7651 2.18504e-314
64.5 71.5412 2.18504e-314
65.5 68.0522 2.18504e-314
66.5 63.8221 2.18504e-314
67.5 58.8565 2.18504e-314
68.5 56.1765 2.18504e-314
69.5 52.5166 2.18504e-314
70.5 47.9709 2.18504e-314
71.5 44.4641 2.18504e-314
72.5 41.593 2.18504e-314
73.5 38.4994 2.18504e-314
74.5 34.7234 2.18504e-314
75.5 31.9981 2.18504e-314
76.5 29.2637 2.18504e-314
77.5 26.773 2.18504e-314
78.5 24.4894 2.18504e-314
79.5 22.3372 2.18504e-314
80.5 20.2947 2.18504e-314
81.5 18.4304 2.18504e-314
82.5 16.5192 2.18504e-314
83.5 14.9119 2.18504e-314
84.5 13.5463 2.18504e-314
85.5 11.9419 2.18504e-314
86.5 10.6304 2.18504e-314
87.5 9.4706 2.18504e-314
88.5 8.31797 2.18504e-314
89.5 7.21739 2.18504e-314
90.5 6.80753 2.18504e-314
91.5 nan nan
92.5 nan nan
93.5 nan nan
94.5 nan nan
95.5 nan nan
96.5 nan nan
97.5 nan nan
98.5 nan nan
99.5 nan nan
