Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
30.5	94.5964	136	-3.4952e-09 1.03922e-09	1.0059e-05 1.36463e-06	1.37574e-08 2.41955e-08	-1.22422e-09 9.05749e-10	9.94723e-12 2.76053e-11	-2.05148e-12 1.96393e-12	
31.5	90.6952	130.5	-1.67642e-08 5.79079e-09	1.01517e-05 1.42558e-06	1.29238e-08 1.65793e-08	-1.43828e-09 1.32993e-09	-6.65339e-12 3.05954e-11	-8.30014e-12 4.33999e-12	
32.5	86.9725	126	-9.93221e-09 3.9593e-09	9.70374e-06 1.38478e-06	3.97135e-08 2.7187e-08	-1.17825e-09 1.5251e-09	-2.22088e-11 5.25058e-11	-1.41771e-12 1.44156e-12	
33.5	83.1223	121.5	-1.10758e-08 5.29284e-09	1.006e-05 1.937e-06	-1.2231e-09 2.35015e-08	-2.81414e-09 2.99491e-09	-8.28046e-11 5.6766e-11	-5.95037e-12 5.13532e-12	
34.5	79.6369	116.5	-7.616e-09 1.78286e-09	1.07747e-05 1.47497e-06	1.84819e-08 1.36868e-08	-6.87418e-10 1.18121e-09	-1.87787e-11 3.34747e-11	-3.90966e-12 2.44956e-12	
35.5	76.0275	112	-6.87369e-09 2.64271e-09	1.13018e-05 1.75186e-06	2.61878e-08 1.8304e-08	-1.64929e-09 1.35679e-09	-7.97064e-11 4.94068e-11	-3.3514e-12 2.20257e-12	
36.5	72.9307	107.5	-5.53897e-08 3.30453e-08	1.1732e-05 1.90266e-06	5.05198e-08 1.82505e-08	-4.58395e-10 1.62385e-09	-2.4053e-10 1.16187e-10	-6.9526e-12 3.00542e-12	
37.5	69.3972	103	-6.37079e-09 2.49436e-09	1.09534e-05 1.62402e-06	1.04954e-09 1.88013e-08	-3.19987e-09 1.19318e-09	-9.06442e-11 6.23666e-11	-8.35343e-12 3.32932e-12	
38.5	66.2531	99	-1.1347e-08 3.34055e-09	1.35848e-05 2.11583e-06	2.95186e-08 1.66375e-08	-1.36357e-09 1.48376e-09	-9.04828e-11 3.64667e-11	-2.59844e-12 2.14508e-12	
39.5	63.3317	95	-1.69089e-08 6.39834e-09	1.01446e-05 1.85166e-06	-6.38805e-09 1.9346e-08	-4.25853e-09 2.02711e-09	-1.90452e-10 8.34747e-11	-1.11031e-11 4.85535e-12	
40.5	60.3051	91	-2.07549e-08 7.59417e-09	1.17422e-05 2.02478e-06	1.76382e-08 1.6912e-08	3.92329e-10 8.89798e-10	-1.01954e-10 4.4938e-11	-3.34318e-12 2.72551e-12	
41.5	57.6947	87	-3.30974e-08 1.15041e-08	1.28842e-05 2.27922e-06	2.80484e-08 1.60003e-08	-7.25894e-09 3.13168e-09	-4.28145e-11 3.53347e-11	-1.84085e-11 1.13686e-11	
42.5	54.7753	83	-1.6102e-08 6.24026e-09	1.15673e-05 1.89127e-06	2.17507e-08 1.42341e-08	-3.78042e-09 2.16051e-09	-2.80764e-10 1.90041e-10	-9.64778e-12 5.51891e-12	
43.5	52.0679	79.5	-1.25846e-08 4.01837e-09	1.25507e-05 2.09139e-06	1.49482e-08 2.61889e-08	-2.15869e-09 1.31928e-09	-2.36698e-10 1.09758e-10	-1.77551e-11 9.96261e-12	
44.5	49.5962	76	-4.71993e-08 1.55418e-08	1.02341e-05 1.92992e-06	-2.74923e-08 2.47755e-08	-5.02276e-09 1.9111e-09	-9.53909e-11 8.82111e-11	-6.58198e-12 2.21019e-12	
45.5	47.1312	72.5	-5.80549e-08 2.20468e-08	1.27401e-05 2.614e-06	1.34888e-08 1.53028e-08	-6.1291e-09 1.65694e-09	-1.12099e-10 6.72848e-11	-6.54567e-12 2.51953e-12	
46.5	44.7348	69.5	-7.23629e-08 3.27077e-08	1.11305e-05 2.11572e-06	2.00503e-08 2.33258e-08	-3.00203e-09 1.3749e-09	-1.55175e-10 1.02919e-10	-9.94352e-12 4.10512e-12	
47.5	42.4334	66.5	-3.84335e-08 1.65337e-08	1.4345e-05 2.50903e-06	2.68628e-08 1.63726e-08	-8.9826e-09 6.89518e-09	-1.86496e-10 8.81331e-11	-2.67525e-11 2.59273e-11	
48.5	40.1969	63.5	-2.57092e-08 9.51544e-09	1.01616e-05 2.42602e-06	4.8656e-09 2.08285e-08	-6.02315e-09 3.54527e-09	-5.8126e-11 3.78501e-11	-1.13904e-11 5.41202e-12	
49.5	38.1346	60.5	-7.71692e-08 4.23973e-08	1.02425e-05 2.34167e-06	1.62538e-08 1.59993e-08	-4.70845e-09 1.65572e-09	-3.02578e-10 1.57269e-10	-5.88742e-12 2.23961e-12	
50.5	36.0442	57.5	-2.70942e-08 7.024e-09	8.16949e-06 2.34357e-06	-6.61918e-08 2.71421e-08	-5.1744e-09 1.89331e-09	-8.83558e-11 3.3007e-11	-1.8552e-12 1.22607e-12	
51.5	34.1748	54.5	-4.33054e-08 1.01838e-08	7.04392e-06 2.08267e-06	-2.95163e-09 1.63906e-08	-5.5672e-09 2.22513e-09	-8.4541e-11 3.63993e-11	-6.85569e-12 3.8095e-12	
52.5	32.0715	51.5	-7.31838e-08 5.33219e-08	1.0878e-05 2.18279e-06	-1.18057e-08 1.73449e-08	-6.43297e-09 2.41726e-09	-9.69201e-11 4.7276e-11	-7.42496e-12 3.25144e-12	
53.5	30.203	49	-4.94767e-08 1.10963e-08	8.17348e-06 2.39379e-06	-8.2876e-09 1.87895e-08	-1.25361e-08 3.90548e-09	-1.37049e-10 6.59685e-11	-1.27014e-11 5.02399e-12	
54.5	28.611	46.5	-2.71773e-07 1.26212e-07	8.10099e-06 2.13686e-06	-8.38953e-09 1.51255e-08	-7.54403e-09 2.76163e-09	-2.3773e-10 7.59956e-11	-1.78137e-11 8.90422e-12	
55.5	26.8468	44	-1.21282e-07 4.70651e-08	8.44659e-06 2.18257e-06	1.65717e-08 9.77694e-09	-6.43553e-09 2.02398e-09	-8.28433e-11 3.3304e-11	-1.06512e-11 4.3578e-12	
56.5	25.2786	42	-6.39423e-08 1.80272e-08	4.75321e-06 2.09814e-06	5.34057e-09 8.61954e-09	-4.66683e-09 1.92746e-09	-1.02107e-10 3.28131e-11	-3.34413e-12 1.26519e-12	
57.5	23.6746	39.5	-1.03708e-07 3.67834e-08	6.84024e-06 2.46705e-06	-4.34911e-09 1.27641e-08	-1.13694e-08 4.85707e-09	-1.2486e-10 4.48997e-11	-1.7147e-11 1.14329e-11	
58.5	22.3576	37	-6.54259e-08 3.11289e-08	1.04779e-05 2.23063e-06	-5.57545e-09 8.35165e-09	-5.82337e-09 1.98069e-09	-2.93705e-11 1.9469e-11	-9.13577e-12 4.21909e-12	
59.5	20.9598	35	-4.53455e-08 9.44178e-09	7.34736e-06 1.7146e-06	-2.03479e-08 1.20375e-08	-4.00618e-09 1.04199e-09	-8.68973e-11 3.01944e-11	-3.53665e-12 1.09558e-12	
60.5	19.5605	33	-9.89593e-08 2.69072e-08	6.19433e-06 1.6539e-06	-1.56738e-08 1.12198e-08	-5.7414e-09 2.62594e-09	-7.50517e-11 3.83787e-11	-4.48475e-12 3.25419e-12	
61.5	18.3077	31.5	-1.969e-07 7.10062e-08	8.59215e-06 1.99944e-06	-7.06116e-09 8.61247e-09	-5.66473e-09 1.75235e-09	-8.46943e-11 3.2799e-11	-6.69012e-12 2.78415e-12	
62.5	17.1105	30	-2.48278e-07 9.09576e-08	2.91821e-06 1.43004e-06	-2.63248e-09 8.21471e-09	-3.12794e-09 1.03972e-09	-4.57788e-11 1.4252e-11	-2.48831e-12 8.77069e-13	
63.5	15.9749	28	-5.72515e-07 2.69206e-07	5.20529e-06 1.57619e-06	-2.07158e-08 7.45176e-09	-2.7175e-09 1.39179e-09	-8.50354e-11 3.42508e-11	-1.32814e-12 7.98467e-13	
64.5	14.8253	26	-2.35397e-07 1.1871e-07	3.46319e-06 1.37212e-06	-5.45092e-09 1.04289e-08	-4.44536e-09 1.03008e-09	-4.2771e-11 2.14217e-11	-4.78902e-12 2.45267e-12	
65.5	13.7483	24.5	-5.9432e-07 4.48037e-07	3.28812e-06 1.31977e-06	-1.99843e-09 4.86978e-09	-1.8573e-09 5.44428e-10	-2.58693e-11 8.22344e-12	-1.04634e-12 5.46928e-13	
66.5	12.8128	23	-4.91752e-07 2.61723e-07	2.9277e-06 1.3929e-06	-2.81909e-09 2.85912e-09	-3.47792e-09 8.52411e-10	-1.87963e-11 7.16353e-12	-2.12882e-12 9.26687e-13	
67.5	11.8537	21.5	-2.74309e-07 9.49257e-08	3.16482e-06 1.12642e-06	-7.92682e-09 6.07275e-09	-3.60746e-09 9.17807e-10	-1.76462e-11 5.33528e-12	-4.3211e-12 1.23317e-12	
68.5	10.9802	20	-6.54636e-07 4.48425e-07	2.76928e-06 1.23047e-06	-7.06309e-09 2.58522e-09	-2.9113e-09 1.16267e-09	-4.22506e-11 9.42173e-12	-2.99743e-12 1.73212e-12	
69.5	10.0996	18.5	-6.31144e-07 3.04438e-07	7.71029e-07 1.20376e-06	-6.28726e-09 2.63465e-09	-4.14444e-09 1.21433e-09	-4.74009e-11 1.98858e-11	-2.56565e-12 8.42148e-13	
70.5	9.33371	17.5	-9.36925e-07 5.18033e-07	1.23555e-06 9.11066e-07	-5.23191e-09 1.93757e-09	-2.31182e-09 5.46273e-10	-1.03741e-11 2.88283e-12	-1.60229e-12 5.5691e-13	
71.5	8.55556	16.5	-1.48392e-06 9.22052e-07	-9.54217e-07 8.05962e-07	-4.28344e-09 1.27971e-09	-1.76383e-09 4.63699e-10	-1.62305e-11 6.47811e-12	-7.36735e-13 3.40316e-13	
72.5	7.88631	15.5	-9.6392e-07 5.70397e-07	-8.0137e-07 8.38675e-07	-4.95917e-09 1.60252e-09	-1.38959e-09 2.6597e-10	-1.26743e-11 3.18844e-12	-1.07384e-12 3.49623e-13	
73.5	7.25294	14.5	-1.26122e-06 7.04299e-07	6.55703e-08 5.65046e-07	-2.3078e-09 6.16023e-10	-1.23367e-09 3.17745e-10	-7.82403e-12 2.63899e-12	-8.41097e-13 2.76414e-13	
74.5	6.59674	13.5	-7.78125e-07 2.3704e-07	-3.07743e-07 5.884e-07	-1.82043e-09 9.56756e-10	-1.29706e-09 2.89188e-10	-3.29285e-12 1.07183e-12	-9.06946e-13 3.37583e-13	
75.5	6.04955	12.5	-4.92994e-07 1.61675e-07	-1.07839e-06 5.75805e-07	-2.44927e-09 6.28376e-10	-1.16831e-09 2.70606e-10	-3.77568e-12 1.34284e-12	-7.69637e-13 3.07465e-13	
76.5	5.50572	11.5	-6.08507e-07 1.82163e-07	-6.08317e-07 5.00413e-07	-1.21064e-09 3.22844e-10	-1.03014e-09 2.55052e-10	-3.31887e-12 1.67266e-12	-1.453e-12 4.59526e-13	
77.5	4.99813	10.5	-3.05422e-07 1.19375e-07	-1.38965e-06 4.51171e-07	-6.03574e-10 1.60873e-10	-4.28144e-10 9.75374e-11	-6.57533e-13 1.66305e-13	-7.38372e-13 2.49676e-13	
78.5	4.54881	9.5	-2.34514e-07 6.71549e-08	-1.17128e-06 3.96489e-07	-4.90246e-10 1.18756e-10	-2.3132e-10 6.73941e-11	-1.00526e-12 7.25159e-13	-4.36309e-13 1.50924e-13	
79.5	4.14137	9	-2.25971e-07 5.69833e-08	-1.62878e-06 3.12661e-07	-7.83201e-10 1.30487e-10	-9.87502e-11 2.43978e-11	-1.05397e-13 3.5649e-14	-3.67547e-13 1.08795e-13	
80.5	3.74621	8.5	-1.76255e-07 5.98454e-08	-1.2566e-06 1.91904e-07	-5.08954e-10 8.47349e-11	-6.99131e-11 1.82124e-11	-6.30215e-13 3.0656e-13	-4.49125e-13 9.93391e-14	
81.5	3.36984	7.5	-9.81181e-08 2.97502e-08	-1.24443e-06 2.09432e-07	-2.98334e-10 5.60188e-11	-7.23813e-11 1.6397e-11	-1.88502e-13 7.09122e-14	-2.99565e-13 7.17765e-14	
82.5	3.06169	7	-5.55084e-08 1.69946e-08	-8.87827e-07 1.63407e-07	-2.38622e-10 4.09359e-11	-1.89272e-11 3.88006e-12	-9.59829e-14 3.71393e-14	-2.4739e-13 4.48293e-14	
83.5	2.74429	6.5	-2.85825e-08 7.87443e-09	-8.2768e-07 1.08917e-07	-1.36319e-10 2.9668e-11	-8.10685e-12 2.70367e-12	-4.6414e-14 2.56443e-14	-1.318e-13 2.10864e-14	
84.5	2.46243	6	-2.50397e-08 6.60687e-09	-7.1796e-07 1.16019e-07	-6.94263e-11 1.64363e-11	-4.10137e-12 1.11568e-12	-1.16824e-14 2.51118e-15	-1.09197e-13 2.08968e-14	
85.5	2.18802	5.5	-1.34636e-08 2.47857e-09	-4.81945e-07 7.46465e-08	-2.63276e-11 5.83305e-12	-2.2585e-12 9.69497e-13	-1.05135e-14 3.59082e-15	-8.26868e-14 2.12836e-14	
86.5	1.95471	5	-2.21651e-09 4.66179e-10	-3.82638e-07 5.83149e-08	-1.16449e-11 3.09438e-12	-8.22727e-13 2.94373e-13	-6.81944e-15 1.28309e-15	-4.02795e-14 7.99818e-15	
87.5	1.72454	4.5	-1.14682e-09 2.85258e-10	-2.07288e-07 4.25344e-08	-7.77165e-12 1.54005e-12	-2.95879e-14 8.59749e-15	-5.02279e-15 8.11936e-16	-1.19989e-14 2.90172e-15	
88.5	1.52072	4	-1.86592e-10 6.814e-11	-1.86377e-07 2.90576e-08	-2.47591e-12 6.36939e-13	-1.0534e-14 3.6075e-15	-1.99323e-15 4.01633e-16	-3.81098e-15 8.76469e-16	
89.5	1.33178	4	-4.44128e-11 1.99133e-11	-1.78636e-07 2.24607e-08	-8.02579e-13 3.36824e-13	-4.86544e-15 7.4611e-16	-9.20672e-16 1.51387e-16	-1.5235e-15 3.30095e-16	
90.5	1.14705	3.5	-4.91928e-13 2.95317e-13	-1.24808e-07 1.76876e-08	-2.42814e-13 5.58902e-14	-4.28165e-15 5.40926e-16	-5.4441e-16 8.22108e-17	-5.02192e-16 1.36607e-16	
91.5	0.979013	3	-2.62916e-14 5.25553e-15	-7.23356e-08 1.17116e-08	-3.58983e-14 7.23662e-15	-4.29141e-15 6.89125e-16	-2.19886e-16 4.58801e-17	-7.23614e-17 1.39144e-17	
92.5	0.823228	2.5	-7.14394e-14 1.78441e-14	-2.84333e-08 4.60359e-09	-1.59188e-14 5.07777e-15	-1.98396e-15 4.02967e-16	-6.74501e-17 1.10826e-17	-2.64219e-17 8.63294e-18	
93.5	0.685371	2	-7.32713e-14 3.57205e-14	-1.38096e-08 2.90932e-09	-9.05068e-15 5.94158e-15	-1.52964e-15 5.38857e-16	-1.41249e-17 3.50329e-18	-2.19829e-17 1.25477e-17	
94.5	0.533742	2	-1.53767e-13 4.75039e-14	-4.17384e-09 8.06057e-10	-8.22898e-15 1.58031e-15	-8.33198e-16 3.52512e-16	-9.87342e-18 4.73805e-18	-5.71885e-18 3.09257e-18	
95.5	0.397467	2	-4.9082e-13 2.86735e-13	-1.13638e-09 2.28876e-10	-8.6641e-15 2.20168e-15	-2.8458e-16 1.09957e-16	-1.48081e-17 4.66079e-18	-8.57015e-19 3.01099e-19	
96.5	0.279649	2	-1.58518e-12 7.4393e-13	-1.13282e-10 2.665e-11	-2.89918e-15 7.43317e-16	-8.2906e-17 3.77606e-17	-2.15862e-18 1.04375e-18	-3.16404e-19 1.32427e-19	
97.5	0.167943	2	-1.97881e-11 1.58442e-11	-3.66969e-12 1.75191e-12	-2.44285e-17 1.46985e-17	-3.85912e-18 2.54542e-18	-1.08855e-19 8.08726e-20	-1.0662e-20 7.02985e-21	
98.5	0.0607819	2	-3.61937e-11 1.3699e-11	-2.95194e-16 1.75654e-16	-5.46158e-21 1.56847e-21	-9.33129e-22 4.3216e-22	-5.26596e-22 2.50609e-22	-5.02897e-23 7.66626e-23	
99.5	0.00156271	0	1.12774e-09 5.46929e-10	7.74158e-22 4.6118e-22	1.85278e-25 3.13564e-25	1.13693e-26 3.69883e-27	3.34235e-27 1.98447e-27	2.38046e-27 8.80572e-28	
