Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	264.603	335	nan	nan	0.321703	nan	0.297869	nan	
15	177.162	238.5	0.790653	0.81244	0.855282	0.461322	0.586272	0.393724	
25	120.115	169	0.823332	0.844598	0.894558	0.373058	0.669707	0.488086	
35	78.0326	116	0.809183	0.834561	0.903216	0.527569	0.718532	0.531512	
45	48.7026	76	0.780631	0.833998	0.910506	0.503384	0.784752	0.61668	
55	28.0942	46.5	0.722908	0.823403	0.908706	nan	0.905963	0.687424	
65	14.5376	26	0.669468	0.929061	0.907823	nan	0.932274	0.714759	
75	6.49672	13.5	nan	0.958601	0.884213	nan	0.900765	0.384816	
85	2.40319	6.5	nan	0.725603	0.392247	nan	nan	nan	
95	0.562217	3	nan	nan	nan	nan	nan	nan	
