Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	292.795	360	nan nan nan nan nan nan 
7.5	236.522	303	0.984134 0.0349137 nan nan 1.65463 0.732767 
12.5	194.764	257	0.997825 0.0051489 1.10554 0.234253 nan nan 
17.5	160.4	217.5	0.998862 0.00432038 nan nan 1.61508 1.19765 
22.5	131.642	183	0.997077 0.00288906 1.51171 0.938824 nan nan 
27.5	107.453	153	0.999078 0.00421686 1.48237 0.729208 nan nan 
32.5	86.8103	126.5	1.00171 0.00616835 0.877828 0.499258 nan nan 
37.5	69.6422	103.5	0.992815 0.00412998 0.823985 0.333405 nan nan 
42.5	54.9558	83.5	0.997137 0.00515251 nan nan nan nan 
47.5	42.565	66.5	0.982787 0.00811113 0.927417 0.210182 nan nan 
52.5	32.1995	52	0.96748 0.0132996 nan nan nan nan 
57.5	23.8297	39.5	0.967068 0.0151539 nan nan nan nan 
62.5	17.1335	29.5	0.949523 0.0224667 nan nan nan nan 
67.5	11.8814	21.5	nan nan nan nan nan nan 
72.5	7.9162	15.5	nan nan nan nan nan nan 
77.5	5.06431	11	nan nan nan nan nan nan 
82.5	3.07667	7.5	nan nan nan nan nan nan 
87.5	1.74678	5	nan nan nan nan nan nan 
92.5	0.828441	3	nan nan nan nan nan nan 
97.5	0.233097	2	nan nan nan nan nan nan 
