Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
82.5	3.06169	7	nan nan nan nan nan nan 
83.5	2.74429	6.5	nan nan nan nan nan nan 
84.5	2.46243	6	nan nan nan nan nan nan 
85.5	2.18802	5.5	nan nan nan nan nan nan 
86.5	1.95471	5	nan nan nan nan nan nan 
87.5	1.72454	4.5	nan nan nan nan nan nan 
88.5	1.52072	4	nan nan nan nan nan nan 
89.5	1.33178	4	nan nan nan nan nan nan 
90.5	1.14705	3.5	nan nan nan nan nan nan 
91.5	0.979013	3	nan nan nan nan nan nan 
92.5	0.823228	2.5	nan nan nan nan nan nan 
93.5	0.685371	2	nan nan nan nan nan nan 
94.5	0.533742	2	nan nan nan nan nan nan 
95.5	0.397467	2	nan nan nan nan nan nan 
96.5	0.279649	2	nan nan nan nan nan nan 
97.5	0.167943	2	nan nan nan nan nan nan 
98.5	0.0607819	2	nan nan nan nan nan nan 
99.5	0.00156271	0	0.99665 0.021514 nan nan 1.00388 0.00558881 
