Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	614.012	226	0.293405	0.453474	0.47061	nan	0.185453	nan	
15	418.264	167.5	0.701541	0.737254	0.778858	0.449177	0.570426	0.360606	
25	280.296	120.5	0.735826	0.762231	0.838705	0.551694	0.746281	0.526593	
35	182.724	84	0.766534	0.786479	0.859992	0.484124	0.73959	0.614429	
45	112.722	55.5	0.75744	0.803229	0.873109	0.607082	0.843433	0.683594	
55	65.2771	34.5	0.769078	0.82726	0.896044	0.450175	0.895147	0.726791	
65	35.9197	20	0.709498	0.911166	0.900915	nan	0.927779	0.682722	
75	16.891	10.5	nan	0.944466	0.851408	nan	0.846559	nan	
85	6.51227	5	nan	0.727592	nan	nan	nan	nan	
95	3.40377	2.5	nan	nan	nan	nan	nan	nan	
