Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	684.672	241	1.21418 0.209722 nan nan 1.64072 0.872463 
7.5	559.178	209	nan nan nan nan 0.807327 0.229685 
12.5	460.735	180	1.02448 0.0362434 1.04231 nan 0.935721 0.560227 
17.5	380.162	153.5	0.998047 0.00979386 0.756826 1.55301 0.81303 0.225856 
22.5	310.118	130	0.979281 0.0099047 1.01168 0.122046 0.833023 0.271225 
27.5	252.096	109.5	0.981222 0.00996807 1.08076 0.0984844 1.13569 nan 
32.5	202.236	91.5	0.99115 0.0107428 1.07982 nan 0.70791 0.487646 
37.5	160.55	75.5	0.978127 0.00569544 0.788456 0.361704 nan nan 
42.5	125.364	61.5	0.979276 0.00718024 0.801178 0.157386 nan nan 
47.5	97.4948	49	0.963115 0.0093393 0.913055 0.0785822 nan nan 
52.5	73.5414	38.5	0.993404 0.0154678 0.835162 nan nan nan 
57.5	54.9919	30	0.970817 0.00653704 nan nan nan nan 
62.5	40.4877	23	0.97298 0.0066736 nan nan nan nan 
67.5	29.0439	17	0.929924 0.0239396 nan nan nan nan 
72.5	20.2265	12	nan nan nan nan nan nan 
77.5	13.1842	8.5	nan nan nan nan nan nan 
82.5	8.2343	6	nan nan nan nan nan nan 
87.5	4.72398	4	nan nan nan nan nan nan 
92.5	3.40377	2.5	nan nan nan nan nan nan 
97.5	nan	2	nan nan nan nan nan nan 
