Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
0.5	765.224	252.5	-1.99655e-08 4.91577e-09	2.28134e-07 1.0589e-07	-5.69753e-08 8.10154e-08	4.35103e-11 5.28374e-09	7.28526e-10 2.44859e-10	-4.72267e-11 4.07789e-11	
1.5	710.628	244.5	-1.53321e-08 5.3004e-09	4.86768e-08 1.95569e-07	3.77731e-08 3.40093e-08	6.55411e-09 3.12349e-09	-1.79304e-10 3.44851e-10	-1.05819e-11 1.81886e-11	
2.5	679.837	239	-1.19831e-08 3.21175e-09	5.78342e-07 2.04048e-07	8.19335e-08 4.7079e-08	-9.89549e-09 1.20284e-08	1.95052e-10 2.34583e-10	-1.57514e-11 3.13308e-11	
3.5	652.104	233	-1.46076e-08 3.30901e-09	1.64701e-07 2.44878e-07	7.02515e-09 3.90393e-08	3.0259e-09 5.39894e-09	4.46261e-10 2.69282e-10	-6.33826e-12 2.35335e-11	
4.5	625.6	227	-1.51911e-08 5.81744e-09	4.25502e-07 3.50857e-07	-5.97281e-08 9.07191e-08	9.92537e-09 5.95001e-09	-8.20767e-10 1.07626e-09	-6.83554e-11 5.02872e-11	
5.5	604.367	221	-1.87994e-08 4.5855e-09	2.14724e-07 2.78546e-07	-6.5924e-08 7.61705e-08	3.4307e-09 7.37561e-09	3.80669e-10 3.37264e-10	-6.40532e-11 3.60726e-11	
6.5	579.379	215	-2.8198e-08 1.13718e-08	5.62293e-07 3.71236e-07	6.24751e-08 7.26987e-08	1.21999e-08 7.69792e-09	-5.57128e-10 5.89522e-10	2.45e-11 3.17819e-11	
7.5	557.966	209	-3.03592e-08 7.70668e-09	7.97645e-07 3.90647e-07	-1.29729e-07 9.85304e-08	6.09899e-09 5.56852e-09	8.4845e-11 3.23688e-10	-8.88034e-11 6.87004e-11	
8.5	538.001	203	-1.98955e-08 5.45369e-09	5.82602e-07 5.214e-07	1.41778e-08 6.53314e-08	2.29646e-08 6.9574e-09	9.19537e-10 2.79496e-10	-3.1809e-13 2.77298e-11	
9.5	516.639	197	-3.33534e-08 1.4053e-08	1.4718e-06 6.94839e-07	7.49684e-08 1.06628e-07	9.47261e-09 5.5834e-09	5.66721e-10 3.51501e-10	3.54539e-11 2.98728e-11	
10.5	499.655	191	-2.6221e-08 5.21149e-09	5.15289e-07 1.05334e-06	6.75911e-08 8.86646e-08	-1.87182e-09 8.53187e-09	6.87848e-10 3.53978e-10	-9.28257e-11 4.27776e-11	
11.5	478.47	185	-2.22688e-08 5.42086e-09	2.64584e-06 7.35766e-07	3.54559e-08 8.97514e-08	1.91099e-08 6.50285e-09	-7.46721e-11 4.80324e-10	-1.74557e-10 1.22707e-10	
12.5	460.343	179.5	-3.20314e-08 1.52414e-08	3.35961e-06 7.98149e-07	5.34114e-08 1.15444e-07	5.16455e-10 9.83309e-09	-6.13622e-10 6.67847e-10	-2.97326e-11 3.2512e-11	
13.5	443.072	174	-6.11784e-08 2.00997e-08	2.8014e-06 1.14575e-06	9.8186e-08 9.42647e-08	-6.43774e-09 7.41688e-09	-6.14497e-11 4.10066e-10	-4.9771e-11 5.7205e-11	
14.5	426.237	168.5	-4.43938e-08 8.29208e-09	4.60262e-06 9.38548e-07	9.97088e-09 1.37303e-07	1.03051e-08 8.22114e-09	-1.30878e-09 6.42984e-10	-1.30309e-10 6.67876e-11	
15.5	412.475	163.5	-6.67274e-08 1.68474e-08	6.7851e-06 1.20474e-06	9.12434e-08 1.27672e-07	2.53588e-08 6.9683e-09	7.36854e-10 5.08795e-10	-4.05809e-11 5.45511e-11	
16.5	393.471	158.5	-3.93426e-08 8.2002e-09	5.2676e-06 1.10649e-06	1.3913e-07 1.17431e-07	1.51343e-08 8.77785e-09	-2.81004e-10 5.78842e-10	3.34914e-11 3.09098e-11	
17.5	380.615	153.5	-7.18719e-08 1.70201e-08	5.12832e-06 1.32371e-06	2.91673e-07 1.08822e-07	3.60955e-09 7.61187e-09	-6.49651e-10 6.34851e-10	-4.65151e-11 4.68983e-11	
18.5	366.356	148.5	-5.8615e-08 1.58812e-08	6.45811e-06 1.4292e-06	1.58506e-08 1.51186e-07	6.37556e-09 9.64901e-09	-3.815e-10 6.28393e-10	-5.97013e-11 7.25486e-11	
19.5	350.899	143.5	-6.9008e-08 1.26774e-08	7.37255e-06 1.68454e-06	-1.40039e-07 1.73197e-07	1.28057e-08 6.88411e-09	-1.43479e-09 1.26973e-09	-4.12451e-11 5.75449e-11	
20.5	338.462	139	-1.132e-07 2.94518e-08	6.71652e-06 1.9563e-06	2.5956e-08 1.24721e-07	5.51461e-10 1.14266e-08	-1.50454e-09 8.72753e-10	3.92349e-11 5.06155e-11	
21.5	322.186	134.5	-5.74561e-08 1.40875e-08	7.56081e-06 2.12973e-06	2.81807e-07 1.79278e-07	1.90589e-08 9.4306e-09	-8.53577e-10 1.16034e-09	-1.68779e-10 8.01533e-11	
22.5	310.932	130	-1.31111e-07 4.34814e-08	1.21744e-05 1.97668e-06	6.21712e-08 1.54387e-07	3.77634e-09 9.23149e-09	-1.51627e-10 5.92491e-10	4.25735e-11 3.76293e-11	
23.5	297.429	125.5	-4.51315e-08 1.06061e-08	1.31382e-05 2.33989e-06	2.18407e-07 1.18268e-07	2.19003e-08 6.50641e-09	-3.67127e-10 6.1556e-10	-4.29635e-11 4.98615e-11	
24.5	286.387	121	-9.00111e-08 2.6096e-08	1.17736e-05 2.25228e-06	1.95842e-07 1.24206e-07	2.59297e-09 8.94123e-09	7.79668e-10 4.27309e-10	-9.36065e-11 6.23137e-11	
25.5	273.603	117	-1.07415e-07 4.84495e-08	1.38033e-05 2.71316e-06	2.2949e-07 1.31519e-07	1.94246e-08 7.74153e-09	1.12002e-09 4.25655e-10	-1.10187e-10 6.49161e-11	
26.5	262.438	113	-9.86531e-08 2.11057e-08	1.14185e-05 2.71057e-06	1.89002e-07 1.36591e-07	-7.40847e-09 9.92234e-09	-5.76204e-10 6.71565e-10	-1.19585e-10 1.16658e-10	
27.5	252.173	109	-1.12575e-07 4.62839e-08	1.46468e-05 2.57842e-06	1.05021e-07 1.46069e-07	7.32803e-10 1.71458e-08	-8.0366e-10 9.5038e-10	-8.51362e-11 8.54323e-11	
28.5	242.589	105	-2.76291e-07 1.98362e-07	1.31127e-05 2.9817e-06	-2.65175e-07 1.98105e-07	6.73784e-09 1.01474e-08	8.43927e-11 6.16579e-10	-2.30957e-10 1.01941e-10	
29.5	231.923	101.5	-9.68365e-08 2.69203e-08	1.12677e-05 2.9813e-06	3.70831e-07 1.14079e-07	-4.57556e-10 1.11046e-08	-4.42494e-10 5.80995e-10	-2.97651e-11 8.00989e-11	
30.5	222.427	98	-1.58272e-07 3.70628e-08	2.18282e-05 3.27827e-06	2.27687e-07 1.30936e-07	1.02601e-08 7.33229e-09	-2.25317e-10 6.03506e-10	-5.36056e-11 4.90325e-11	
31.5	211.958	94.5	-2.28453e-07 6.53248e-08	1.57001e-05 2.79984e-06	1.11723e-07 1.37034e-07	5.42929e-09 8.04913e-09	-3.66911e-10 7.1941e-10	-9.45359e-11 6.8677e-11	
32.5	201.846	91	-1.11783e-07 2.80696e-08	1.32976e-05 3.7142e-06	1.4325e-07 1.20758e-07	1.13211e-08 6.83621e-09	1.06734e-10 5.33857e-10	-3.18288e-11 4.33664e-11	
33.5	192.966	87.5	-1.66845e-07 4.56135e-08	1.96305e-05 3.60222e-06	1.65006e-07 1.57481e-07	1.34913e-08 7.94802e-09	-3.26912e-10 6.77528e-10	-8.16968e-11 1.20718e-10	
34.5	184.593	84.5	-2.53055e-07 1.00366e-07	2.1501e-05 3.67264e-06	-1.74962e-07 2.81677e-07	1.81459e-08 8.41768e-09	-4.9929e-10 6.54479e-10	3.26424e-11 3.29268e-11	
35.5	176.278	81	-1.91501e-07 6.14362e-08	1.96312e-05 3.75677e-06	9.83975e-08 1.23345e-07	4.11114e-10 9.38026e-09	-3.21193e-10 4.83052e-10	-1.08495e-11 5.84494e-11	
36.5	168.46	77.5	-2.32041e-07 6.13418e-08	1.78502e-05 3.93607e-06	3.02375e-07 1.11192e-07	4.44109e-10 8.62631e-09	-8.0174e-10 7.76583e-10	-7.87578e-11 5.92207e-11	
