Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
19.5	45.7745	19.5	-1.3976e-07 3.05354e-08	5.39666e-06 2.26557e-06	8.19272e-09 3.02601e-08	-2.10602e-08 6.15367e-09	-2.54092e-11 1.24075e-10	-2.15022e-10 7.4312e-11	
20.5	43.55	19	-1.36226e-07 3.39632e-08	7.44013e-06 1.94422e-06	2.9368e-08 2.24643e-08	-1.63942e-08 4.61924e-09	-3.70112e-12 7.97724e-11	-9.75014e-11 4.18729e-11	
21.5	42.9457	18.5	-3.0718e-07 7.21023e-08	5.70024e-06 2.18468e-06	-3.43297e-08 2.72828e-08	-1.77708e-08 5.71722e-09	-2.28073e-10 1.13267e-10	-1.33724e-10 3.75544e-11	
22.5	41.1524	18	-2.25724e-07 8.9608e-08	5.78739e-06 2.29838e-06	-3.60635e-08 2.66709e-08	-3.15485e-08 7.19212e-09	3.64243e-11 8.4812e-11	-1.47423e-10 3.52234e-11	
23.5	40.179	17.5	-2.6135e-07 7.37559e-08	4.67648e-06 2.10034e-06	-4.98675e-08 4.27231e-08	-1.4747e-08 5.67051e-09	-2.29209e-10 1.25564e-10	-9.52631e-11 3.1543e-11	
24.5	38.7709	17	-1.23368e-07 3.08431e-08	4.63368e-06 2.55504e-06	1.64106e-08 1.95248e-08	-2.75998e-08 1.06673e-08	-3.81959e-11 7.76343e-11	-1.0005e-10 2.98769e-11	
25.5	38.1834	16.5	-1.94549e-07 3.96774e-08	2.85917e-06 2.97733e-06	-1.82222e-08 2.21376e-08	-3.17826e-08 1.14051e-08	-1.15919e-10 9.36628e-11	-1.13682e-10 3.27882e-11	
26.5	36.6191	16	-2.08834e-07 5.27711e-08	4.9743e-06 1.87118e-06	-3.03446e-08 2.52424e-08	-9.23892e-09 3.42632e-09	-1.47068e-10 8.46033e-11	-5.72729e-11 2.09055e-11	
27.5	35.4445	16	-1.83283e-07 3.28905e-08	6.82683e-06 1.77247e-06	-3.79145e-08 1.76741e-08	-1.27032e-08 3.59808e-09	-2.66916e-10 1.64117e-10	-7.5253e-11 2.11622e-11	
28.5	34.3761	15.5	-3.00945e-07 7.64557e-08	6.94632e-06 2.13577e-06	-3.45117e-08 2.5107e-08	-2.23417e-08 5.16318e-09	-1.48172e-10 7.81334e-11	-9.32197e-11 2.22329e-11	
29.5	32.9445	15	-2.02874e-07 6.13213e-08	7.18158e-06 2.01577e-06	-2.81828e-08 1.88718e-08	-9.79851e-09 3.23108e-09	-1.16649e-10 8.08121e-11	-5.15777e-11 1.87166e-11	
30.5	31.5228	14.5	-1.53633e-07 5.25233e-08	4.95144e-06 1.81195e-06	-3.5937e-08 1.98587e-08	-2.80884e-08 5.20778e-09	-1.78269e-10 5.79427e-11	-9.36047e-11 2.33718e-11	
31.5	30.4941	14	-9.82479e-08 2.82305e-08	7.3268e-06 2.31418e-06	-3.715e-08 2.31124e-08	-2.39093e-08 5.47238e-09	-2.42143e-10 6.67215e-11	-1.05871e-10 2.80711e-11	
32.5	30.1793	14	-9.16547e-08 2.13846e-08	6.15471e-06 1.74268e-06	-1.74947e-08 1.5572e-08	-1.07457e-08 3.40372e-09	-6.23856e-11 6.08355e-11	-5.89066e-11 1.75131e-11	
33.5	29.0503	13.5	-1.04015e-07 2.56014e-08	4.36958e-06 1.57212e-06	-1.95078e-08 1.13722e-08	-1.43894e-08 4.63976e-09	-1.34018e-10 5.93557e-11	-5.79147e-11 1.67701e-11	
34.5	27.8261	13	-2.03938e-07 5.9146e-08	4.17698e-06 2.06754e-06	-2.42053e-08 1.33403e-08	-1.69976e-08 3.70242e-09	-1.64993e-10 5.14665e-11	-6.33193e-11 1.65007e-11	
35.5	26.7579	13	-1.3741e-07 3.6976e-08	2.97262e-06 1.74409e-06	-1.93121e-08 1.22652e-08	-1.41237e-08 3.08721e-09	-2.54848e-10 1.3798e-10	-4.21444e-11 1.52458e-11	
36.5	26.4897	12.5	-1.76237e-07 4.27982e-08	2.47423e-06 1.78678e-06	-3.97843e-08 1.39652e-08	-1.56947e-08 4.7576e-09	-2.93783e-11 3.01131e-11	-2.75373e-11 8.81862e-12	
37.5	25.2359	12	-8.73453e-08 2.75486e-08	1.61019e-06 1.6565e-06	-1.445e-08 9.91336e-09	-1.65731e-08 3.47069e-09	-6.90934e-11 4.06915e-11	-4.22512e-11 1.24108e-11	
38.5	24.6094	12	-8.57707e-08 2.13947e-08	-3.40084e-07 1.47998e-06	-4.00226e-08 1.04188e-08	-1.57826e-08 3.09384e-09	-7.67003e-11 2.54744e-11	-4.29591e-11 1.12145e-11	
39.5	23.2719	11.5	-8.49428e-08 3.16017e-08	2.29241e-06 1.92837e-06	-2.13497e-08 1.24085e-08	-2.24226e-08 4.37617e-09	-1.08944e-10 4.84983e-11	-5.18233e-11 1.06654e-11	
40.5	22.2961	11	-6.01564e-08 2.06588e-08	2.90692e-06 1.70125e-06	-1.58612e-08 6.68518e-09	-1.41364e-08 4.54296e-09	-5.0834e-11 2.20067e-11	-3.20098e-11 7.74688e-12	
41.5	21.6989	11	-6.21875e-08 1.46349e-08	1.61845e-06 1.72841e-06	-1.88158e-08 7.08932e-09	-1.15639e-08 2.9245e-09	-5.17051e-11 2.80558e-11	-3.65835e-11 1.05983e-11	
42.5	21.0923	10.5	-6.63535e-08 1.94377e-08	9.54864e-07 1.62151e-06	-1.41375e-08 4.97912e-09	-1.53782e-08 2.31966e-09	-6.57771e-11 2.42491e-11	-1.76595e-11 3.66129e-12	
43.5	20.4551	10	-1.16093e-07 3.52628e-08	-1.53815e-06 1.30384e-06	-1.18307e-08 5.89872e-09	-1.22228e-08 2.39924e-09	-9.53432e-11 2.13583e-11	-1.93807e-11 4.70969e-12	
44.5	19.2762	10	-7.99702e-08 1.82612e-08	3.47264e-07 1.365e-06	-3.64341e-08 7.74792e-09	-1.41477e-08 2.91519e-09	-7.63e-11 1.79726e-11	-2.64166e-11 5.77438e-12	
45.5	18.7594	9.5	-6.34596e-08 1.82694e-08	-1.92922e-06 1.39551e-06	-1.69536e-08 4.67806e-09	-1.18628e-08 2.12388e-09	-9.32802e-11 3.34255e-11	-2.00965e-11 4.52771e-12	
46.5	18.0254	9	-4.67469e-08 1.36529e-08	-1.77511e-06 1.24236e-06	-2.1148e-08 4.50148e-09	-1.59987e-08 2.36553e-09	-8.02275e-11 2.28696e-11	-2.11518e-11 4.80098e-12	
47.5	17.4885	9	-6.8831e-08 1.97912e-08	-2.85244e-06 9.365e-07	-2.94701e-08 8.45946e-09	-1.13277e-08 1.75309e-09	-9.65257e-11 2.99308e-11	-2.38976e-11 5.10735e-12	
48.5	16.5778	9	-5.90903e-08 1.493e-08	-2.43113e-06 9.84679e-07	-1.86997e-08 4.77616e-09	-7.06922e-09 1.51796e-09	-7.81248e-11 2.09284e-11	-8.72475e-12 2.46253e-12	
49.5	16.094	8.5	-5.17539e-08 9.72328e-09	-3.71173e-06 9.21733e-07	-2.94005e-08 8.8676e-09	-1.18088e-08 2.08584e-09	-5.96889e-11 1.62685e-11	-1.25525e-11 2.87056e-12	
50.5	15.275	8	-4.1651e-08 9.532e-09	-3.31211e-06 9.59214e-07	-9.91935e-09 2.3319e-09	-8.23727e-09 1.39792e-09	-5.26622e-11 1.32215e-11	-7.74714e-12 1.48031e-12	
51.5	14.743	8	-3.13148e-08 6.77954e-09	-4.67281e-06 9.47098e-07	-1.81178e-08 5.53639e-09	-9.4204e-09 1.56009e-09	-8.38205e-11 4.30796e-11	-1.04992e-11 3.08854e-12	
52.5	14.132	8	-3.02374e-08 5.47903e-09	-3.88332e-06 8.67878e-07	-8.02959e-09 2.16881e-09	-1.0209e-08 1.86177e-09	-3.93286e-11 9.16175e-12	-9.63299e-12 2.55246e-12	
53.5	13.5203	7.5	-7.62115e-08 2.88269e-08	-4.61126e-06 9.0204e-07	-4.22537e-09 1.1163e-09	-8.07278e-09 1.33355e-09	-5.45242e-11 1.42548e-11	-7.09854e-12 1.83971e-12	
54.5	13.0114	7	-3.38407e-08 7.37327e-09	-5.03972e-06 9.64455e-07	-1.57623e-08 6.36031e-09	-8.02728e-09 1.09495e-09	-3.31391e-11 6.65573e-12	-4.73441e-12 1.04467e-12	
55.5	12.455	7	-5.28102e-08 1.78837e-08	-4.41764e-06 8.28109e-07	-8.59459e-09 1.44778e-09	-7.86937e-09 1.36009e-09	-2.33658e-11 5.29826e-12	-5.3326e-12 1.10244e-12	
56.5	11.8871	7	-3.58919e-08 9.43377e-09	-3.5372e-06 7.64547e-07	-1.11455e-08 2.3189e-09	-5.68796e-09 1.04855e-09	-3.1679e-11 8.11277e-12	-5.79488e-12 1.82515e-12	
57.5	11.4132	6.5	-6.07168e-08 1.56719e-08	-5.45377e-06 6.84519e-07	-8.61683e-09 2.29949e-09	-6.08601e-09 1.09013e-09	-1.74183e-11 5.03245e-12	-3.2278e-12 4.11373e-13	
58.5	10.9642	6	-3.80365e-08 9.04296e-09	-4.90011e-06 6.64196e-07	-1.1085e-08 2.6685e-09	-4.91235e-09 9.51284e-10	-4.55144e-11 1.88097e-11	-4.23004e-12 8.11438e-13	
59.5	10.5094	6	-2.94633e-08 7.09147e-09	-4.48169e-06 6.14989e-07	-8.42607e-09 1.09842e-09	-3.89828e-09 7.77605e-10	-1.94454e-11 6.37318e-12	-2.36994e-12 4.22093e-13	
60.5	9.96642	6	-5.19011e-08 1.03948e-08	-4.97906e-06 6.31433e-07	-7.23038e-09 1.33827e-09	-3.28563e-09 5.47627e-10	-9.98041e-12 1.69417e-12	-1.27649e-12 2.12835e-13	
61.5	9.40128	6	-2.91909e-08 6.46891e-09	-4.64858e-06 6.13544e-07	-6.82894e-09 1.37541e-09	-3.84348e-09 5.34291e-10	-1.22521e-11 3.02018e-12	-1.98277e-12 3.46301e-13	
62.5	8.94218	5.5	-3.62986e-08 1.60857e-08	-3.0577e-06 4.81174e-07	-8.05961e-09 1.64976e-09	-1.54373e-09 2.90246e-10	-6.84006e-12 2.78108e-12	-9.2276e-13 2.34959e-13	
63.5	8.63724	5	-2.73137e-08 6.22778e-09	-4.60634e-06 6.21861e-07	-6.0543e-09 9.27971e-10	-2.70875e-09 5.43374e-10	-1.37747e-11 7.18646e-12	-1.17224e-12 1.80803e-13	
64.5	8.18548	5	-5.62277e-08 1.51136e-08	-4.16137e-06 4.79867e-07	-4.98833e-09 9.66329e-10	-1.88179e-09 3.3271e-10	-1.15663e-11 4.01815e-12	-1.34129e-12 2.52048e-13	
65.5	7.89591	5	-4.29261e-08 1.36039e-08	-2.74006e-06 4.90157e-07	-5.89972e-09 1.16168e-09	-1.01488e-09 2.39177e-10	-5.47329e-12 2.47411e-12	-5.06288e-13 9.45724e-14	
66.5	7.38663	5	-2.91088e-08 9.28219e-09	-3.40508e-06 5.41476e-07	-5.62589e-09 9.92704e-10	-1.19537e-09 2.30143e-10	-3.10276e-12 1.49664e-12	-6.77658e-13 1.56911e-13	
67.5	7.02455	5	-4.06378e-08 1.15826e-08	-3.56813e-06 4.83305e-07	-3.67212e-09 7.14333e-10	-9.53005e-10 2.26834e-10	-3.99154e-12 1.63104e-12	-5.63965e-13 9.63239e-14	
68.5	6.64866	4.5	-2.43193e-08 6.79277e-09	-3.53116e-06 5.16531e-07	-3.35958e-09 7.10028e-10	-8.75128e-10 1.80484e-10	-1.01018e-12 2.93936e-13	-4.85268e-13 9.272e-14	
69.5	6.31161	4	-1.69009e-08 6.28468e-09	-2.96968e-06 4.11533e-07	-2.65131e-09 6.30197e-10	-5.27137e-10 1.10624e-10	-3.60244e-12 1.86985e-12	-4.90924e-13 9.09424e-14	
70.5	5.98097	4	-2.10726e-08 5.0888e-09	-2.41646e-06 4.06033e-07	-3.3755e-09 7.35065e-10	-3.55944e-10 7.88547e-11	-1.81736e-12 1.12932e-12	-3.95363e-13 1.13051e-13	
71.5	5.61984	4	-1.9009e-08 4.99896e-09	-2.02528e-06 3.08815e-07	-2.15581e-09 4.0126e-10	-2.32564e-10 4.46684e-11	-9.16417e-13 5.75367e-13	-2.92526e-13 6.1828e-14	
72.5	5.31781	4	-1.13639e-08 2.39838e-09	-2.26861e-06 2.90633e-07	-1.49331e-09 3.4937e-10	-2.54232e-10 5.95476e-11	-7.30856e-13 5.4425e-13	-2.83484e-13 6.74414e-14	
73.5	4.99757	4	-1.59251e-08 3.52775e-09	-2.01113e-06 2.81389e-07	-1.35617e-09 3.4321e-10	-1.84366e-10 4.01336e-11	-1.80863e-13 7.66708e-14	-2.17343e-13 3.43794e-14	
74.5	4.6748	4	-1.36288e-08 3.19454e-09	-2.00052e-06 2.70108e-07	-7.72635e-10 1.80662e-10	-9.06661e-11 1.75576e-11	-7.06378e-14 2.64398e-14	-1.7755e-13 3.6236e-14	
75.5	4.40447	3.5	-1.35728e-08 3.78336e-09	-1.55507e-06 2.42974e-07	-6.9511e-10 1.41348e-10	-7.11345e-11 1.85111e-11	-1.48213e-13 6.02967e-14	-9.24703e-14 1.67428e-14	
76.5	4.17884	3	-9.23797e-09 2.50857e-09	-1.33661e-06 2.35523e-07	-4.39342e-10 1.05231e-10	-3.87448e-11 1.18696e-11	-1.38702e-13 9.63071e-14	-1.09727e-13 2.70932e-14	
77.5	3.88614	3	-1.06018e-08 2.24838e-09	-8.65582e-07 1.22965e-07	-4.70324e-10 9.23865e-11	-2.0712e-11 7.60356e-12	-2.31042e-13 1.13794e-13	-5.82191e-14 1.14047e-14	
78.5	3.64795	3	-7.78678e-09 1.69628e-09	-9.04199e-07 1.27311e-07	-2.97821e-10 7.02638e-11	-2.74867e-11 8.15791e-12	-3.99638e-14 1.29328e-14	-7.6541e-14 1.625e-14	
79.5	3.42578	3	-8.79308e-09 1.74937e-09	-7.68356e-07 1.42355e-07	-2.69028e-10 9.53141e-11	-7.21397e-12 2.14603e-12	-4.07068e-14 1.48258e-14	-4.02464e-14 7.61856e-15	
80.5	3.20892	3	-2.93563e-09 5.71323e-10	-4.94529e-07 9.91397e-08	-1.61185e-10 4.44372e-11	-1.80451e-12 7.70968e-13	-1.05781e-14 2.75577e-15	-2.07881e-14 6.09462e-15	
81.5	2.95925	3	-2.4525e-09 6.19899e-10	-4.79843e-07 7.09658e-08	-9.79759e-11 2.12978e-11	-1.3299e-12 4.1741e-13	-7.28955e-15 1.86343e-15	-1.85105e-14 4.2447e-15	
82.5	2.75457	3	-1.69513e-09 3.99219e-10	-4.46782e-07 8.71661e-08	-5.18438e-11 1.32458e-11	-1.30633e-12 4.19406e-13	-3.57726e-15 9.65079e-16	-1.41319e-14 3.97643e-15	
83.5	2.53249	2.5	-9.3447e-10 2.10825e-10	-5.29289e-07 7.94459e-08	-5.71674e-11 1.35522e-11	-4.69373e-13 1.48923e-13	-3.51442e-15 8.49042e-16	-1.0277e-14 1.95924e-15	
84.5	2.32288	2	-5.03306e-10 1.03885e-10	-2.61656e-07 5.2487e-08	-4.65077e-11 1.20422e-11	-9.2953e-14 3.1515e-14	-2.33704e-15 8.17614e-16	-4.01651e-15 1.0539e-15	
85.5	2.12947	2	-3.08442e-10 7.13608e-11	-1.8269e-07 3.53724e-08	-1.1164e-11 2.18361e-12	-1.37925e-14 4.0342e-15	-5.26223e-16 9.8553e-17	-1.44894e-15 4.6151e-16	
86.5	1.94321	2	-1.95823e-10 4.08737e-11	-1.90438e-07 3.34203e-08	-7.50262e-12 1.82879e-12	-1.163e-14 3.34467e-15	-7.94895e-16 2.17978e-16	-1.38504e-15 3.80652e-16	
87.5	1.76561	2	-1.25654e-10 2.7964e-11	-1.20988e-07 2.66516e-08	-3.76416e-12 1.11328e-12	-3.36564e-15 9.74643e-16	-3.18651e-16 9.07628e-17	-5.16443e-16 1.92425e-16	
88.5	1.58234	2	-5.89445e-11 1.10255e-11	-7.68091e-08 1.69488e-08	-1.88418e-12 4.10046e-13	-3.05746e-15 9.06046e-16	-3.27709e-16 7.54294e-17	-2.47297e-16 8.57673e-17	
89.5	1.40473	2	-1.73491e-11 3.32727e-12	-4.88206e-08 1.12371e-08	-3.9925e-13 1.38998e-13	-1.27588e-15 3.49195e-16	-1.6285e-16 7.20582e-17	-4.91484e-17 1.43687e-17	
90.5	1.24533	2	-7.18316e-12 1.85034e-12	-3.48504e-08 8.8519e-09	-1.84949e-13 5.96921e-14	-1.09206e-15 2.37214e-16	-1.57837e-16 4.60243e-17	-3.65536e-17 9.7718e-18	
91.5	1.09429	2	-1.42211e-12 4.43416e-13	-1.65037e-08 5.23346e-09	-1.33133e-14 5.63438e-15	-4.03339e-16 1.42189e-16	-5.07445e-17 2.28954e-17	-1.29495e-17 8.33778e-18	
92.5	0.939368	2	-6.84098e-13 2.24247e-13	-7.40369e-09 2.50243e-09	-3.1013e-15 8.0772e-16	-4.0959e-16 1.65701e-16	-2.87591e-17 1.19522e-17	-9.40654e-18 4.6139e-18	
93.5	0.79404	2	-5.84402e-14 2.87964e-14	-5.73674e-09 1.70576e-09	-3.31509e-16 1.35906e-16	-5.3675e-16 2.86424e-16	-2.26357e-18 1.2959e-18	-6.6999e-18 2.99992e-18	
94.5	0.654797	2	-3.20245e-14 1.63955e-14	-2.13194e-09 6.97732e-10	-4.02252e-15 1.343e-15	-5.49093e-16 2.61598e-16	-2.47756e-18 9.14089e-19	-5.17538e-18 2.41125e-18	
95.5	0.517277	2	-1.27079e-14 3.67497e-15	-7.92751e-10 2.28505e-10	-3.68163e-15 1.17359e-15	-4.19602e-16 2.00759e-16	-9.85792e-18 4.07629e-18	-1.345e-18 9.18441e-19	
96.5	0.388877	2	-4.55894e-15 1.49397e-15	-9.32571e-11 3.76164e-11	-1.07158e-15 4.85189e-16	-1.66547e-16 1.20784e-16	-2.06051e-18 1.05112e-18	-1.38104e-19 7.9824e-20	
97.5	0.2544	2	-1.23672e-14 5.00539e-15	-2.66475e-12 1.77801e-12	-1.00646e-16 6.38498e-17	-8.08707e-18 6.25977e-18	-4.85506e-20 2.59788e-20	-7.03193e-20 6.78408e-20	
98.5	0.124251	2	-2.59718e-14 1.46561e-14	-2.71037e-15 1.53236e-15	-2.80261e-19 2.44556e-19	-3.17286e-21 1.15752e-21	-1.9573e-22 1.43372e-22	5.10921e-23 2.17142e-23	
99.5	0.0288557	0	-6.19716e-16 4.76986e-16	-2.56803e-20 9.84061e-21	-2.24221e-22 1.15495e-22	-7.3101e-23 2.48809e-23	-1.20843e-23 3.44515e-24	-1.57483e-23 4.4283e-24	
