Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
5	976.859	362.5	0.819425	0.850676	0.692884	0.341413	nan	0.558404	
15	663.854	267	0.882561	0.976151	0.900057	nan	nan	0.409688	
25	440.483	192.5	0.884548	0.987064	0.933224	0.371001	nan	0.486294	
35	283.991	134.5	0.895968	0.989937	0.945307	0.556319	nan	0.528092	
45	168.843	90	0.880793	0.990155	0.943874	0.69167	0.810564	0.671789	
55	126.779	56.5	0.875235	nan	nan	nan	nan	nan	
65	nan	32.5	nan	nan	nan	nan	nan	nan	
75	nan	16.5	nan	nan	nan	nan	nan	nan	
85	nan	7	nan	nan	nan	nan	nan	nan	
95	nan	2.5	nan	nan	nan	nan	nan	nan	
