Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
27.5	315.426	173	-2.14183e-13 3.24446e-13	1.88382e-07 3.47487e-08	2.38029e-11 5.55067e-11	2.59881e-13 2.44226e-12	2.16169e-14 4.25968e-14	1.05626e-15 1.52077e-15	
28.5	302.724	167	6.5235e-12 3.63369e-12	2.43213e-07 3.82569e-08	8.056e-11 4.14257e-11	1.56203e-12 2.35175e-12	-1.19986e-14 3.12747e-14	3.36287e-15 3.56605e-15	
29.5	289.75	161	2.39001e-12 1.78411e-12	3.16356e-07 4.59975e-08	6.2024e-11 5.45527e-11	2.83121e-12 2.5856e-12	2.34402e-14 4.31653e-14	-5.96637e-16 1.36329e-15	
30.5	277.78	155	9.21508e-13 5.95176e-13	2.48596e-07 4.22146e-08	-1.30024e-10 1.115e-10	2.34271e-11 2.313e-11	4.26669e-10 4.26663e-10	7.22881e-10 7.22793e-10	
31.5	266.114	149	1.43856e-12 1.41174e-12	4.31688e-07 6.35335e-08	-1.03424e-10 6.7716e-11	-5.25705e-13 3.09025e-12	-6.48961e-14 5.31584e-14	1.02074e-15 2.48188e-15	
32.5	253.691	143.5	1.88603e-12 2.26991e-12	3.84017e-07 6.54402e-08	3.51627e-10 3.15863e-10	-6.02419e-12 4.48316e-12	6.54381e-14 7.32843e-14	2.15802e-15 2.4877e-15	
33.5	242.462	138.5	1.35394e-12 1.20128e-12	3.84994e-07 6.5468e-08	3.72143e-11 7.20451e-11	1.09478e-12 2.9155e-12	-4.8748e-14 6.94329e-14	6.13108e-15 4.96247e-15	
34.5	231.762	133	2.16081e-13 8.51544e-13	2.69382e-07 5.67645e-08	-5.40429e-11 8.17213e-11	-6.19041e-12 3.96859e-12	5.36915e-14 5.85307e-14	-7.44993e-17 5.51389e-15	
35.5	220.969	127.5	2.95008e-12 2.31881e-12	3.5e-07 6.32586e-08	9.09472e-11 9.18932e-11	5.41678e-13 2.86656e-12	7.87528e-14 5.1864e-14	-2.63889e-15 1.42553e-15	
36.5	210.595	122.5	2.15898e-12 1.89843e-12	4.0292e-07 6.74557e-08	-1.23088e-10 8.87179e-11	-8.50641e-13 3.274e-12	-9.48786e-14 6.89377e-14	1.13353e-15 4.48397e-15	
37.5	201.215	118	1.01692e-12 1.12954e-12	3.27972e-07 5.32534e-08	-4.07276e-11 1.09606e-10	2.92091e-12 3.43117e-12	-2.43186e-14 6.40759e-14	5.30026e-15 3.3168e-15	
38.5	191.991	113.5	6.09613e-11 5.03749e-11	3.72704e-07 6.79488e-08	7.1235e-11 8.43195e-11	6.56948e-12 4.6179e-12	5.19157e-12 5.24038e-12	7.56613e-12 7.56657e-12	
39.5	182.685	108.5	2.70151e-12 2.32384e-12	5.41385e-07 8.80253e-08	1.23285e-10 8.03366e-11	-5.66329e-12 4.06347e-12	2.37247e-14 7.53375e-14	9.97519e-15 6.96929e-15	
40.5	173.413	104	1.48374e-12 1.46178e-12	3.71241e-07 6.99571e-08	-1.783e-11 7.48244e-11	-1.63986e-13 4.33235e-12	1.12481e-13 1.77379e-13	3.77094e-14 3.93767e-14	
41.5	165.118	100	2.74911e-12 1.77968e-12	2.64387e-07 5.36427e-08	-1.47431e-10 1.38313e-10	8.54135e-13 2.975e-12	1.43967e-13 1.22415e-13	7.74021e-17 2.00239e-15	
42.5	157.229	96	1.56714e-11 9.81353e-12	4.14278e-07 7.98708e-08	3.41079e-11 1.30689e-10	-7.59167e-12 4.46443e-12	-2.08191e-13 1.00376e-13	2.9178e-15 2.93069e-15	
43.5	149.261	92	2.63629e-12 1.85531e-12	3.53266e-07 7.21861e-08	-2.15198e-10 1.32653e-10	-1.25403e-12 3.7995e-12	2.24127e-13 1.54544e-13	1.57487e-15 5.85922e-15	
44.5	141.353	88	4.56913e-12 3.01772e-12	5.47987e-07 1.10045e-07	3.21928e-11 9.55385e-11	2.35943e-11 2.83548e-11	9.86833e-14 1.71543e-13	-2.20588e-15 3.61469e-15	
45.5	134.066	84	7.0094e-13 6.73257e-13	3.82366e-07 8.86242e-08	-2.05063e-10 1.57952e-10	-1.54858e-12 4.66421e-12	1.22259e-13 9.29446e-14	-7.59772e-15 3.48814e-15	
46.5	126.923	80	1.39664e-11 7.29811e-12	4.56419e-07 9.18462e-08	-5.14675e-11 8.63204e-11	-3.23753e-12 4.43696e-12	-2.3793e-14 6.84744e-14	5.62295e-15 4.8834e-15	
47.5	120.195	76.5	2.23038e-11 1.4916e-11	4.46241e-07 8.8192e-08	8.19616e-11 1.36009e-10	-4.80444e-12 4.62906e-12	5.84255e-14 1.0485e-13	2.41485e-15 7.24533e-15	
48.5	113.785	73	1.46255e-12 1.83889e-12	4.68888e-07 1.00546e-07	2.57068e-10 1.3244e-10	2.31857e-12 5.99611e-12	7.60177e-14 1.5545e-13	-2.26111e-15 2.82946e-15	
49.5	107.722	69.5	1.11614e-11 4.63336e-12	5.33675e-07 1.0139e-07	-1.40911e-11 9.72546e-11	-5.20037e-12 5.47265e-12	-1.60047e-13 1.91869e-13	-5.10928e-16 2.88222e-15	
50.5	101.552	66.5	1.85181e-11 9.25571e-12	5.41346e-07 1.08719e-07	3.41658e-11 9.98534e-11	-4.72136e-12 4.58661e-12	4.06336e-14 1.02422e-13	-3.65605e-15 4.09713e-15	
51.5	96.4137	63	1.13217e-10 9.58425e-11	3.93746e-07 9.70809e-08	2.00056e-10 1.39805e-10	-3.87104e-12 5.83292e-12	-1.37053e-13 1.30739e-13	3.28229e-15 4.02968e-15	
52.5	90.5873	59.5	3.58765e-11 2.51562e-11	3.76867e-07 9.95763e-08	2.29265e-11 1.01934e-10	-8.9227e-12 7.32623e-12	9.39497e-14 1.33761e-13	-2.26909e-15 2.55639e-15	
53.5	85.2983	56.5	1.57751e-11 1.15611e-11	4.7684e-07 1.12257e-07	-8.67035e-12 9.38193e-11	-7.33836e-12 7.79776e-12	-1.07103e-13 1.08979e-13	8.80726e-16 2.42699e-15	
54.5	80.3151	54	3.08774e-11 2.93428e-11	4.51265e-07 8.97216e-08	-4.79665e-11 1.00369e-10	-2.84196e-12 4.35579e-12	-5.49581e-14 7.45849e-14	-3.3261e-15 2.86766e-15	
55.5	75.4403	51.5	3.54934e-12 1.81164e-12	4.41781e-07 1.10239e-07	7.18792e-11 7.90367e-11	-1.76728e-11 6.16855e-12	-1.34641e-14 9.30234e-14	-4.47227e-15 3.34687e-15	
56.5	70.8807	48.5	1.30022e-12 1.75259e-12	5.59576e-07 1.45475e-07	1.53245e-10 1.66685e-10	-1.6903e-11 9.23643e-12	-1.56097e-14 6.93672e-14	1.06624e-14 9.7397e-15	
57.5	66.5108	46	1.22533e-10 7.45767e-11	3.12147e-07 9.41841e-08	5.23297e-11 7.11339e-11	-1.61221e-11 7.15257e-12	-9.55173e-14 6.44611e-14	-9.91112e-16 6.66869e-15	
58.5	62.3745	43.5	1.05083e-11 5.06904e-12	3.49325e-07 9.55687e-08	-3.81919e-12 9.2498e-11	1.16576e-12 5.46898e-12	-3.21194e-14 1.26312e-13	-4.75271e-16 2.93351e-15	
59.5	58.2482	41	1.17791e-10 7.43561e-11	4.58463e-07 1.07893e-07	-7.23292e-12 6.78276e-11	2.5953e-12 5.28771e-12	-3.02248e-14 9.38314e-14	9.54446e-16 2.79319e-15	
60.5	54.6917	39	8.19234e-11 5.54481e-11	3.6539e-07 1.00814e-07	7.85884e-12 8.72494e-11	-5.82212e-12 6.11647e-12	1.32312e-13 8.83861e-14	-4.60214e-15 2.60041e-15	
61.5	50.9261	36.5	9.34826e-11 4.64842e-11	3.63415e-07 1.02177e-07	6.40662e-11 8.11044e-11	-1.44112e-11 6.4345e-12	-4.52973e-14 9.6227e-14	-2.59451e-15 3.17254e-15	
62.5	47.5136	34	2.66934e-10 1.70917e-10	2.67293e-07 9.35269e-08	1.2291e-10 8.91525e-11	-2.6239e-12 9.9946e-12	-1.05024e-13 7.58988e-14	1.74621e-14 8.51356e-15	
63.5	44.2994	32	3.36335e-10 1.77132e-10	2.51976e-07 8.55043e-08	3.09592e-11 6.9741e-11	1.89065e-11 1.75609e-11	-4.47393e-14 6.16107e-14	2.46578e-14 1.67565e-14	
64.5	41.3337	30	1.35975e-10 1.00681e-10	7.28982e-08 5.74114e-08	1.24503e-11 4.91762e-11	1.17277e-11 1.03993e-11	-3.56923e-14 3.63958e-14	1.61818e-14 8.89231e-15	
65.5	38.5048	28.5	1.03315e-09 9.24353e-10	2.52077e-07 8.89022e-08	-8.71651e-11 5.23126e-11	-1.91542e-11 5.78284e-12	-1.06808e-14 3.73048e-14	-3.15014e-15 3.53573e-15	
66.5	35.738	27	2.78006e-09 1.50009e-09	2.39571e-07 7.15812e-08	-2.8035e-11 4.83742e-11	-1.01974e-11 5.4029e-12	-7.5526e-14 4.17828e-14	-2.03144e-15 3.3447e-15	
67.5	32.9931	25	6.16117e-09 5.66151e-09	1.71149e-07 7.99051e-08	-1.16611e-10 6.17731e-11	-1.61659e-11 6.52906e-12	-7.38182e-14 6.89008e-14	1.86131e-15 5.76634e-15	
68.5	30.5698	23.5	1.53084e-09 9.72693e-10	2.14166e-07 6.63643e-08	-1.53936e-11 2.56769e-11	-1.11073e-11 4.47299e-12	-2.84993e-14 2.89973e-14	3.7173e-15 3.22165e-15	
69.5	28.3138	22	2.20702e-08 1.1876e-08	1.09148e-07 5.62376e-08	-1.86224e-11 2.79024e-11	-1.15677e-11 4.55486e-12	4.54755e-14 3.87377e-14	1.16769e-15 3.90855e-15	
70.5	26.0575	20.5	2.31294e-09 1.0353e-09	1.95243e-07 7.37477e-08	2.77165e-11 2.31441e-11	-5.71888e-12 6.97024e-12	-4.94512e-14 2.89067e-14	7.3362e-15 5.06752e-15	
71.5	24.0488	19	6.44539e-09 3.82485e-09	2.40912e-07 8.04431e-08	1.51431e-11 5.4433e-11	-6.87914e-12 7.04305e-12	-4.46481e-14 3.07536e-14	4.63153e-15 5.83624e-15	
72.5	22.0539	17.5	7.24372e-09 6.73376e-09	1.80405e-08 3.74432e-08	4.56066e-12 3.52201e-11	4.65771e-12 1.00952e-11	-4.34355e-14 2.74107e-14	6.17722e-15 4.60246e-15	
73.5	20.2334	16.5	9.35779e-09 4.69956e-09	4.78648e-08 3.99142e-08	-9.91933e-12 2.73961e-11	-1.0953e-11 3.9665e-12	-8.15105e-16 2.18871e-14	1.37481e-15 1.62876e-15	
74.5	18.5239	15.5	8.49458e-09 3.21409e-09	3.04312e-08 3.39775e-08	-2.54316e-11 1.11565e-11	-7.08791e-12 4.85513e-12	-2.77491e-14 1.01973e-14	1.86987e-15 1.90181e-15	
75.5	16.9452	14.5	4.48047e-09 1.22928e-09	1.5313e-08 3.42113e-08	-3.14322e-11 1.33798e-11	-6.43303e-12 1.99971e-12	-2.59762e-14 9.20808e-15	1.04509e-16 5.84783e-16	
76.5	15.5021	13	1.06095e-08 4.18317e-09	-2.51007e-08 2.06456e-08	-5.34132e-11 1.86449e-11	-6.90539e-12 1.67824e-12	-3.57584e-14 1.16108e-14	3.66341e-17 2.84281e-16	
77.5	14.0899	12	7.82971e-09 2.75602e-09	-5.96134e-08 2.41336e-08	-3.53801e-11 1.06188e-11	-7.40233e-12 2.07432e-12	-1.85094e-14 1.08247e-14	1.01203e-15 1.27132e-15	
78.5	12.8504	11.5	5.47237e-09 3.34169e-09	-4.62057e-08 1.55532e-08	-3.91165e-11 1.23445e-11	-2.48653e-12 1.39166e-12	-2.39742e-14 6.36508e-15	5.94445e-16 5.26434e-16	
79.5	11.6198	10.5	9.21636e-09 5.1368e-09	-6.90533e-08 1.5119e-08	-1.75217e-11 9.75113e-12	-3.53343e-12 1.47636e-12	-5.14745e-15 4.5401e-15	-5.50805e-18 1.20438e-16	
80.5	10.4614	9.5	5.3316e-09 2.75742e-09	-3.15244e-08 9.72292e-09	-1.88595e-11 8.06568e-12	-1.12725e-12 6.11415e-13	-1.50932e-14 3.96582e-15	2.09859e-16 1.47636e-16	
81.5	9.4889	8.5	1.22465e-08 7.69009e-09	-4.93559e-08 9.21182e-09	-4.24902e-12 4.72496e-12	-1.53155e-12 8.83005e-13	-4.67331e-15 1.48845e-15	-3.49642e-17 6.49781e-17	
82.5	8.51833	8	4.2861e-09 2.13519e-09	-3.38674e-08 7.56249e-09	-4.89299e-12 3.02065e-12	-7.87635e-13 3.68723e-13	-3.60941e-15 1.21604e-15	1.25079e-16 8.49093e-17	
83.5	7.61914	7.5	1.66976e-09 6.5498e-10	-4.04634e-08 1.05735e-08	-8.33784e-13 2.18228e-12	-5.32714e-13 3.92833e-13	-1.29414e-15 6.88314e-16	3.345e-17 2.32822e-17	
84.5	6.84771	6.5	9.79786e-10 4.4801e-10	-3.50412e-08 8.43905e-09	-4.97012e-12 1.45356e-12	7.4951e-14 2.65105e-13	-1.25787e-15 4.91697e-16	7.99707e-18 1.22404e-17	
85.5	6.13054	6	7.80765e-10 2.34453e-10	-2.61718e-08 5.82034e-09	-2.05887e-12 1.62103e-12	-1.74855e-13 1.6999e-13	-1.04155e-15 4.20991e-16	4.08677e-17 2.46024e-17	
86.5	5.44348	5.5	6.37867e-10 3.01084e-10	-9.0358e-09 4.56886e-09	-1.67159e-12 6.02556e-13	1.41158e-13 1.01932e-13	-2.51259e-16 1.4561e-16	9.94346e-19 1.29336e-18	
87.5	4.80346	5	4.72965e-10 2.16365e-10	-1.55062e-08 6.15973e-09	-8.09252e-13 4.56817e-13	-1.34907e-14 9.84067e-14	-1.29457e-16 8.30737e-17	2.90665e-18 2.44671e-18	
88.5	4.23062	4.5	1.50155e-10 7.72591e-11	-8.43145e-10 3.05936e-09	4.08013e-13 4.6892e-13	5.39795e-14 2.54242e-14	-1.99684e-17 2.93386e-17	1.09758e-18 7.62415e-19	
89.5	3.69405	4	7.21807e-11 2.38524e-11	-2.54779e-09 1.14038e-09	2.47174e-13 3.41567e-13	9.00779e-15 1.0544e-14	-3.28684e-19 1.7383e-17	6.47174e-20 9.72553e-20	
90.5	3.23133	4	1.55525e-11 4.79004e-12	-3.2756e-09 1.54433e-09	4.52036e-13 3.36408e-13	4.93066e-15 8.79903e-15	-7.72525e-20 4.7692e-18	1.01887e-19 1.11713e-19	
91.5	2.76408	3.5	1.42404e-11 4.31697e-12	-3.891e-10 7.94428e-10	5.58185e-14 2.21646e-14	1.43074e-15 1.81481e-15	2.05385e-18 1.43756e-18	5.19229e-20 3.95437e-20	
92.5	2.36036	3	5.96839e-12 1.55838e-12	5.9506e-10 4.90877e-10	2.49567e-14 1.08916e-14	1.4818e-15 5.60192e-16	1.16111e-18 5.03018e-19	8.25952e-20 3.24554e-20	
93.5	1.96645	2.5	2.49782e-12 7.98101e-13	4.28458e-10 2.2827e-10	1.00126e-14 5.89343e-15	9.69582e-16 3.15442e-16	7.24852e-20 3.55839e-20	6.13518e-20 2.20289e-20	
94.5	1.62238	2	6.95817e-13 3.05556e-13	6.81423e-10 2.5191e-10	4.63649e-15 1.54701e-15	1.16667e-16 3.68739e-17	2.19647e-20 1.47376e-20	1.32687e-20 5.88255e-21	
95.5	1.3021	2	2.21141e-14 1.24078e-14	2.99595e-10 8.57629e-11	4.9271e-16 2.4045e-16	5.14014e-18 1.3589e-18	4.93147e-22 1.78166e-22	3.14964e-21 6.58959e-22	
96.5	0.998009	2	1.76008e-15 1.12732e-15	1.85697e-10 4.0868e-11	1.11413e-16 6.15019e-17	6.96872e-20 4.03337e-20	3.33079e-22 1.96003e-22	2.93687e-22 8.7663e-23	
97.5	0.711541	2	3.32803e-19 2.55156e-19	1.20636e-11 9.08613e-12	8.56155e-19 3.49611e-19	9.30037e-24 5.89218e-24	1.13924e-23 6.1285e-24	1.75313e-25 9.18403e-26	
98.5	0.416553	2	4.88265e-16 3.77384e-16	3.15195e-12 1.33417e-12	5.53298e-21 4.2954e-21	1.78244e-24 5.43063e-25	2.67546e-25 1.12743e-25	1.81883e-26 1.66113e-26	
99.5	0.154367	0	8.60496e-16 3.88017e-16	6.39433e-13 2.79162e-13	6.49041e-20 6.32615e-20	2.86693e-23 2.42589e-23	-9.44472e-28 1.19877e-27	3.05242e-24 2.46785e-24	
