Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	885.42	388.5	1.21921 0.350911 nan nan nan nan 
7.5	713.966	335.5	0.993804 0.0181628 nan nan 0.902093 0.0762144 
12.5	585.542	287.5	0.988119 0.00327036 0.840562 nan 0.928004 0.23017 
17.5	479.277	245	1.0005 0.00287016 nan nan 1.44699 0.484837 
22.5	391.294	207	1.02317 0.0280006 nan nan nan nan 
27.5	316.098	173.5	0.995998 0.0027284 1.20118 0.177408 1.31032 0.251471 
32.5	254.327	144	0.996278 0.00164214 1.37234 nan nan nan 
37.5	201.449	118	0.993608 0.00150803 1.21671 0.375222 1.10372 0.464612 
42.5	157.426	96	0.995208 0.0036745 nan nan nan nan 
47.5	120.643	77	0.987615 0.00212172 0.748434 0.473612 nan nan 
52.5	90.4899	60.5	0.984163 0.00261507 0.77285 0.199154 nan nan 
57.5	66.5408	46.5	0.980199 0.00397882 1.0368 0.209263 nan nan 
62.5	47.6655	34.5	0.979736 0.00670855 0.89077 0.0652039 nan nan 
67.5	33.1509	25	0.962596 0.00723906 nan nan nan nan 
72.5	21.552	18	0.937411 0.0176893 nan nan nan nan 
77.5	14.0873	12.5	nan nan nan nan nan nan 
82.5	8.49706	8	nan nan nan nan nan nan 
87.5	4.81906	5	nan nan nan nan nan nan 
92.5	2.38727	3	nan nan nan nan nan nan 
97.5	0.720932	2	nan nan nan nan nan nan 
