Cent%	 dNdy	 Npart	 Observable	 err
5	188.713	70	0.409174 0.0455675
15	130.174	53	0.31379 0.037591
25	89.7637	39.5	0.163599 0.0406062
35	61.2493	28.5	0.110293 0.0978308
45	40.827	20	0.132774 0.0837607
55	25.9426	13.5	0.169588 0.0900842
65	15.4761	9	0.170121 0.068071
75	8.19307	5.5	0.419308 0.0817541
85	3.63079	3	1.90273 0.1704
95	0.973276	2	3.3726 83.5635
