0.5 486.79 2.30644e-314
1.5 433.362 2.30644e-314
2.5 409.527 2.30644e-314
3.5 390.435 2.30644e-314
4.5 370.987 2.30644e-314
5.5 363.265 2.30644e-314
6.5 347.842 2.30644e-314
7.5 336.251 2.30644e-314
8.5 326.803 2.30644e-314
9.5 312.44 2.30644e-314
10.5 306.761 2.30644e-314
11.5 293.721 2.30644e-314
12.5 280.878 2.30644e-314
13.5 271.422 2.30644e-314
14.5 260.737 2.30644e-314
15.5 252.871 2.30644e-314
16.5 244.936 2.30644e-314
17.5 234.9 2.30644e-314
18.5 226.824 2.30644e-314
19.5 219.841 2.30644e-314
20.5 210.79 2.30644e-314
21.5 202.626 2.30644e-314
22.5 196.773 2.30644e-314
23.5 191.038 2.30644e-314
24.5 183.283 2.30644e-314
25.5 175.08 2.30644e-314
26.5 169.327 2.30644e-314
27.5 161.322 2.30644e-314
28.5 156.687 2.30644e-314
29.5 150.549 2.30644e-314
30.5 146.758 2.30644e-314
31.5 140.023 2.30644e-314
32.5 134.588 2.30644e-314
33.5 128.971 2.30644e-314
34.5 124.641 2.30644e-314
35.5 119.791 2.30644e-314
36.5 114.058 2.30644e-314
37.5 108.785 2.30644e-314
38.5 105.649 2.30644e-314
39.5 104.248 2.30644e-314
40.5 98.7449 2.30644e-314
41.5 94.7629 2.30644e-314
42.5 89.834 2.30644e-314
43.5 85.461 2.30644e-314
44.5 83.7529 2.30644e-314
45.5 78.3449 2.30644e-314
46.5 75.7696 2.30644e-314
47.5 72.7052 2.30644e-314
48.5 69.9147 2.30644e-314
49.5 66.8518 2.30644e-314
50.5 64.187 2.30644e-314
51.5 60.9637 2.30644e-314
52.5 57.0098 2.30644e-314
53.5 54.4462 2.30644e-314
54.5 53.2155 2.30644e-314
55.5 49.6692 2.30644e-314
56.5 47.4022 2.30644e-314
57.5 44.8864 2.30644e-314
58.5 43.3993 2.30644e-314
59.5 41.5703 2.30644e-314
60.5 39.1188 2.30644e-314
61.5 37.7666 2.30644e-314
62.5 34.8701 2.30644e-314
63.5 33.5525 2.30644e-314
64.5 31.3154 2.30644e-314
65.5 29.6994 2.30644e-314
66.5 28.1145 2.30644e-314
67.5 26.3109 2.30644e-314
68.5 24.7407 2.30644e-314
69.5 23.2702 2.30644e-314
70.5 22.091 2.30644e-314
71.5 20.6116 2.30644e-314
72.5 19.1059 2.30644e-314
73.5 17.7085 2.30644e-314
74.5 16.7862 2.30644e-314
75.5 15.4898 2.30644e-314
76.5 14.3905 2.30644e-314
77.5 13.472 2.30644e-314
78.5 12.5191 2.30644e-314
79.5 11.5283 2.30644e-314
80.5 10.6359 2.30644e-314
81.5 9.72824 2.30644e-314
82.5 8.92282 2.30644e-314
83.5 8.14783 2.30644e-314
84.5 7.47749 2.30644e-314
85.5 6.80954 2.30644e-314
86.5 6.12099 2.30644e-314
87.5 5.44913 2.30644e-314
88.5 4.93891 2.30644e-314
89.5 4.35255 2.30644e-314
90.5 3.79788 2.30644e-314
91.5 3.30556 2.30644e-314
92.5 2.80504 2.30644e-314
93.5 2.37468 2.30644e-314
94.5 1.93895 2.30644e-314
95.5 1.52115 2.30644e-314
96.5 1.12249 2.30644e-314
97.5 0.768563 2.30644e-314
98.5 0.386061 2.30644e-314
99.5 0.0983521 2.30644e-314
