Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
5	1189.32	363	nan nan nan nan nan nan 
15	572.93	267.5	1.00109 0.00271995 1.07669 nan 1.03593 0.112353 
25	395.455	191.5	0.995964 0.0019319 1.05775 0.178658 1.08957 0.0886001 
35	264.267	132	0.994947 0.00175794 0.981877 0.448391 0.919208 0.0781865 
45	177.88	87	0.992156 0.0028347 nan nan 0.793938 nan 
55	114.54	54	0.981415 0.00452292 0.912238 0.0761793 nan nan 
65	79.8988	30.5	0.907119 0.0950568 nan nan nan nan 
75	67.0512	15.5	1.05697 0.0724845 nan nan nan nan 
85	54.7302	7	nan nan nan nan nan nan 
95	52.9152	3	nan nan nan nan nan nan 
