Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
10.5	718.119	305.5	-4.31226e-09 7.02891e-09	2.39522e-06 6.79108e-07	4.9935e-08 4.55786e-08	-5.23463e-09 1.13754e-08	5.31511e-10 4.94767e-10	-4.01819e-11 4.64636e-11	
11.5	693.984	296	-2.52724e-08 1.19264e-08	4.45985e-06 6.32669e-07	-7.77778e-08 8.6917e-08	8.03426e-10 6.7332e-09	1.24953e-09 5.17527e-10	-1.71552e-11 6.00249e-11	
12.5	662.088	286.5	-3.92284e-08 1.85414e-08	4.46598e-06 8.68129e-07	-1.70824e-08 6.3588e-08	2.18695e-08 8.80646e-09	9.24078e-10 3.81293e-10	9.9395e-12 4.136e-11	
13.5	642.538	277.5	-2.76534e-08 1.83857e-08	7.43205e-06 1.0415e-06	-8.49782e-10 5.52321e-08	6.69506e-09 7.64678e-09	2.18087e-10 6.01168e-10	-6.51036e-12 4.50728e-11	
14.5	619.492	269	-6.51822e-08 2.25316e-08	1.03805e-05 1.27122e-06	5.21788e-08 7.87952e-08	7.56276e-09 7.87262e-09	1.81259e-09 5.004e-10	-1.72086e-11 6.18266e-11	
15.5	595.425	260.5	-2.76129e-08 1.89253e-08	1.01611e-05 1.22804e-06	8.28784e-08 8.32012e-08	4.39026e-09 8.11043e-09	6.80285e-10 6.19249e-10	-3.74727e-11 6.03622e-11	
16.5	572.841	252	-1.15685e-07 3.20654e-08	9.96468e-06 1.27877e-06	8.0837e-08 8.97048e-08	1.79896e-08 8.81606e-09	3.76775e-10 7.67542e-10	3.51432e-12 4.09415e-11	
17.5	551.652	244	-2.89964e-08 1.59064e-08	1.28994e-05 1.48521e-06	4.75693e-09 1.2768e-07	6.72778e-09 8.94495e-09	9.78802e-10 6.34029e-10	5.46236e-11 4.07536e-11	
18.5	530.623	236	-2.71167e-08 2.27361e-08	1.42044e-05 1.78528e-06	-3.25323e-08 1.12497e-07	-9.14423e-10 1.36692e-08	7.34661e-10 5.01022e-10	-3.93484e-11 6.01241e-11	
19.5	504.347	228.5	-7.37227e-09 1.51913e-08	1.64884e-05 2.02428e-06	9.58478e-08 9.25136e-08	9.97778e-09 8.81544e-09	1.60563e-09 6.09914e-10	1.0641e-10 4.20995e-11	
20.5	492.033	221	-1.71606e-08 1.92599e-08	1.54601e-05 2.02226e-06	1.12145e-07 8.2642e-08	1.52068e-08 7.17346e-09	8.88178e-10 7.88276e-10	-1.54418e-11 6.29107e-11	
21.5	472.836	213.5	-7.15881e-08 3.68874e-08	2.15027e-05 2.01313e-06	2.70365e-08 1.29371e-07	1.71212e-08 9.84527e-09	-2.02401e-10 9.86712e-10	-7.90426e-11 7.23067e-11	
22.5	452.212	206.5	-1.32322e-07 6.26505e-08	2.03995e-05 2.60489e-06	1.66828e-07 7.61772e-08	2.4537e-10 1.1295e-08	1.8798e-12 6.51141e-10	-4.93795e-11 6.72681e-11	
23.5	438.154	199.5	-6.0808e-08 2.57687e-08	1.92374e-05 2.22028e-06	-1.49939e-07 1.37458e-07	3.03564e-08 8.41577e-09	6.49611e-11 7.72455e-10	-1.81922e-11 7.27077e-11	
24.5	416.566	192.5	-8.09393e-08 3.37845e-08	3.07978e-05 3.0611e-06	1.47073e-07 9.00425e-08	1.04381e-08 9.79737e-09	6.63772e-10 6.94375e-10	-2.59225e-11 8.59239e-11	
25.5	403.691	186	-1.13776e-07 7.78457e-08	2.24687e-05 3.12301e-06	-1.63482e-07 1.69512e-07	2.63715e-08 1.01503e-08	1.6601e-09 8.68815e-10	2.60169e-11 7.368e-11	
26.5	385.628	179.5	-7.95965e-08 4.61147e-08	3.3115e-05 3.76194e-06	1.1646e-07 9.67798e-08	-7.10049e-09 1.80601e-08	6.54042e-10 6.49349e-10	-1.75329e-10 1.08041e-10	
27.5	368.67	173	-2.02426e-07 1.34673e-07	3.54109e-05 3.85909e-06	4.57745e-08 1.31214e-07	2.39324e-08 1.53628e-08	4.27322e-10 9.59132e-10	-7.64229e-11 9.98153e-11	
28.5	355.04	167	-1.36382e-07 6.46258e-08	3.64603e-05 3.61848e-06	6.13409e-08 1.12438e-07	-4.50649e-10 1.39261e-08	9.64961e-10 5.58395e-10	-1.83985e-10 1.23988e-10	
29.5	339.314	161	-1.56394e-07 7.50409e-08	3.94088e-05 3.89728e-06	1.81651e-07 9.63535e-08	2.82571e-08 1.26395e-08	1.18633e-09 7.63555e-10	-4.94646e-11 7.07071e-11	
30.5	325.016	155	-2.51702e-07 8.02896e-08	4.21943e-05 4.33415e-06	1.06316e-07 1.15503e-07	2.23358e-08 1.1077e-08	5.23831e-10 7.82011e-10	3.0592e-11 6.40269e-11	
31.5	312.399	149	-4.2673e-07 1.81264e-07	4.43465e-05 4.35132e-06	-1.22445e-09 1.17378e-07	1.10663e-08 1.51973e-08	-1.30506e-09 1.21224e-09	-2.19174e-11 6.65077e-11	
32.5	301.121	143.5	-3.83135e-07 1.10564e-07	4.19172e-05 4.83378e-06	-6.90718e-09 1.89777e-07	1.51572e-08 1.10498e-08	2.11791e-09 9.97054e-10	3.87563e-11 5.88413e-11	
33.5	284.698	138.5	-1.34406e-07 1.05882e-07	4.61723e-05 5.24821e-06	3.51281e-07 1.17059e-07	3.37578e-08 1.31516e-08	5.7955e-10 7.88168e-10	3.49232e-11 1.12023e-10	
34.5	272.604	133	-6.08816e-07 1.62137e-07	3.61619e-05 4.60442e-06	1.684e-07 1.00831e-07	6.37812e-09 1.51429e-08	1.38989e-09 7.58425e-10	-1.86399e-10 1.11613e-10	
35.5	261.416	127.5	-5.9074e-07 2.24624e-07	4.5352e-05 5.43531e-06	-5.26423e-08 1.88438e-07	2.31182e-08 1.33633e-08	8.05147e-10 7.09015e-10	-4.36012e-10 2.89316e-10	
36.5	248.931	122.5	-4.6278e-07 2.02379e-07	4.50545e-05 5.09919e-06	9.02153e-08 1.20555e-07	1.16533e-08 1.03492e-08	-3.74636e-10 1.07214e-09	-8.33409e-12 6.82996e-11	
37.5	237.069	118	-3.90424e-07 1.8308e-07	4.70667e-05 5.1043e-06	1.36871e-08 1.70998e-07	4.19546e-08 1.17617e-08	1.24763e-09 7.06931e-10	1.80061e-10 5.12301e-11	
38.5	227.304	113.5	-2.19885e-07 9.07567e-08	4.52569e-05 5.58499e-06	6.16324e-08 1.36809e-07	2.92102e-08 1.39922e-08	7.60827e-10 6.12087e-10	-1.33207e-10 9.25269e-11	
39.5	217.523	108.5	-7.69302e-07 2.69463e-07	5.33949e-05 6.44897e-06	1.58711e-07 1.13382e-07	-1.10719e-09 1.36936e-08	1.06898e-09 8.3285e-10	-1.96006e-10 1.05361e-10	
40.5	206.641	104	-4.83981e-07 1.24054e-07	5.26605e-05 5.91894e-06	1.19138e-07 9.03762e-08	9.95752e-09 1.33545e-08	7.25228e-10 5.58548e-10	-6.9807e-11 1.04562e-10	
41.5	196.302	100	-5.55389e-07 2.06537e-07	4.05213e-05 5.15763e-06	-1.0263e-07 1.81751e-07	3.78637e-08 1.0055e-08	-3.80744e-10 9.08364e-10	-1.77036e-11 5.25679e-11	
42.5	185.929	96	-3.59016e-07 1.23805e-07	4.43726e-05 6.12834e-06	1.28676e-07 1.53605e-07	1.81375e-08 1.12597e-08	-1.55737e-09 1.52639e-09	1.42136e-11 8.47485e-11	
43.5	178.708	92	-1.97499e-06 1.02559e-06	4.31766e-05 5.95997e-06	1.0323e-07 1.25835e-07	5.12333e-09 1.28363e-08	-1.85544e-09 1.73787e-09	-7.26861e-11 1.21505e-10	
44.5	169.37	88	-7.78909e-07 2.38797e-07	5.4461e-05 7.09076e-06	-1.0934e-07 1.60399e-07	3.23115e-09 1.18443e-08	-3.27763e-10 1.01883e-09	-7.48137e-11 8.78765e-11	
45.5	160.029	84	-6.87049e-07 2.58137e-07	4.16755e-05 6.42811e-06	-2.86694e-09 1.45026e-07	-1.32183e-09 1.89589e-08	-7.73046e-10 1.09422e-09	-3.27513e-10 1.26933e-10	
46.5	151.365	80	-6.8899e-07 3.51376e-07	5.63766e-05 6.56247e-06	2.10592e-07 1.25439e-07	4.22756e-09 1.1731e-08	8.65535e-10 5.6506e-10	-7.57615e-11 7.40674e-11	
47.5	147.694	76.5	-1.11001e-06 4.8666e-07	4.67937e-05 6.79753e-06	2.41723e-07 1.36174e-07	1.66123e-08 1.53223e-08	1.01274e-09 7.23957e-10	-1.75541e-10 9.03594e-11	
48.5	139.056	73	-1.5795e-06 8.87532e-07	5.39914e-05 8.33956e-06	1.19435e-07 1.56887e-07	8.77715e-09 1.28935e-08	2.61154e-10 1.13516e-09	-3.15082e-11 7.23135e-11	
49.5	138.819	69.5	-2.935e-06 1.35308e-06	3.30459e-05 9.25723e-06	4.86219e-07 1.88392e-07	-2.20343e-08 4.44844e-08	-9.96045e-10 3.01061e-09	-1.1328e-10 1.30124e-10	
50.5	127.636	66.5	-1.58699e-06 1.04068e-06	4.9038e-05 8.25151e-06	9.15817e-08 1.44375e-07	-1.63879e-09 1.46636e-08	4.38068e-11 1.27294e-09	-2.19954e-10 1.7586e-10	
51.5	127.795	63	-5.80529e-07 8.76825e-07	2.96519e-05 7.94797e-06	7.41047e-08 1.82101e-07	4.47163e-09 2.05368e-08	-9.96613e-11 1.5523e-09	3.7834e-11 1.11217e-10	
52.5	119.641	59.5	-2.08269e-06 9.55495e-07	3.62623e-05 8.86291e-06	2.80319e-07 1.26463e-07	-2.23154e-09 1.61264e-08	1.62965e-09 7.56816e-10	-1.75599e-11 5.98101e-11	
53.5	108.708	56.5	-7.59637e-07 5.29743e-07	3.25418e-05 7.80829e-06	1.79148e-07 1.11949e-07	-8.77877e-08 3.78287e-08	-5.3601e-11 8.19237e-10	-2.91801e-10 1.80927e-10	
54.5	116.698	54	-2.48497e-06 2.92047e-06	1.86428e-05 1.20781e-05	1.53307e-07 2.61997e-07	-2.25043e-08 2.88275e-08	6.19458e-11 1.91741e-09	8.29862e-11 1.4599e-10	
55.5	92.301	51.5	-3.09855e-06 1.13639e-06	4.73613e-05 6.96686e-06	-2.35139e-08 8.2893e-08	1.35445e-09 1.10898e-08	7.9364e-10 3.51772e-10	-1.15469e-10 6.65278e-11	
56.5	93.2787	48.5	-1.38588e-06 1.25101e-06	3.88763e-05 1.05783e-05	1.81815e-08 2.10864e-07	-1.7058e-09 1.57495e-08	-1.11901e-10 7.34745e-10	-1.88498e-10 1.17504e-10	
57.5	89.1	46	-8.91211e-07 1.24743e-06	2.29124e-05 5.36244e-06	2.18157e-07 1.35783e-07	-1.91885e-08 1.47387e-08	-1.93737e-10 5.09596e-10	-1.34242e-10 8.61049e-11	
58.5	89.2031	43.5	1.5097e-06 1.92055e-06	1.97934e-05 1.08615e-05	1.85065e-07 1.49315e-07	-4.82093e-09 2.38251e-08	4.6708e-10 1.03145e-09	-2.76003e-10 2.47826e-10	
59.5	94.1027	41	-3.32832e-06 3.37083e-06	2.38172e-05 1.01494e-05	1.16679e-07 1.92115e-07	4.88569e-10 1.43216e-08	1.74316e-09 1.4827e-09	-3.25067e-10 3.51029e-10	
60.5	72.0584	39	-2.51959e-06 1.12668e-06	2.82489e-05 6.41066e-06	5.47658e-08 6.58913e-08	-4.28619e-09 1.0479e-08	9.31814e-11 4.31434e-10	-4.37348e-10 3.02198e-10	
61.5	74.6346	36.5	-3.37292e-06 2.72073e-06	2.84349e-05 8.31724e-06	-8.08952e-08 1.98869e-07	-1.32745e-08 1.30008e-08	2.50211e-10 4.59002e-10	-1.35451e-10 1.07677e-10	
62.5	62.2828	34	-2.64325e-06 1.18593e-06	1.89465e-05 5.52246e-06	2.29067e-07 5.33879e-08	-2.97336e-08 1.20284e-08	-8.56171e-10 5.30447e-10	-1.70916e-10 6.8699e-11	
63.5	60.3841	32	-1.88731e-06 1.15208e-06	1.42549e-05 5.94895e-06	4.8897e-08 4.5559e-08	-6.15766e-09 8.09856e-09	-5.2895e-10 3.90408e-10	-1.15406e-10 6.38924e-11	
64.5	62.6534	30	-2.39272e-07 1.08013e-06	1.14723e-05 5.14433e-06	1.02502e-07 6.98385e-08	-1.70358e-08 1.06971e-08	-9.32966e-10 8.8021e-10	-2.21579e-10 1.07523e-10	
65.5	50.3037	28.5	-1.83683e-06 4.77692e-07	3.60188e-05 5.22374e-06	-7.55357e-08 6.14172e-08	-2.13335e-08 8.88182e-09	-2.7484e-10 1.78419e-10	-1.6439e-10 5.54086e-11	
66.5	45.3884	27	-2.43301e-06 1.05647e-06	3.26497e-05 5.17844e-06	-1.53864e-07 1.0787e-07	-2.84866e-08 1.03541e-08	-3.89724e-10 2.73159e-10	-1.33473e-10 3.97546e-11	
67.5	41.3315	25	-2.47618e-06 9.83752e-07	2.32628e-05 4.50544e-06	-3.45954e-08 2.72653e-08	-2.22493e-08 6.38229e-09	-5.79826e-10 2.02404e-10	-8.62048e-11 1.94307e-11	
68.5	40.3877	23.5	-1.82608e-06 4.61775e-07	1.73592e-05 3.67075e-06	-8.17239e-08 3.52329e-08	-2.1635e-08 7.05321e-09	-1.00148e-10 1.01297e-10	-1.19822e-10 2.49772e-11	
69.5	37.7578	22	-3.52023e-06 1.15061e-06	1.14718e-05 3.59686e-06	-1.11094e-08 1.61948e-08	-1.77537e-08 5.90256e-09	-2.03839e-10 1.53999e-10	-8.07494e-11 2.35347e-11	
70.5	34.8084	20.5	-2.85665e-06 1.03478e-06	2.02654e-05 4.3194e-06	-2.55156e-08 2.20059e-08	-2.48683e-08 1.12437e-08	-2.6606e-10 1.90234e-10	-1.00883e-10 3.76162e-11	
71.5	31.2636	19	-2.1162e-06 5.9268e-07	1.53409e-05 3.47341e-06	-5.97949e-08 2.1044e-08	-2.45633e-08 6.83563e-09	-1.44468e-10 8.33375e-11	-1.11852e-10 3.69018e-11	
72.5	30.6727	17.5	-2.50447e-06 5.70095e-07	8.61592e-06 2.94616e-06	-1.08932e-07 4.01756e-08	-2.16626e-08 6.01268e-09	-4.46322e-10 1.32755e-10	-1.17306e-10 3.86634e-11	
73.5	28.4967	16.5	-1.89257e-06 3.83745e-07	6.39787e-06 3.2031e-06	-1.38687e-07 4.5429e-08	-4.49428e-08 2.14843e-08	-2.7567e-10 9.2229e-11	-2.16256e-10 1.43078e-10	
74.5	26.6988	15.5	-2.14601e-06 7.6255e-07	6.55706e-06 2.42043e-06	-9.81607e-08 4.66246e-08	-2.452e-08 1.06138e-08	-4.03419e-10 1.98363e-10	-8.67078e-11 2.67907e-11	
75.5	24.2071	14.5	-2.749e-06 1.07498e-06	2.79688e-06 2.4475e-06	-1.33215e-07 7.94628e-08	-1.95228e-08 3.92354e-09	-3.30009e-10 2.01277e-10	-6.78288e-11 1.87491e-11	
76.5	20.7457	13	-2.5063e-06 6.30177e-07	-6.20126e-07 1.88097e-06	-4.12101e-08 1.69481e-08	-1.33023e-08 3.58297e-09	-1.11575e-10 3.39802e-11	-3.12694e-11 9.63641e-12	
77.5	20.9393	12	-2.78654e-06 8.22788e-07	-9.05202e-06 2.75695e-06	-5.57873e-08 1.75551e-08	-2.20397e-08 1.0686e-08	-4.38599e-10 1.64867e-10	-5.85765e-11 2.98515e-11	
78.5	27.388	11.5	-2.31981e-06 1.02703e-06	-1.19876e-05 4.55534e-06	-1.85253e-07 1.43398e-07	-4.23049e-08 3.16191e-08	-1.77551e-09 1.32404e-09	-2.01847e-10 1.32805e-10	
79.5	20.9859	10.5	-3.71032e-06 1.14897e-06	-1.58589e-05 5.86208e-06	-3.12351e-08 1.11983e-08	-1.76523e-08 9.04547e-09	-3.47317e-10 1.01546e-10	-2.9897e-11 1.40066e-11	
80.5	15.0611	9.5	-2.40803e-06 7.33528e-07	-6.96901e-06 1.51956e-06	-4.9377e-08 2.06542e-08	-1.03488e-08 2.37465e-09	-1.63176e-10 5.1067e-11	-2.8402e-11 1.47749e-11	
81.5	15.2289	8.5	-3.13212e-06 1.15624e-06	-8.88459e-06 2.58036e-06	-4.76324e-08 3.06351e-08	-8.42711e-09 3.98231e-09	-8.72514e-11 2.52376e-11	-1.33509e-11 4.70889e-12	
82.5	20.0858	8	-2.78915e-06 8.86344e-07	-1.97583e-05 7.636e-06	-2.11396e-07 8.97992e-08	-3.83095e-08 1.69567e-08	-9.0366e-10 5.04112e-10	-1.55554e-10 8.92371e-11	
83.5	44.0861	7.5	-1.46234e-05 8.83792e-06	-4.84141e-06 1.42214e-05	-7.07974e-09 9.02837e-08	-2.04187e-08 1.41863e-08	-1.00887e-09 1.07725e-09	-8.26659e-11 4.71841e-11	
84.5	12.6206	6.5	-3.14786e-06 8.24176e-07	-6.11364e-06 2.12631e-06	-4.03509e-08 1.58533e-08	-8.82579e-09 4.75593e-09	-3.16111e-10 1.26445e-10	-2.16457e-11 1.40045e-11	
85.5	61.5735	6	-1.86639e-06 6.02867e-07	7.36688e-07 1.69739e-05	3.95361e-08 9.15545e-08	-1.56742e-08 1.30172e-08	-2.1394e-09 1.35627e-09	-1.23282e-11 3.69675e-11	
86.5	50.3916	5.5	-3.22763e-08 2.66619e-07	-7.77966e-07 1.94724e-05	-2.09286e-07 9.91095e-08	-6.18584e-08 4.30996e-08	-5.40001e-10 3.93345e-10	-1.4309e-11 8.7781e-11	
87.5	42.6435	5	-4.695e-06 3.09378e-06	8.45323e-07 1.35166e-05	-1.04575e-07 6.25064e-08	9.8732e-10 6.91912e-09	-9.3405e-10 8.53428e-10	-3.69392e-11 2.566e-11	
88.5	61.517	4.5	-5.37587e-07 8.37621e-07	2.42595e-05 2.38864e-05	-1.02913e-07 1.09237e-07	-1.4079e-07 7.35657e-08	1.87675e-10 2.89427e-10	-3.23744e-10 3.01991e-10	
89.5	46.116	4	-5.40848e-07 9.85377e-07	7.26208e-06 7.47648e-06	2.91534e-08 7.06377e-08	-1.83193e-09 3.54932e-09	-1.52668e-09 8.3815e-10	-1.2562e-11 2.10881e-11	
90.5	40.0433	4	-2.70972e-06 1.54836e-06	2.47346e-05 3.08634e-05	-6.04403e-08 5.1429e-08	-1.30004e-08 3.52468e-08	-1.96674e-09 1.37549e-09	-3.44261e-10 1.75051e-10	
91.5	39.0551	3.5	-2.01596e-06 1.66986e-06	2.16599e-05 1.80555e-05	-1.07912e-07 9.78204e-08	-5.23628e-08 4.60535e-08	-2.12373e-10 6.76641e-10	-4.34305e-11 5.56906e-11	
92.5	44.307	3	-2.82198e-06 2.01829e-06	-4.51396e-06 2.01088e-05	7.32887e-09 1.35265e-07	-5.9243e-08 4.1783e-08	-3.33773e-09 2.48041e-09	-1.31662e-09 6.8818e-10	
93.5	34.6529	2.5	-8.59843e-07 5.86168e-07	2.45544e-05 2.86991e-05	1.06629e-08 3.47763e-08	-1.19569e-08 1.98797e-08	1.2622e-10 1.34564e-10	-5.48918e-11 2.55717e-11	
94.5	37.0988	2	-2.89072e-06 2.91688e-06	-3.55018e-06 1.5564e-05	-6.4129e-07 6.42461e-07	-6.87436e-08 6.88307e-08	-1.32307e-09 2.27559e-09	-1.19949e-10 1.3966e-10	
95.5	262.711	2	-2.91765e-07 8.99638e-08	1.33348e-05 7.70048e-06	-5.65878e-07 5.04319e-07	-2.76342e-09 1.55377e-08	-7.21299e-10 8.5036e-10	-7.38916e-11 9.20609e-11	
96.5	327.79	2	-5.90309e-07 3.70769e-07	8.18499e-06 5.89617e-06	-1.32215e-07 1.34692e-07	1.54284e-08 2.02121e-08	-1.82188e-09 1.55853e-09	3.60598e-11 6.33905e-11	
97.5	309.195	2	-1.20931e-06 6.55631e-07	1.97579e-05 7.85558e-06	-2.83237e-07 3.91452e-07	-1.96452e-09 1.53513e-08	-2.22063e-09 2.15718e-09	-1.87839e-11 5.93569e-11	
98.5	302.058	2	-2.0325e-06 1.7545e-06	1.06297e-05 1.10649e-05	-4.25912e-07 2.74248e-07	2.41319e-08 1.4197e-08	-1.12834e-09 1.04794e-09	-1.31513e-09 1.25995e-09	
99.5	361.976	0	-1.03623e-06 4.78836e-07	9.60185e-06 8.17261e-06	1.96727e-07 8.92738e-08	-8.29196e-10 2.3137e-08	3.26608e-10 6.97003e-10	9.49114e-11 5.54522e-11	
