Cent%	 dNdy	 Npart	 v1{4}^4 err	 v2{4}^4 err	 v3{4}^4 err	 v4{4}^4 err 	 v5{4}^4 err 	 v6{4}^4 err
2.5	1211.06	388.5	-8.01608e-09 5.12794e-10	-3.6292e-09 1.19999e-08	1.70008e-09 4.10212e-09	4.05595e-11 6.08721e-10	1.2629e-10 4.49549e-11	-6.9687e-12 4.08744e-12	
7.5	779.431	335.5	-2.78025e-08 9.21411e-09	1.76923e-06 1.94976e-07	-3.96988e-08 3.9798e-08	7.72166e-09 3.47346e-09	2.39122e-11 2.47006e-10	-6.09352e-12 2.16061e-11	
12.5	656.933	287.5	-5.56236e-08 1.38566e-08	5.43945e-06 4.40557e-07	-9.27791e-09 3.24147e-08	8.81391e-09 3.59512e-09	8.38079e-10 2.39758e-10	-8.77008e-12 2.45509e-11	
17.5	543.237	245	-4.52923e-08 1.03151e-08	1.29514e-05 7.43878e-07	3.97032e-08 4.84461e-08	9.71342e-09 4.6864e-09	6.49006e-10 2.93089e-10	6.94001e-12 2.71362e-11	
22.5	450.429	207	-1.46052e-07 4.88334e-08	2.18918e-05 1.12577e-06	5.46538e-08 4.85269e-08	1.49968e-08 4.29426e-09	2.71869e-10 3.54934e-10	-3.29897e-11 3.28267e-11	
27.5	366.534	173.5	-1.44347e-07 3.9845e-08	3.38909e-05 1.66216e-06	5.48399e-08 5.46125e-08	1.54122e-08 6.27629e-09	7.29965e-10 3.6439e-10	-1.19822e-10 4.56649e-11	
32.5	298.646	144	-3.43724e-07 5.24518e-08	4.22528e-05 2.10322e-06	9.77886e-08 5.89645e-08	1.75462e-08 5.94116e-09	6.20848e-10 4.20411e-10	-2.57107e-11 3.86495e-11	
37.5	237.734	118	-4.04564e-07 7.86863e-08	4.67141e-05 2.49533e-06	4.9293e-08 6.84063e-08	1.91366e-08 5.7605e-09	6.69699e-10 3.57371e-10	-7.15408e-11 3.9189e-11	
42.5	189.772	96	-9.30309e-07 2.38831e-07	4.58384e-05 2.71095e-06	1.65447e-08 6.76848e-08	1.81747e-08 5.48978e-09	-6.47673e-10 5.60761e-10	-3.60889e-11 4.35702e-11	
47.5	151.02	77	-1.591e-06 3.47905e-07	4.6287e-05 3.34272e-06	1.00014e-07 7.02848e-08	2.40702e-09 8.93019e-09	5.68961e-11 5.38925e-10	-1.66102e-10 4.9112e-11	
52.5	120.94	60.5	-2.38015e-06 6.11489e-07	4.06347e-05 3.8554e-06	1.14617e-07 6.62503e-08	-8.87971e-09 8.89241e-09	-1.76958e-10 5.44739e-10	-1.09851e-10 6.10915e-11	
57.5	102.358	46.5	-2.59384e-06 1.41477e-06	2.65259e-05 5.31045e-06	2.78761e-07 1.13619e-07	3.2047e-10 1.14215e-08	6.91484e-10 6.51501e-10	-1.67022e-10 9.73428e-11	
62.5	87.3123	34.5	-3.31415e-06 2.79286e-06	1.01251e-05 7.53139e-06	5.16461e-08 6.78035e-08	-1.69098e-08 1.39155e-08	-2.30758e-09 1.12373e-09	-8.29816e-10 7.54174e-10	
67.5	77.2128	25	-9.02416e-07 9.29929e-07	4.28252e-07 9.51969e-06	-1.15313e-07 1.31614e-07	-7.75222e-08 3.51617e-08	-1.42736e-09 1.20258e-09	-3.24386e-11 7.82363e-11	
72.5	69.7108	18	-1.94893e-06 8.61986e-07	2.95603e-05 1.89231e-05	-5.42658e-08 1.80981e-07	-2.33939e-07 1.73218e-07	6.35261e-10 7.26125e-10	-1.36673e-09 1.15872e-09	
77.5	59.9071	12.5	-2.45041e-06 2.54809e-06	3.8465e-05 1.80405e-05	1.58313e-07 1.53182e-07	-4.53459e-08 4.49872e-08	8.88105e-10 5.504e-10	-6.43294e-11 7.46458e-11	
82.5	51.6829	8	-2.83901e-06 1.56274e-06	1.7486e-05 1.2458e-05	5.31392e-08 1.77735e-07	-8.3561e-09 1.51442e-08	5.06726e-10 3.76548e-10	-1.1035e-10 9.74783e-11	
87.5	56.8247	5	-8.084e-07 8.31995e-07	1.41181e-05 2.25932e-05	-1.34071e-08 1.04218e-07	-4.77967e-08 5.64494e-08	5.57037e-10 2.80358e-10	-1.47531e-13 9.84957e-11	
92.5	47.8194	3	-3.51519e-06 2.43265e-06	8.10315e-06 3.3871e-05	-2.03835e-07 4.55424e-07	1.42501e-08 2.32847e-08	-8.12427e-10 1.53616e-09	-3.31331e-10 3.41935e-10	
97.5	57.1467	2	4.1612e-07 7.12827e-07	4.43707e-05 2.13447e-05	7.04119e-08 8.88708e-08	-4.91473e-09 3.64308e-08	1.1072e-09 6.49136e-10	-1.94732e-11 1.08301e-10	
