Cent%	 dNdy	 Npart	 v2{6}/v2{4} err	 v3{6}/v3{4} err	 v4{6}/v4{4} err
2.5	1211.06	388.5	nan nan 1.47162 nan 2.01648 nan 
7.5	779.431	335.5	1.00115 0.00982062 nan nan 0.922724 0.347834 
12.5	656.933	287.5	0.996922 0.00526004 nan nan 0.84249 0.269351 
17.5	543.237	245	1.00235 0.00302516 1.30158 0.373063 1.07051 0.132536 
22.5	450.429	207	0.999608 0.00361531 nan nan 0.988344 0.0599021 
27.5	366.534	173.5	0.993481 0.001803 1.27836 0.260814 1.07889 0.0839659 
32.5	298.646	144	0.995327 0.00201166 nan nan 0.94661 0.0970293 
37.5	237.734	118	0.993896 0.00213439 1.02409 0.560767 0.876208 0.141831 
42.5	189.772	96	0.991519 0.00321831 nan nan 0.611428 1.10698 
47.5	151.02	77	0.988311 0.00365563 nan nan 1.53469 1.12108 
52.5	120.94	60.5	0.984523 0.00515993 nan nan nan nan 
57.5	102.358	46.5	0.964188 0.0162843 0.939499 0.0765838 nan nan 
62.5	87.3123	34.5	nan nan nan nan nan nan 
67.5	77.2128	25	nan nan nan nan nan nan 
72.5	69.7108	18	1.05321 0.0621737 nan nan nan nan 
77.5	59.9071	12.5	1.01688 0.0284403 0.917209 0.198427 nan nan 
82.5	51.6829	8	0.964093 0.0778838 nan nan nan nan 
87.5	56.8247	5	0.901956 nan nan nan nan nan 
92.5	47.8194	3	nan nan nan nan nan nan 
97.5	57.1467	2	0.97827 0.0256042 0.877954 nan nan nan 
