Cent%	 dNdy	 Npart	 hydro 	 linear 	 linear+cubic
0.5	1231.51	409	0.422139	0.413823	nan	0.393457	0.44388	0.398876	
1.5	1028.74	397.5	nan	0.49605	nan	nan	nan	nan	
2.5	967.389	387.5	0.621379	0.662912	0.593546	0.274314	0.464137	0.299495	
3.5	930.365	377	nan	nan	0.540045	nan	0.506456	nan	
4.5	900.374	366.5	0.701453	0.757449	0.714275	nan	nan	nan	
5.5	870.924	356	0.672235	0.756033	0.732465	nan	nan	nan	
6.5	837.717	345.5	0.788018	0.821475	0.799103	0.585167	0.420413	0.623314	
7.5	788.514	335	0.736439	0.791838	0.80761	nan	nan	nan	
8.5	772.059	325	0.78596	0.833033	0.835765	0.415723	0.512689	0.370716	
9.5	732.805	315	0.810938	0.825021	0.852836	0.267092	0.439421	nan	
10.5	718.119	305.5	0.724953	0.790933	0.831096	0.533617	0.548328	nan	
11.5	693.984	296	0.815678	0.858976	0.861258	nan	nan	0.412029	
12.5	662.088	286.5	0.779706	0.842581	0.869028	nan	0.436453	nan	
13.5	642.538	277.5	0.814699	0.849112	0.866399	nan	0.504215	nan	
14.5	619.492	269	0.848333	0.868765	0.880164	0.476761	0.708264	0.412765	
15.5	595.425	260.5	0.839915	0.860493	0.882125	0.547804	0.633899	0.596049	
16.5	572.841	252	0.837668	0.869898	0.879414	0.529934	0.657358	0.561529	
17.5	551.652	244	0.843133	0.863093	0.892691	0.267877	nan	0.523577	
18.5	530.623	236	0.832787	0.849115	0.892099	nan	0.538257	0.443264	
19.5	504.347	228.5	0.845271	0.874905	0.892929	0.560495	0.646482	0.668997	
20.5	492.033	221	0.820348	0.847562	0.88163	0.571576	0.761985	0.575668	
21.5	472.836	213.5	0.874897	0.900046	0.916463	0.391518	0.590532	nan	
22.5	452.212	206.5	0.838386	0.861974	0.893797	0.618256	0.579572	0.521072	
23.5	438.154	199.5	0.847393	0.863988	0.898341	nan	nan	nan	
24.5	416.566	192.5	0.863364	0.888879	0.914856	0.58145	0.559163	0.602281	
25.5	403.691	186	0.825003	0.850404	0.890938	nan	nan	nan	
26.5	385.628	179.5	0.859759	0.879685	0.911012	0.569006	0.747046	0.623716	
27.5	368.67	173	0.862717	0.875349	0.921753	0.436928	0.656356	0.404422	
28.5	355.04	167	0.876362	0.894918	0.915087	0.486971	0.578769	0.372681	
29.5	339.314	161	0.872472	0.892653	0.921855	0.602746	0.699695	0.547053	
30.5	325.016	155	0.866424	0.877572	0.918671	0.514003	0.649387	0.583111	
31.5	312.399	149	0.872254	0.891469	0.919953	nan	nan	0.59869	
32.5	301.121	143.5	0.859089	0.887454	0.923646	nan	nan	0.340718	
33.5	284.698	138.5	0.856591	0.876536	0.918959	0.699391	0.837715	0.691686	
34.5	272.604	133	0.834108	0.859865	0.903491	0.583619	0.569305	0.693881	
35.5	261.416	127.5	0.837244	0.854609	0.910682	nan	0.681721	0.527805	
36.5	248.931	122.5	0.8553	0.879716	0.919622	0.494031	0.729195	0.436787	
37.5	237.069	118	0.856356	0.875174	0.914249	0.295306	0.563736	0.644451	
38.5	227.304	113.5	0.830575	0.855156	0.912675	0.439773	0.525057	0.5437	
39.5	217.523	108.5	0.839581	0.852066	0.915082	0.569425	0.627687	0.642944	
40.5	206.641	104	0.849702	0.871438	0.924709	0.570824	0.787929	0.565966	
41.5	196.302	100	0.832257	0.856844	0.908067	nan	0.361591	0.542562	
42.5	185.929	96	0.826991	0.844973	0.906424	0.509763	0.736276	0.592261	
43.5	178.708	92	0.825421	0.848809	0.918133	0.498441	0.728136	0.608555	
44.5	169.37	88	0.839989	0.861834	0.916109	nan	0.475849	0.549137	
45.5	160.029	84	0.793441	0.812742	0.910487	nan	0.621489	0.58671	
46.5	151.365	80	0.850608	0.852538	0.91544	0.602926	0.621065	0.549936	
47.5	147.694	76.5	0.829136	0.824534	0.912029	0.627481	0.852403	0.664219	
48.5	139.056	73	0.838463	0.862714	0.923438	0.529186	0.790561	0.558621	
49.5	138.819	69.5	0.782579	0.817246	0.906348	0.727656	0.691162	0.684355	
50.5	127.636	66.5	0.82156	0.8485	0.914225	0.493237	0.707554	0.710837	
51.5	127.795	63	0.78591	0.829316	0.905211	0.462401	nan	0.753746	
52.5	119.641	59.5	0.815169	0.893097	0.913908	0.693084	0.881933	0.579492	
53.5	108.708	56.5	0.77553	0.81006	0.912383	0.619522	0.710661	0.674023	
54.5	116.698	54	0.727989	0.890429	0.929273	0.567862	0.665416	0.551482	
55.5	92.301	51.5	0.813741	0.85473	0.912019	nan	0.729703	0.712102	
56.5	93.2787	48.5	0.779635	0.850895	0.909167	0.358087	0.704768	0.831366	
57.5	89.1	46	0.792981	0.87033	0.916359	0.643693	0.922461	0.785954	
58.5	89.2031	43.5	0.72578	0.868742	0.928579	0.659731	0.870479	0.76299	
59.5	94.1027	41	0.8238	0.985776	0.933678	0.588315	nan	0.852109	
60.5	72.0584	39	0.763428	0.865804	0.913111	0.512656	0.885418	0.733768	
61.5	74.6346	36.5	0.810486	0.86735	0.924886	nan	nan	0.677873	
62.5	62.2828	34	0.732085	0.847017	0.903244	0.780103	0.860075	0.779588	
63.5	60.3841	32	0.707446	0.900802	0.910096	0.567163	0.897233	0.712923	
64.5	62.6534	30	0.697733	0.859618	0.882292	0.647894	0.914533	0.769021	
65.5	50.3037	28.5	0.807537	0.848868	0.91674	nan	0.875677	0.763263	
66.5	45.3884	27	0.801236	0.886871	0.927786	nan	0.903771	0.669412	
67.5	41.3315	25	0.769364	0.88145	0.910979	nan	0.890922	0.722756	
68.5	40.3877	23.5	0.749702	0.933087	0.924936	nan	0.92699	0.710824	
69.5	37.7578	22	0.683385	0.893782	0.911193	nan	0.929781	0.680073	
70.5	34.8084	20.5	0.760549	0.894071	0.923846	nan	0.93722	0.686643	
71.5	31.2636	19	0.734138	0.907017	0.911386	nan	0.927052	0.659969	
72.5	30.6727	17.5	0.667521	0.942898	0.915297	nan	0.921802	0.631548	
73.5	28.4967	16.5	0.630384	0.939902	0.89557	nan	0.912949	0.608607	
74.5	26.6988	15.5	0.66681	0.951415	0.906388	nan	0.902474	0.197793	
75.5	24.2071	14.5	0.549303	0.940713	0.881716	nan	0.884657	nan	
76.5	20.7457	13	nan	0.937053	0.885953	nan	0.897716	0.533474	
77.5	20.9393	12	nan	0.942487	0.856486	nan	0.87468	0.437597	
78.5	27.388	11.5	nan	0.855936	0.468998	nan	nan	nan	
79.5	20.9859	10.5	nan	nan	nan	nan	0.698325	nan	
80.5	15.0611	9.5	nan	0.938579	0.824736	nan	0.84177	nan	
81.5	15.2289	8.5	nan	0.886875	0.690872	nan	0.741747	nan	
82.5	20.0858	8	nan	nan	nan	nan	nan	nan	
83.5	44.0861	7.5	nan	nan	nan	nan	nan	nan	
84.5	12.6206	6.5	nan	nan	nan	nan	nan	nan	
85.5	61.5735	6	0.348118	0.914223	0.803311	0.558729	nan	nan	
86.5	50.3916	5.5	nan	nan	nan	nan	nan	nan	
87.5	42.6435	5	0.382787	0.582783	nan	nan	nan	nan	
88.5	61.517	4.5	0.709988	nan	nan	nan	nan	nan	
89.5	46.116	4	0.716386	0.6067	nan	0.5738	nan	nan	
90.5	40.0433	4	0.705082	nan	nan	nan	nan	nan	
91.5	39.0551	3.5	0.77223	nan	nan	nan	nan	nan	
92.5	44.307	3	nan	nan	nan	0.375059	nan	nan	
93.5	34.6529	2.5	0.715368	nan	nan	0.547602	nan	nan	
94.5	37.0988	2	nan	nan	nan	nan	nan	nan	
95.5	262.711	2	0.719821	nan	nan	nan	nan	nan	
96.5	327.79	2	0.660561	nan	nan	nan	nan	nan	
97.5	309.195	2	0.774538	nan	nan	nan	nan	nan	
98.5	302.058	2	0.649451	nan	nan	nan	nan	nan	
99.5	361.976	0	0.64268	nan	nan	0.751057	nan	nan	
